Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YKL113C,1.25392,0,1,0,77,1830,1457,20,0.453309693,0.040377556,0.793814433,0.556738667,0.443261333
YLL008W,1.2533,0,1,0,77,1831,1456,20,0.453014184,0.040356394,0.793814433,0.557042896,0.442957104
YBL019W,1.25316,0,1,0,77,1832,1455,20,0.452718676,0.040335254,0.793814433,0.557347125,0.442652875
YDR412W,1.25287,0,1,0,77,1833,1454,20,0.452423168,0.040314136,0.793814433,0.557651354,0.442348646
YLR372W,1.25188,0,1,0,77,1834,1453,20,0.45212766,0.04029304,0.793814433,0.557955583,0.442044417
YHR044C,1.25181,0,1,0,77,1835,1452,20,0.451832151,0.040271967,0.793814433,0.558259811,0.441740189
YGR272C,1.25175,0,1,0,77,1836,1451,20,0.451536643,0.040250915,0.793814433,0.55856404,0.44143596
YIL030C,1.25158,0,1,0,77,1837,1450,20,0.451241135,0.040229885,0.793814433,0.558868269,0.441131731
YKL081W,1.25037,0,1,0,77,1838,1449,20,0.450945626,0.040208877,0.793814433,0.559172498,0.440827502
YGR145W,1.25026,0,1,0,77,1839,1448,20,0.450650118,0.040187891,0.793814433,0.559476726,0.440523274
YDR137W,1.24995,0,1,0,77,1840,1447,20,0.45035461,0.040166927,0.793814433,0.559780955,0.440219045
YMR105C,1.24941,0,1,0,77,1841,1446,20,0.450059102,0.040145985,0.793814433,0.560085184,0.439914816
YGR239C,1.2488,0,1,0,77,1842,1445,20,0.449763593,0.040125065,0.793814433,0.560389413,0.439610587
YDR299W,1.2476,0,1,0,77,1843,1444,20,0.449468085,0.040104167,0.793814433,0.560693642,0.439306358
YOR168W,1.24683,0,1,0,77,1844,1443,20,0.449172577,0.04008329,0.793814433,0.56099787,0.43900213
YDR258C,1.24387,1,0,0,78,1844,1443,19,0.449468085,0.040582726,0.804123711,0.56099787,0.43900213
YIR038C,1.24344,0,1,0,78,1845,1442,19,0.449172577,0.040561622,0.804123711,0.561302099,0.438697901
YCR038C,1.24323,0,1,0,78,1846,1441,19,0.448877069,0.040540541,0.804123711,0.561606328,0.438393672
YGL027C,1.24318,0,1,0,78,1847,1440,19,0.44858156,0.040519481,0.804123711,0.561910557,0.438089443
YNL220W,1.24275,0,1,0,78,1848,1439,19,0.448286052,0.040498442,0.804123711,0.562214786,0.437785214
YPL128C,1.24203,0,1,0,78,1849,1438,19,0.447990544,0.040477426,0.804123711,0.562519014,0.437480986
YMR088C,1.24149,0,1,0,78,1850,1437,19,0.447695035,0.040456432,0.804123711,0.562823243,0.437176757
YGL078C,1.23913,0,1,0,78,1851,1436,19,0.447399527,0.040435459,0.804123711,0.563127472,0.436872528
YMR264W,1.23831,0,1,0,78,1852,1435,19,0.447104019,0.040414508,0.804123711,0.563431701,0.436568299
YBR103W,1.23781,0,1,0,78,1853,1434,19,0.446808511,0.040393578,0.804123711,0.563735929,0.436264071
YLR023C,1.23733,0,1,0,78,1854,1433,19,0.446513002,0.040372671,0.804123711,0.564040158,0.435959842
YJL039C,1.2373,0,1,0,78,1855,1432,19,0.446217494,0.040351785,0.804123711,0.564344387,0.435655613
YIL103W,1.23607,0,1,0,78,1856,1431,19,0.445921986,0.04033092,0.804123711,0.564648616,0.435351384
YNL186W,1.23457,0,1,0,78,1857,1430,19,0.445626478,0.040310078,0.804123711,0.564952845,0.435047155
YOR272W,1.23371,0,1,0,78,1858,1429,19,0.445330969,0.040289256,0.804123711,0.565257073,0.434742927
YMR039C,1.2331,0,1,0,78,1859,1428,19,0.445035461,0.040268456,0.804123711,0.565561302,0.434438698
YJR131W,1.23252,0,1,0,78,1860,1427,19,0.444739953,0.040247678,0.804123711,0.565865531,0.434134469
YBR089C-A,1.23216,0,1,0,78,1861,1426,19,0.444444444,0.040226921,0.804123711,0.56616976,0.43383024
YNL059C,1.23095,0,1,0,78,1862,1425,19,0.444148936,0.040206186,0.804123711,0.566473988,0.433526012
YLR025W,1.22904,0,1,0,78,1863,1424,19,0.443853428,0.040185471,0.804123711,0.566778217,0.433221783
YOL052C-A,1.22859,0,1,0,78,1864,1423,19,0.44355792,0.040164779,0.804123711,0.567082446,0.432917554
YPL026C,1.22771,0,1,0,78,1865,1422,19,0.443262411,0.040144107,0.804123711,0.567386675,0.432613325
YOR270C,1.22714,0,1,0,78,1866,1421,19,0.442966903,0.040123457,0.804123711,0.567690904,0.432309096
YDL153C,1.22651,0,1,0,78,1867,1420,19,0.442671395,0.040102828,0.804123711,0.567995132,0.432004868
YNL216W,1.22629,0,1,0,78,1868,1419,19,0.442375887,0.04008222,0.804123711,0.568299361,0.431700639
YPL020C,1.22625,0,1,0,78,1869,1418,19,0.442080378,0.040061633,0.804123711,0.56860359,0.43139641
YHR061C,1.22583,0,1,0,78,1870,1417,19,0.44178487,0.040041068,0.804123711,0.568907819,0.431092181
YIL045W,1.22476,0,1,0,78,1871,1416,19,0.441489362,0.040020523,0.804123711,0.569212047,0.430787953
YGR042W,1.22241,0,1,0,78,1872,1415,19,0.441193853,0.04,0.804123711,0.569516276,0.430483724
YIL104C,1.22236,0,1,0,78,1873,1414,19,0.440898345,0.039979498,0.804123711,0.569820505,0.430179495
YDL119C,1.22222,0,1,0,78,1874,1413,19,0.440602837,0.039959016,0.804123711,0.570124734,0.429875266
YNL132W,1.22196,0,1,0,78,1875,1412,19,0.440307329,0.039938556,0.804123711,0.570428963,0.429571037
YDR027C,1.22177,0,1,0,78,1876,1411,19,0.44001182,0.039918117,0.804123711,0.570733191,0.429266809
YNR072W,1.22147,0,1,0,78,1877,1410,19,0.439716312,0.039897698,0.804123711,0.57103742,0.42896258
YKL062W,1.22044,0,1,0,78,1878,1409,19,0.439420804,0.039877301,0.804123711,0.571341649,0.428658351
YLR238W,1.22021,0,1,0,78,1879,1408,19,0.439125296,0.039856924,0.804123711,0.571645878,0.428354122
YJL072C,1.21883,0,1,0,78,1880,1407,19,0.438829787,0.039836568,0.804123711,0.571950106,0.428049894
YDR059C,1.21837,0,1,0,78,1881,1406,19,0.438534279,0.039816233,0.804123711,0.572254335,0.427745665
YCL034W,1.21804,0,1,0,78,1882,1405,19,0.438238771,0.039795918,0.804123711,0.572558564,0.427441436
YHL006C,1.21758,0,1,0,78,1883,1404,19,0.437943262,0.039775625,0.804123711,0.572862793,0.427137207
YGR233C,1.21707,0,1,0,78,1884,1403,19,0.437647754,0.039755352,0.804123711,0.573167022,0.426832978
YGL168W,1.21528,0,1,0,78,1885,1402,19,0.437352246,0.039735099,0.804123711,0.57347125,0.42652875
YNL129W,1.21456,0,1,0,78,1886,1401,19,0.437056738,0.039714868,0.804123711,0.573775479,0.426224521
YOR126C,1.21442,0,1,0,78,1887,1400,19,0.436761229,0.039694656,0.804123711,0.574079708,0.425920292
YDR460W,1.21412,0,1,0,78,1888,1399,19,0.436465721,0.039674466,0.804123711,0.574383937,0.425616063
YGR041W,1.21337,0,1,0,78,1889,1398,19,0.436170213,0.039654296,0.804123711,0.574688166,0.425311834
YPR168W,1.21325,0,1,0,78,1890,1397,19,0.435874704,0.039634146,0.804123711,0.574992394,0.425007606
YNR067C,1.21275,0,1,0,78,1891,1396,19,0.435579196,0.039614017,0.804123711,0.575296623,0.424703377
YJL034W,1.21226,0,1,0,78,1892,1395,19,0.435283688,0.039593909,0.804123711,0.575600852,0.424399148
YKL179C,1.21144,0,1,0,78,1893,1394,19,0.43498818,0.03957382,0.804123711,0.575905081,0.424094919
YMR036C,1.21128,0,1,0,78,1894,1393,19,0.434692671,0.039553753,0.804123711,0.576209309,0.423790691
YCR067C,1.21116,0,1,0,78,1895,1392,19,0.434397163,0.039533705,0.804123711,0.576513538,0.423486462
YGR103W,1.2104,0,1,0,78,1896,1391,19,0.434101655,0.039513678,0.804123711,0.576817767,0.423182233
YHR122W,1.21031,0,1,0,78,1897,1390,19,0.433806147,0.039493671,0.804123711,0.577121996,0.422878004
YDR103W,1.20946,0,1,0,78,1898,1389,19,0.433510638,0.039473684,0.804123711,0.577426225,0.422573775
YBL004W,1.20892,0,1,0,78,1899,1388,19,0.43321513,0.039453718,0.804123711,0.577730453,0.422269547
YDR484W,1.20736,0,1,0,78,1900,1387,19,0.432919622,0.039433771,0.804123711,0.578034682,0.421965318
YLR205C,1.20729,0,1,0,78,1901,1386,19,0.432624113,0.039413845,0.804123711,0.578338911,0.421661089
YGR193C,1.20664,0,1,0,78,1902,1385,19,0.432328605,0.039393939,0.804123711,0.57864314,0.42135686
YBR273C,1.20596,0,1,0,78,1903,1384,19,0.432033097,0.039374054,0.804123711,0.578947368,0.421052632
YLR308W,1.20519,0,1,0,78,1904,1383,19,0.431737589,0.039354188,0.804123711,0.579251597,0.420748403
YOR004W,1.20382,0,1,0,78,1905,1382,19,0.43144208,0.039334342,0.804123711,0.579555826,0.420444174
YOR040W,1.20376,0,1,0,78,1906,1381,19,0.431146572,0.039314516,0.804123711,0.579860055,0.420139945
YJL080C,1.20343,0,1,0,78,1907,1380,19,0.430851064,0.03929471,0.804123711,0.580164284,0.419835716
YOR217W,1.20329,0,1,0,78,1908,1379,19,0.430555556,0.039274924,0.804123711,0.580468512,0.419531488
YKR055W,1.20258,0,1,0,78,1909,1378,19,0.430260047,0.039255159,0.804123711,0.580772741,0.419227259
YJL115W,1.20229,0,1,0,78,1910,1377,19,0.429964539,0.039235412,0.804123711,0.58107697,0.41892303
YMR179W,1.20092,0,1,0,78,1911,1376,19,0.429669031,0.039215686,0.804123711,0.581381199,0.418618801
YJR031C,1.19987,0,1,0,78,1912,1375,19,0.429373522,0.03919598,0.804123711,0.581685427,0.418314573
YJR108W,1.19952,0,1,0,78,1913,1374,19,0.429078014,0.039176293,0.804123711,0.581989656,0.418010344
YLR378C,1.19677,0,1,0,78,1914,1373,19,0.428782506,0.039156627,0.804123711,0.582293885,0.417706115
YLR336C,1.19642,0,1,0,78,1915,1372,19,0.428486998,0.039136979,0.804123711,0.582598114,0.417401886
YLR376C,1.19496,0,1,0,78,1916,1371,19,0.428191489,0.039117352,0.804123711,0.582902343,0.417097657
YBL102W,1.19493,0,1,0,78,1917,1370,19,0.427895981,0.039097744,0.804123711,0.583206571,0.416793429
YHR004C,1.19481,0,1,0,78,1918,1369,19,0.427600473,0.039078156,0.804123711,0.5835108,0.4164892
YPL016W,1.19374,0,1,0,78,1919,1368,19,0.427304965,0.039058588,0.804123711,0.583815029,0.416184971
YFL026W,1.19281,0,1,0,78,1920,1367,19,0.427009456,0.039039039,0.804123711,0.584119258,0.415880742
YML014W,1.1925,0,1,0,78,1921,1366,19,0.426713948,0.03901951,0.804123711,0.584423486,0.415576514
YKL209C,1.19183,0,1,0,78,1922,1365,19,0.42641844,0.039,0.804123711,0.584727715,0.415272285
YML052W,1.19045,0,1,0,78,1923,1364,19,0.426122931,0.03898051,0.804123711,0.585031944,0.414968056
YGL095C,1.19016,0,1,0,78,1924,1363,19,0.425827423,0.038961039,0.804123711,0.585336173,0.414663827
YCR098C,1.18996,0,1,0,78,1925,1362,19,0.425531915,0.038941588,0.804123711,0.585640402,0.414359598
YDL154W,1.18847,0,1,0,78,1926,1361,19,0.425236407,0.038922156,0.804123711,0.58594463,0.41405537
YEL062W,1.18734,0,1,0,78,1927,1360,19,0.424940898,0.038902743,0.804123711,0.586248859,0.413751141
YDR465C,1.18675,0,1,0,78,1928,1359,19,0.42464539,0.03888335,0.804123711,0.586553088,0.413446912
YLR251W,1.1866,0,1,0,78,1929,1358,19,0.424349882,0.038863976,0.804123711,0.586857317,0.413142683
YLR071C,1.18641,0,1,0,78,1930,1357,19,0.424054374,0.038844622,0.804123711,0.587161545,0.412838455
YLR027C,1.18622,0,1,0,78,1931,1356,19,0.423758865,0.038825286,0.804123711,0.587465774,0.412534226
YNL166C,1.1857,0,1,0,78,1932,1355,19,0.423463357,0.03880597,0.804123711,0.587770003,0.412229997
YFR046C,1.18405,0,1,0,78,1933,1354,19,0.423167849,0.038786673,0.804123711,0.588074232,0.411925768
YJR096W,1.18365,0,1,0,78,1934,1353,19,0.42287234,0.038767396,0.804123711,0.588378461,0.411621539
YOR239W,1.18288,0,1,0,78,1935,1352,19,0.422576832,0.038748137,0.804123711,0.588682689,0.411317311
YCL024W,1.18276,0,1,0,78,1936,1351,19,0.422281324,0.038728898,0.804123711,0.588986918,0.411013082
YLR436C,1.18242,0,1,0,78,1937,1350,19,0.421985816,0.038709677,0.804123711,0.589291147,0.410708853
YFR005C,1.18205,0,1,0,78,1938,1349,19,0.421690307,0.038690476,0.804123711,0.589595376,0.410404624
YOR216C,1.18155,0,1,0,78,1939,1348,19,0.421394799,0.038671294,0.804123711,0.589899605,0.410100395
YOR374W,1.18069,0,1,0,78,1940,1347,19,0.421099291,0.038652131,0.804123711,0.590203833,0.409796167
YHR025W,1.17913,0,1,0,78,1941,1346,19,0.420803783,0.038632987,0.804123711,0.590508062,0.409491938
YLR231C,1.17832,0,1,0,78,1942,1345,19,0.420508274,0.038613861,0.804123711,0.590812291,0.409187709
YJR103W,1.17825,0,1,0,78,1943,1344,19,0.420212766,0.038594755,0.804123711,0.59111652,0.40888348
YPL032C,1.17739,0,1,0,78,1944,1343,19,0.419917258,0.038575668,0.804123711,0.591420748,0.408579252
YNL206C,1.17695,0,1,0,78,1945,1342,19,0.419621749,0.038556599,0.804123711,0.591724977,0.408275023
YLR431C,1.17636,0,1,0,78,1946,1341,19,0.419326241,0.038537549,0.804123711,0.592029206,0.407970794
YLR166C,1.17567,0,1,0,78,1947,1340,19,0.419030733,0.038518519,0.804123711,0.592333435,0.407666565
YJR120W,1.17437,1,0,0,79,1947,1340,18,0.419326241,0.03899309,0.81443299,0.592333435,0.407666565
YDR456W,1.17405,0,1,0,79,1948,1339,18,0.419030733,0.038973853,0.81443299,0.592637664,0.407362336
YBR114W,1.17295,0,1,0,79,1949,1338,18,0.418735225,0.038954635,0.81443299,0.592941892,0.407058108
YGR036C,1.17288,0,1,0,79,1950,1337,18,0.418439716,0.038935436,0.81443299,0.593246121,0.406753879
YNL223W,1.17279,0,1,0,79,1951,1336,18,0.418144208,0.038916256,0.81443299,0.59355035,0.40644965
YML059C,1.17184,0,1,0,79,1952,1335,18,0.4178487,0.038897095,0.81443299,0.593854579,0.406145421
YPR181C,1.17123,0,1,0,79,1953,1334,18,0.417553191,0.038877953,0.81443299,0.594158807,0.405841193
YKL173W,1.17056,0,1,0,79,1954,1333,18,0.417257683,0.038858829,0.81443299,0.594463036,0.405536964
YGR200C,1.17039,0,1,0,79,1955,1332,18,0.416962175,0.038839725,0.81443299,0.594767265,0.405232735
YFR013W,1.17035,0,1,0,79,1956,1331,18,0.416666667,0.038820639,0.81443299,0.595071494,0.404928506
YJL092W,1.17005,0,1,0,79,1957,1330,18,0.416371158,0.038801572,0.81443299,0.595375723,0.404624277
YLR438C-A,1.1699,0,1,0,79,1958,1329,18,0.41607565,0.038782523,0.81443299,0.595679951,0.404320049
YMR048W,1.1697,0,1,0,79,1959,1328,18,0.415780142,0.038763494,0.81443299,0.59598418,0.40401582
YDR408C,1.16912,0,1,0,79,1960,1327,18,0.415484634,0.038744483,0.81443299,0.596288409,0.403711591
YNL003C,1.16859,0,1,0,79,1961,1326,18,0.415189125,0.03872549,0.81443299,0.596592638,0.403407362
YLR248W,1.16838,0,1,0,79,1962,1325,18,0.414893617,0.038706516,0.81443299,0.596896866,0.403103134
YDR120C,1.16798,0,0,1,79,1962,1325,18,0.414893617,0.038706516,0.81443299,0.596896866,0.403103134
YLR129W,1.16793,0,1,0,79,1963,1324,18,0.414598109,0.038687561,0.81443299,0.597201095,0.402798905
YDR487C,1.16619,0,1,0,79,1964,1323,18,0.4143026,0.038668625,0.81443299,0.597505324,0.402494676
YPL145C,1.16546,0,1,0,79,1965,1322,18,0.414007092,0.038649706,0.81443299,0.597809553,0.402190447
YDR483W,1.16543,0,1,0,79,1966,1321,18,0.413711584,0.038630807,0.81443299,0.598113782,0.401886218
YKL059C,1.16535,0,1,0,79,1967,1320,18,0.413416076,0.038611926,0.81443299,0.59841801,0.40158199
YPR002W,1.16447,0,1,0,79,1968,1319,18,0.413120567,0.038593063,0.81443299,0.598722239,0.401277761
YLR106C,1.16393,0,1,0,79,1969,1318,18,0.412825059,0.038574219,0.81443299,0.599026468,0.400973532
YMR243C,1.16269,0,1,0,79,1970,1317,18,0.412529551,0.038555393,0.81443299,0.599330697,0.400669303
YHR023W,1.16233,0,1,0,79,1971,1316,18,0.412234043,0.038536585,0.81443299,0.599634925,0.400365075
YAL012W,1.1622,0,1,0,79,1972,1315,18,0.411938534,0.038517796,0.81443299,0.599939154,0.400060846
YMR276W,1.16187,0,1,0,79,1973,1314,18,0.411643026,0.038499025,0.81443299,0.600243383,0.399756617
YNL016W,1.1617,0,1,0,79,1974,1313,18,0.411347518,0.038480273,0.81443299,0.600547612,0.399452388
YGR054W,1.16154,0,1,0,79,1975,1312,18,0.411052009,0.038461538,0.81443299,0.600851841,0.399148159
YDL036C,1.16111,0,0,1,79,1975,1312,18,0.411052009,0.038461538,0.81443299,0.600851841,0.399148159
YCR012W,1.15945,0,1,0,79,1976,1311,18,0.410756501,0.038442822,0.81443299,0.601156069,0.398843931
YJL100W,1.15915,0,1,0,79,1977,1310,18,0.410460993,0.038424125,0.81443299,0.601460298,0.398539702
YJL005W,1.1587,0,1,0,79,1978,1309,18,0.410165485,0.038405445,0.81443299,0.601764527,0.398235473
YKL205W,1.15869,0,1,0,79,1979,1308,18,0.409869976,0.038386783,0.81443299,0.602068756,0.397931244
YPL019C,1.15834,0,1,0,79,1980,1307,18,0.409574468,0.03836814,0.81443299,0.602372984,0.397627016
YFL034C-A,1.15777,0,1,0,79,1981,1306,18,0.40927896,0.038349515,0.81443299,0.602677213,0.397322787
YOR195W,1.15724,0,1,0,79,1982,1305,18,0.408983452,0.038330907,0.81443299,0.602981442,0.397018558
YFL054C,1.15689,0,1,0,79,1983,1304,18,0.408687943,0.038312318,0.81443299,0.603285671,0.396714329
YPL217C,1.15617,0,1,0,79,1984,1303,18,0.408392435,0.038293747,0.81443299,0.6035899,0.3964101
YDR176W,1.1536,0,1,0,79,1985,1302,18,0.408096927,0.038275194,0.81443299,0.603894128,0.396105872
YBL082C,1.15355,0,1,0,79,1986,1301,18,0.407801418,0.038256659,0.81443299,0.604198357,0.395801643
YLR028C,1.15326,0,1,0,79,1987,1300,18,0.40750591,0.038238141,0.81443299,0.604502586,0.395497414
YDR315C,1.15297,0,1,0,79,1988,1299,18,0.407210402,0.038219642,0.81443299,0.604806815,0.395193185
YBR107C,1.1517,0,1,0,79,1989,1298,18,0.406914894,0.038201161,0.81443299,0.605111044,0.394888956
YMR184W,1.15046,0,1,0,79,1990,1297,18,0.406619385,0.038182697,0.81443299,0.605415272,0.394584728
YER002W,1.14894,0,1,0,79,1991,1296,18,0.406323877,0.038164251,0.81443299,0.605719501,0.394280499
YOR049C,1.14884,0,1,0,79,1992,1295,18,0.406028369,0.038145823,0.81443299,0.60602373,0.39397627
YDL099W,1.14739,0,1,0,79,1993,1294,18,0.405732861,0.038127413,0.81443299,0.606327959,0.393672041
YLR345W,1.14512,0,1,0,79,1994,1293,18,0.405437352,0.038109021,0.81443299,0.606632187,0.393367813
YKL035W,1.14479,0,1,0,79,1995,1292,18,0.405141844,0.038090646,0.81443299,0.606936416,0.393063584
YML104C,1.14293,1,0,0,80,1995,1292,17,0.405437352,0.038554217,0.824742268,0.606936416,0.393063584
YBL091C,1.14287,0,1,0,80,1996,1291,17,0.405141844,0.038535645,0.824742268,0.607240645,0.392759355
YML098W,1.14114,0,1,0,80,1997,1290,17,0.404846336,0.038517092,0.824742268,0.607544874,0.392455126
YDL108W,1.14026,0,1,0,80,1998,1289,17,0.404550827,0.038498556,0.824742268,0.607849103,0.392150897
YMR011W,1.14,0,1,0,80,1999,1288,17,0.404255319,0.038480038,0.824742268,0.608153331,0.391846669
YHL035C,1.13923,0,1,0,80,2000,1287,17,0.403959811,0.038461538,0.824742268,0.60845756,0.39154244
YGL022W,1.13912,0,1,0,80,2001,1286,17,0.403664303,0.038443056,0.824742268,0.608761789,0.391238211
YDR088C,1.13854,0,1,0,80,2002,1285,17,0.403368794,0.038424592,0.824742268,0.609066018,0.390933982
YLR126C,1.13827,0,1,0,80,2003,1284,17,0.403073286,0.038406145,0.824742268,0.609370246,0.390629754
YOL004W,1.1378,0,1,0,80,2004,1283,17,0.402777778,0.038387716,0.824742268,0.609674475,0.390325525
YKL099C,1.13743,0,1,0,80,2005,1282,17,0.40248227,0.038369305,0.824742268,0.609978704,0.390021296
YLR305C,1.13658,0,1,0,80,2006,1281,17,0.402186761,0.038350911,0.824742268,0.610282933,0.389717067
YGL208W,1.13652,0,1,0,80,2007,1280,17,0.401891253,0.038332535,0.824742268,0.610587162,0.389412838
YDR499W,1.13617,0,1,0,80,2008,1279,17,0.401595745,0.038314176,0.824742268,0.61089139,0.38910861
YBR004C,1.13514,0,1,0,80,2009,1278,17,0.401300236,0.038295835,0.824742268,0.611195619,0.388804381
YFL034C-B,1.13501,0,1,0,80,2010,1277,17,0.401004728,0.038277512,0.824742268,0.611499848,0.388500152
YOL031C,1.13493,0,1,0,80,2011,1276,17,0.40070922,0.038259206,0.824742268,0.611804077,0.388195923
YIL009C-A,1.13356,0,1,0,80,2012,1275,17,0.400413712,0.038240918,0.824742268,0.612108305,0.387891695
YDL125C,1.13314,0,1,0,80,2013,1274,17,0.400118203,0.038222647,0.824742268,0.612412534,0.387587466
YBR193C,1.13276,0,1,0,80,2014,1273,17,0.399822695,0.038204394,0.824742268,0.612716763,0.387283237
YKL185W,1.1326,0,1,0,80,2015,1272,17,0.399527187,0.038186158,0.824742268,0.613020992,0.386979008
YML124C,1.13194,0,1,0,80,2016,1271,17,0.399231678,0.038167939,0.824742268,0.613325221,0.386674779
YKL064W,1.13184,0,1,0,80,2017,1270,17,0.39893617,0.038149738,0.824742268,0.613629449,0.386370551
YDR270W,1.13157,0,1,0,80,2018,1269,17,0.398640662,0.038131554,0.824742268,0.613933678,0.386066322
YDR501W,1.13135,0,1,0,80,2019,1268,17,0.398345154,0.038113387,0.824742268,0.614237907,0.385762093
YPL256C,1.13028,0,1,0,80,2020,1267,17,0.398049645,0.038095238,0.824742268,0.614542136,0.385457864
YGR044C,1.13002,0,1,0,80,2021,1266,17,0.397754137,0.038077106,0.824742268,0.614846364,0.385153636
YAL015C,1.12981,0,1,0,80,2022,1265,17,0.397458629,0.038058991,0.824742268,0.615150593,0.384849407
YDL106C,1.12846,0,1,0,80,2023,1264,17,0.397163121,0.038040894,0.824742268,0.615454822,0.384545178
YPR190C,1.12791,0,1,0,80,2024,1263,17,0.396867612,0.038022814,0.824742268,0.615759051,0.384240949
YEL022W,1.12756,0,1,0,80,2025,1262,17,0.396572104,0.038004751,0.824742268,0.61606328,0.38393672
YJL020C,1.12741,0,1,0,80,2026,1261,17,0.396276596,0.037986705,0.824742268,0.616367508,0.383632492
YLR148W,1.12729,0,1,0,80,2027,1260,17,0.395981087,0.037968676,0.824742268,0.616671737,0.383328263
YDR503C,1.12593,0,1,0,80,2028,1259,17,0.395685579,0.037950664,0.824742268,0.616975966,0.383024034
YLR332W,1.1258,0,1,0,80,2029,1258,17,0.395390071,0.03793267,0.824742268,0.617280195,0.382719805
YCR020C,1.12572,1,0,0,81,2029,1258,16,0.395685579,0.038388626,0.835051546,0.617280195,0.382719805
YJR089W,1.12511,0,1,0,81,2030,1257,16,0.395390071,0.038370441,0.835051546,0.617584423,0.382415577
YGR121C,1.12505,0,1,0,81,2031,1256,16,0.395094563,0.038352273,0.835051546,0.617888652,0.382111348
YJR158W,1.12485,0,1,0,81,2032,1255,16,0.394799054,0.038334122,0.835051546,0.618192881,0.381807119
YKR039W,1.12477,0,1,0,81,2033,1254,16,0.394503546,0.038315989,0.835051546,0.61849711,0.38150289
YMR054W,1.12477,0,1,0,81,2034,1253,16,0.394208038,0.038297872,0.835051546,0.618801339,0.381198661
YDR017C,1.12458,0,1,0,81,2035,1252,16,0.39391253,0.038279773,0.835051546,0.619105567,0.380894433
YDR075W,1.12437,0,1,0,81,2036,1251,16,0.393617021,0.038261691,0.835051546,0.619409796,0.380590204
YGR221C,1.12424,0,1,0,81,2037,1250,16,0.393321513,0.038243626,0.835051546,0.619714025,0.380285975
YNL123W,1.12396,0,1,0,81,2038,1249,16,0.393026005,0.038225578,0.835051546,0.620018254,0.379981746
YKL019W,1.12373,0,1,0,81,2039,1248,16,0.392730496,0.038207547,0.835051546,0.620322483,0.379677517
YGR271W,1.12356,0,1,0,81,2040,1247,16,0.392434988,0.038189533,0.835051546,0.620626711,0.379373289
YEL012W,1.12356,0,1,0,81,2041,1246,16,0.39213948,0.038171536,0.835051546,0.62093094,0.37906906
YKR062W,1.12323,0,1,0,81,2042,1245,16,0.391843972,0.038153556,0.835051546,0.621235169,0.378764831
YMR192W,1.12318,0,1,0,81,2043,1244,16,0.391548463,0.038135593,0.835051546,0.621539398,0.378460602
YOR092W,1.12224,0,1,0,81,2044,1243,16,0.391252955,0.038117647,0.835051546,0.621843626,0.378156374
YPR070W,1.12211,0,1,0,81,2045,1242,16,0.390957447,0.038099718,0.835051546,0.622147855,0.377852145
YDR097C,1.12176,0,1,0,81,2046,1241,16,0.390661939,0.038081805,0.835051546,0.622452084,0.377547916
YDR320C,1.12156,0,1,0,81,2047,1240,16,0.39036643,0.03806391,0.835051546,0.622756313,0.377243687
YMR091C,1.12086,0,1,0,81,2048,1239,16,0.390070922,0.038046031,0.835051546,0.623060542,0.376939458
YAL062W,1.12063,0,1,0,81,2049,1238,16,0.389775414,0.038028169,0.835051546,0.62336477,0.37663523
YNR032C-A,1.11988,0,1,0,81,2050,1237,16,0.389479905,0.038010324,0.835051546,0.623668999,0.376331001
YNL164C,1.11976,0,1,0,81,2051,1236,16,0.389184397,0.037992495,0.835051546,0.623973228,0.376026772
YEL031W,1.11966,0,1,0,81,2052,1235,16,0.388888889,0.037974684,0.835051546,0.624277457,0.375722543
YMR016C,1.11937,0,1,0,81,2053,1234,16,0.388593381,0.037956888,0.835051546,0.624581685,0.375418315
YLR335W,1.1192,0,1,0,81,2054,1233,16,0.388297872,0.03793911,0.835051546,0.624885914,0.375114086
YOL090W,1.11911,0,1,0,81,2055,1232,16,0.388002364,0.037921348,0.835051546,0.625190143,0.374809857
YJR040W,1.11791,0,1,0,81,2056,1231,16,0.387706856,0.037903603,0.835051546,0.625494372,0.374505628
YMR237W,1.11702,0,1,0,81,2057,1230,16,0.387411348,0.037885875,0.835051546,0.625798601,0.374201399
YCR020W-B,1.11683,0,1,0,81,2058,1229,16,0.387115839,0.037868163,0.835051546,0.626102829,0.373897171
YIL156W,1.1164,0,1,0,81,2059,1228,16,0.386820331,0.037850467,0.835051546,0.626407058,0.373592942
YBL023C,1.11566,0,1,0,81,2060,1227,16,0.386524823,0.037832788,0.835051546,0.626711287,0.373288713
YGR186W,1.11449,0,1,0,81,2061,1226,16,0.386229314,0.037815126,0.835051546,0.627015516,0.372984484
YDR312W,1.1144,0,1,0,81,2062,1225,16,0.385933806,0.03779748,0.835051546,0.627319744,0.372680256
YCL039W,1.11428,0,1,0,81,2063,1224,16,0.385638298,0.037779851,0.835051546,0.627623973,0.372376027
YGL006W,1.11417,0,1,0,81,2064,1223,16,0.38534279,0.037762238,0.835051546,0.627928202,0.372071798
YMR238W,1.11411,0,1,0,81,2065,1222,16,0.385047281,0.037744641,0.835051546,0.628232431,0.371767569
YJL130C,1.11306,0,1,0,81,2066,1221,16,0.384751773,0.037727061,0.835051546,0.62853666,0.37146334
YGL195W,1.11252,0,1,0,81,2067,1220,16,0.384456265,0.037709497,0.835051546,0.628840888,0.371159112
