Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YKL060C,1.56791,0,1,0,187,1774,2058,81,0.547560976,0.09535951,0.697761194,0.462943633,0.537056367
YHR031C,1.56774,1,0,0,188,1774,2058,80,0.547804878,0.095820591,0.701492537,0.462943633,0.537056367
YHR033W,1.56646,0,1,0,188,1775,2057,80,0.547560976,0.095771778,0.701492537,0.463204593,0.536795407
YER098W,1.56635,0,1,0,188,1776,2056,80,0.547317073,0.095723014,0.701492537,0.463465553,0.536534447
YEL056W,1.56581,0,1,0,188,1777,2055,80,0.547073171,0.0956743,0.701492537,0.463726514,0.536273486
YPL266W,1.56529,0,1,0,188,1778,2054,80,0.546829268,0.095625636,0.701492537,0.463987474,0.536012526
YPR036W,1.56507,0,1,0,188,1779,2053,80,0.546585366,0.095577021,0.701492537,0.464248434,0.535751566
YOR093C,1.56487,0,1,0,188,1780,2052,80,0.546341463,0.095528455,0.701492537,0.464509395,0.535490605
YMR006C,1.56485,0,1,0,188,1781,2051,80,0.546097561,0.095479939,0.701492537,0.464770355,0.535229645
YML100W,1.56475,0,1,0,188,1782,2050,80,0.545853659,0.095431472,0.701492537,0.465031315,0.534968685
YKL005C,1.56433,0,1,0,188,1783,2049,80,0.545609756,0.095383054,0.701492537,0.465292276,0.534707724
YJR014W,1.56418,0,1,0,188,1784,2048,80,0.545365854,0.095334686,0.701492537,0.465553236,0.534446764
YLL015W,1.56064,0,1,0,188,1785,2047,80,0.545121951,0.095286366,0.701492537,0.465814196,0.534185804
YGR033C,1.56045,1,0,0,189,1785,2047,79,0.545365854,0.095744681,0.705223881,0.465814196,0.534185804
YDR329C,1.5603,0,1,0,189,1786,2046,79,0.545121951,0.095696203,0.705223881,0.466075157,0.533924843
YJL218W,1.55926,0,0,1,189,1786,2046,79,0.545121951,0.095696203,0.705223881,0.466075157,0.533924843
YLR214W,1.55867,0,1,0,189,1787,2045,79,0.544878049,0.095647773,0.705223881,0.466336117,0.533663883
YDR195W,1.55762,0,1,0,189,1788,2044,79,0.544634146,0.095599393,0.705223881,0.466597077,0.533402923
YOR085W,1.55741,0,1,0,189,1789,2043,79,0.544390244,0.095551062,0.705223881,0.466858038,0.533141962
YNR014W,1.55511,0,0,1,189,1789,2043,79,0.544390244,0.095551062,0.705223881,0.466858038,0.533141962
YMR217W,1.55496,0,1,0,189,1790,2042,79,0.544146341,0.095502779,0.705223881,0.467118998,0.532881002
YDR155C,1.55469,0,1,0,189,1791,2041,79,0.543902439,0.095454545,0.705223881,0.467379958,0.532620042
YJR047C,1.55239,0,1,0,189,1792,2040,79,0.543658537,0.09540636,0.705223881,0.467640919,0.532359081
YPR033C,1.55232,0,1,0,189,1793,2039,79,0.543414634,0.095358224,0.705223881,0.467901879,0.532098121
YOR074C,1.55197,0,1,0,189,1794,2038,79,0.543170732,0.095310136,0.705223881,0.468162839,0.531837161
YMR305C,1.55132,0,1,0,189,1795,2037,79,0.542926829,0.095262097,0.705223881,0.4684238,0.5315762
YOR342C,1.55102,0,0,1,189,1795,2037,79,0.542926829,0.095262097,0.705223881,0.4684238,0.5315762
YMR171C,1.55067,0,1,0,189,1796,2036,79,0.542682927,0.095214106,0.705223881,0.46868476,0.53131524
YBR269C,1.55026,1,0,0,190,1796,2036,78,0.542926829,0.095669688,0.708955224,0.46868476,0.53131524
YBR158W,1.54993,0,1,0,190,1797,2035,78,0.542682927,0.09562154,0.708955224,0.46894572,0.53105428
YDL237W,1.54917,0,1,0,190,1798,2034,78,0.542439024,0.095573441,0.708955224,0.469206681,0.530793319
YGR158C,1.54807,0,1,0,190,1799,2033,78,0.542195122,0.09552539,0.708955224,0.469467641,0.530532359
YDR074W,1.54754,0,1,0,190,1800,2032,78,0.54195122,0.095477387,0.708955224,0.469728601,0.530271399
YNL022C,1.54544,0,1,0,190,1801,2031,78,0.541707317,0.095429432,0.708955224,0.469989562,0.530010438
YKR077W,1.5451,0,1,0,190,1802,2030,78,0.541463415,0.095381526,0.708955224,0.470250522,0.529749478
YLR272C,1.54389,0,1,0,190,1803,2029,78,0.541219512,0.095333668,0.708955224,0.470511482,0.529488518
YPR137W,1.54319,0,1,0,190,1804,2028,78,0.54097561,0.095285858,0.708955224,0.470772443,0.529227557
YJR059W,1.5422,0,1,0,190,1805,2027,78,0.540731707,0.095238095,0.708955224,0.471033403,0.528966597
YKL042W,1.54139,0,1,0,190,1806,2026,78,0.540487805,0.095190381,0.708955224,0.471294363,0.528705637
YHR152W,1.538,0,1,0,190,1807,2025,78,0.540243902,0.095142714,0.708955224,0.471555324,0.528444676
YGL243W,1.53794,0,1,0,190,1808,2024,78,0.54,0.095095095,0.708955224,0.471816284,0.528183716
YPR024W,1.53757,1,0,0,191,1808,2024,77,0.540243902,0.095547774,0.712686567,0.471816284,0.528183716
YPL074W,1.53636,0,1,0,191,1809,2023,77,0.54,0.0955,0.712686567,0.472077244,0.527922756
YBL064C,1.53598,0,1,0,191,1810,2022,77,0.539756098,0.095452274,0.712686567,0.472338205,0.527661795
YCL057W,1.53248,0,1,0,191,1811,2021,77,0.539512195,0.095404595,0.712686567,0.472599165,0.527400835
YFL017W-A,1.53212,0,1,0,191,1812,2020,77,0.539268293,0.095356965,0.712686567,0.472860125,0.527139875
YEL007W,1.53202,0,1,0,191,1813,2019,77,0.53902439,0.095309381,0.712686567,0.473121086,0.526878914
YDR368W,1.53132,0,1,0,191,1814,2018,77,0.538780488,0.095261845,0.712686567,0.473382046,0.526617954
YBR073W,1.53104,0,1,0,191,1815,2017,77,0.538536585,0.095214357,0.712686567,0.473643006,0.526356994
YER067W,1.53049,0,1,0,191,1816,2016,77,0.538292683,0.095166916,0.712686567,0.473903967,0.526096033
YNL032W,1.52885,0,1,0,191,1817,2015,77,0.53804878,0.095119522,0.712686567,0.474164927,0.525835073
YIL110W,1.52721,0,1,0,191,1818,2014,77,0.537804878,0.095072175,0.712686567,0.474425887,0.525574113
YOL056W,1.5269,0,1,0,191,1819,2013,77,0.537560976,0.095024876,0.712686567,0.474686848,0.525313152
YBR245C,1.52616,0,1,0,191,1820,2012,77,0.537317073,0.094977623,0.712686567,0.474947808,0.525052192
YDL229W,1.52391,0,1,0,191,1821,2011,77,0.537073171,0.094930417,0.712686567,0.475208768,0.524791232
YOL017W,1.52341,0,1,0,191,1822,2010,77,0.536829268,0.094883259,0.712686567,0.475469729,0.524530271
YLR139C,1.52318,0,1,0,191,1823,2009,77,0.536585366,0.094836147,0.712686567,0.475730689,0.524269311
YEL059C-A,1.52294,1,0,0,192,1823,2009,76,0.536829268,0.09528536,0.71641791,0.475730689,0.524269311
YCR008W,1.52126,0,1,0,192,1824,2008,76,0.536585366,0.095238095,0.71641791,0.475991649,0.524008351
YGL038C,1.52081,0,1,0,192,1825,2007,76,0.536341463,0.095190878,0.71641791,0.47625261,0.52374739
YEL004W,1.51825,0,1,0,192,1826,2006,76,0.536097561,0.095143707,0.71641791,0.47651357,0.52348643
YJL090C,1.51817,0,1,0,192,1827,2005,76,0.535853659,0.095096582,0.71641791,0.47677453,0.52322547
YKL065C,1.51666,0,1,0,192,1828,2004,76,0.535609756,0.095049505,0.71641791,0.477035491,0.522964509
YKR010C,1.51656,0,1,0,192,1829,2003,76,0.535365854,0.095002474,0.71641791,0.477296451,0.522703549
YER171W,1.51603,0,1,0,192,1830,2002,76,0.535121951,0.09495549,0.71641791,0.477557411,0.522442589
YOR219C,1.51593,0,1,0,192,1831,2001,76,0.534878049,0.094908552,0.71641791,0.477818372,0.522181628
YLR277C,1.51497,0,1,0,192,1832,2000,76,0.534634146,0.09486166,0.71641791,0.478079332,0.521920668
YLL022C,1.51341,0,1,0,192,1833,1999,76,0.534390244,0.094814815,0.71641791,0.478340292,0.521659708
YJR112W,1.51223,0,1,0,192,1834,1998,76,0.534146341,0.094768016,0.71641791,0.478601253,0.521398747
YKL201C,1.51194,0,1,0,192,1835,1997,76,0.533902439,0.094721263,0.71641791,0.478862213,0.521137787
YBR166C,1.5112,0,1,0,192,1836,1996,76,0.533658537,0.094674556,0.71641791,0.479123173,0.520876827
YOR335C,1.51112,0,1,0,192,1837,1995,76,0.533414634,0.094627896,0.71641791,0.479384134,0.520615866
YHR148W,1.51029,0,1,0,192,1838,1994,76,0.533170732,0.094581281,0.71641791,0.479645094,0.520354906
YJL053W,1.51022,0,1,0,192,1839,1993,76,0.532926829,0.094534712,0.71641791,0.479906054,0.520093946
YJR084W,1.51021,0,1,0,192,1840,1992,76,0.532682927,0.094488189,0.71641791,0.480167015,0.519832985
YMR183C,1.50965,0,1,0,192,1841,1991,76,0.532439024,0.094441712,0.71641791,0.480427975,0.519572025
YGL110C,1.50927,0,1,0,192,1842,1990,76,0.532195122,0.09439528,0.71641791,0.480688935,0.519311065
YBR118W,1.50843,0,1,0,192,1843,1989,76,0.53195122,0.094348894,0.71641791,0.480949896,0.519050104
YDR146C,1.50787,0,1,0,192,1844,1988,76,0.531707317,0.094302554,0.71641791,0.481210856,0.518789144
YEL038W,1.50729,0,1,0,192,1845,1987,76,0.531463415,0.094256259,0.71641791,0.481471816,0.518528184
YGR009C,1.50643,0,1,0,192,1846,1986,76,0.531219512,0.09421001,0.71641791,0.481732777,0.518267223
YHR114W,1.50634,0,1,0,192,1847,1985,76,0.53097561,0.094163806,0.71641791,0.481993737,0.518006263
YGR012W,1.5055,0,1,0,192,1848,1984,76,0.530731707,0.094117647,0.71641791,0.482254697,0.517745303
YMR078C,1.50539,0,1,0,192,1849,1983,76,0.530487805,0.094071534,0.71641791,0.482515658,0.517484342
YKR070W,1.50536,0,1,0,192,1850,1982,76,0.530243902,0.094025465,0.71641791,0.482776618,0.517223382
YDL183C,1.50422,0,1,0,192,1851,1981,76,0.53,0.093979442,0.71641791,0.483037578,0.516962422
YPR180W,1.50416,0,1,0,192,1852,1980,76,0.529756098,0.093933464,0.71641791,0.483298539,0.516701461
YCR015C,1.50383,0,1,0,192,1853,1979,76,0.529512195,0.093887531,0.71641791,0.483559499,0.516440501
YGL087C,1.50368,0,1,0,192,1854,1978,76,0.529268293,0.093841642,0.71641791,0.483820459,0.516179541
YCR094W,1.50338,0,1,0,192,1855,1977,76,0.52902439,0.093795799,0.71641791,0.48408142,0.51591858
YOR214C,1.50299,0,1,0,192,1856,1976,76,0.528780488,0.09375,0.71641791,0.48434238,0.51565762
YGR109C,1.50266,0,1,0,192,1857,1975,76,0.528536585,0.093704246,0.71641791,0.48460334,0.51539666
YPL028W,1.50256,0,1,0,192,1858,1974,76,0.528292683,0.093658537,0.71641791,0.484864301,0.515135699
YLR291C,1.50209,0,1,0,192,1859,1973,76,0.52804878,0.093612872,0.71641791,0.485125261,0.514874739
YJR135W-A,1.50154,1,0,0,193,1859,1973,75,0.528292683,0.094054581,0.720149254,0.485125261,0.514874739
YPL150W,1.50063,0,1,0,193,1860,1972,75,0.52804878,0.094008768,0.720149254,0.485386221,0.514613779
YPL168W,1.50046,0,1,0,193,1861,1971,75,0.527804878,0.093962999,0.720149254,0.485647182,0.514352818
YML082W,1.5004,0,1,0,193,1862,1970,75,0.527560976,0.093917275,0.720149254,0.485908142,0.514091858
YDL177C,1.49962,0,1,0,193,1863,1969,75,0.527317073,0.093871595,0.720149254,0.486169102,0.513830898
YDR198C,1.4977,0,1,0,193,1864,1968,75,0.527073171,0.09382596,0.720149254,0.486430063,0.513569937
YJL044C,1.49703,0,1,0,193,1865,1967,75,0.526829268,0.093780369,0.720149254,0.486691023,0.513308977
YCL043C,1.49645,0,1,0,193,1866,1966,75,0.526585366,0.093734823,0.720149254,0.486951983,0.513048017
YML097C,1.4926,0,1,0,193,1867,1965,75,0.526341463,0.09368932,0.720149254,0.487212944,0.512787056
YER082C,1.49078,0,1,0,193,1868,1964,75,0.526097561,0.093643862,0.720149254,0.487473904,0.512526096
YJR050W,1.48964,0,1,0,193,1869,1963,75,0.525853659,0.093598448,0.720149254,0.487734864,0.512265136
YBR199W,1.48948,0,1,0,193,1870,1962,75,0.525609756,0.093553078,0.720149254,0.487995825,0.512004175
YIL140W,1.48878,0,1,0,193,1871,1961,75,0.525365854,0.093507752,0.720149254,0.488256785,0.511743215
YIL096C,1.48858,0,1,0,193,1872,1960,75,0.525121951,0.09346247,0.720149254,0.488517745,0.511482255
YKL133C,1.48772,0,1,0,193,1873,1959,75,0.524878049,0.093417231,0.720149254,0.488778706,0.511221294
YPR167C,1.48598,0,1,0,193,1874,1958,75,0.524634146,0.093372037,0.720149254,0.489039666,0.510960334
YHR144C,1.48551,0,0,1,193,1874,1958,75,0.524634146,0.093372037,0.720149254,0.489039666,0.510960334
YBR071W,1.4848,0,1,0,193,1875,1957,75,0.524390244,0.093326886,0.720149254,0.489300626,0.510699374
YML058W,1.4848,1,0,0,194,1875,1957,74,0.524634146,0.093765104,0.723880597,0.489300626,0.510699374
YLR353W,1.4838,0,1,0,194,1876,1956,74,0.524390244,0.093719807,0.723880597,0.489561587,0.510438413
YPR169W,1.48323,0,1,0,194,1877,1955,74,0.524146341,0.093674553,0.723880597,0.489822547,0.510177453
YJL155C,1.483,0,1,0,194,1878,1954,74,0.523902439,0.093629344,0.723880597,0.490083507,0.509916493
YNL261W,1.48295,0,1,0,194,1879,1953,74,0.523658537,0.093584178,0.723880597,0.490344468,0.509655532
YML086C,1.48291,0,1,0,194,1880,1952,74,0.523414634,0.093539055,0.723880597,0.490605428,0.509394572
YPL181W,1.48261,0,1,0,194,1881,1951,74,0.523170732,0.093493976,0.723880597,0.490866388,0.509133612
YDR163W,1.48222,0,1,0,194,1882,1950,74,0.522926829,0.09344894,0.723880597,0.491127349,0.508872651
YPR091C,1.48021,0,1,0,194,1883,1949,74,0.522682927,0.093403948,0.723880597,0.491388309,0.508611691
YNR030W,1.47993,0,1,0,194,1884,1948,74,0.522439024,0.093358999,0.723880597,0.491649269,0.508350731
YHR099W,1.47962,0,1,0,194,1885,1947,74,0.522195122,0.093314093,0.723880597,0.49191023,0.50808977
YBR220C,1.4796,0,1,0,194,1886,1946,74,0.52195122,0.093269231,0.723880597,0.49217119,0.50782881
YCL057C-A,1.47957,1,0,0,195,1886,1946,73,0.522195122,0.09370495,0.72761194,0.49217119,0.50782881
YPL111W,1.47912,0,1,0,195,1887,1945,73,0.52195122,0.093659942,0.72761194,0.49243215,0.50756785
YNR035C,1.47907,0,1,0,195,1888,1944,73,0.521707317,0.093614978,0.72761194,0.492693111,0.507306889
YIL049W,1.47881,0,1,0,195,1889,1943,73,0.521463415,0.093570058,0.72761194,0.492954071,0.507045929
YJL014W,1.47834,0,1,0,195,1890,1942,73,0.521219512,0.09352518,0.72761194,0.493215031,0.506784969
YNL027W,1.47771,0,1,0,195,1891,1941,73,0.52097561,0.093480345,0.72761194,0.493475992,0.506524008
YMR081C,1.47719,0,1,0,195,1892,1940,73,0.520731707,0.093435553,0.72761194,0.493736952,0.506263048
YLL028W,1.47705,0,1,0,195,1893,1939,73,0.520487805,0.093390805,0.72761194,0.493997912,0.506002088
YGR125W,1.47549,0,1,0,195,1894,1938,73,0.520243902,0.093346099,0.72761194,0.494258873,0.505741127
YNL323W,1.47521,0,1,0,195,1895,1937,73,0.52,0.093301435,0.72761194,0.494519833,0.505480167
YJL181W,1.47451,0,0,1,195,1895,1937,73,0.52,0.093301435,0.72761194,0.494519833,0.505480167
YLL061W,1.47196,0,1,0,195,1896,1936,73,0.519756098,0.093256815,0.72761194,0.494780793,0.505219207
YDL198C,1.47129,1,0,0,196,1896,1936,72,0.52,0.093690249,0.731343284,0.494780793,0.505219207
YPL214C,1.47005,0,1,0,196,1897,1935,72,0.519756098,0.093645485,0.731343284,0.495041754,0.504958246
YKL068W,1.47005,0,1,0,196,1898,1934,72,0.519512195,0.093600764,0.731343284,0.495302714,0.504697286
YNL262W,1.46838,0,1,0,196,1899,1933,72,0.519268293,0.093556086,0.731343284,0.495563674,0.504436326
YMR220W,1.46725,0,1,0,196,1900,1932,72,0.51902439,0.09351145,0.731343284,0.495824635,0.504175365
YOL032W,1.46523,0,1,0,196,1901,1931,72,0.518780488,0.093466857,0.731343284,0.496085595,0.503914405
YDL193W,1.46444,0,1,0,196,1902,1930,72,0.518536585,0.093422307,0.731343284,0.496346555,0.503653445
YCR010C,1.46272,0,1,0,196,1903,1929,72,0.518292683,0.093377799,0.731343284,0.496607516,0.503392484
YLL049W,1.46063,0,1,0,196,1904,1928,72,0.51804878,0.093333333,0.731343284,0.496868476,0.503131524
YIL033C,1.46042,0,1,0,196,1905,1927,72,0.517804878,0.09328891,0.731343284,0.497129436,0.502870564
YGR094W,1.459,0,1,0,196,1906,1926,72,0.517560976,0.093244529,0.731343284,0.497390397,0.502609603
YOR372C,1.45838,0,1,0,196,1907,1925,72,0.517317073,0.09320019,0.731343284,0.497651357,0.502348643
YPL113C,1.45788,0,1,0,196,1908,1924,72,0.517073171,0.093155894,0.731343284,0.497912317,0.502087683
YMR086W,1.45726,0,1,0,196,1909,1923,72,0.516829268,0.093111639,0.731343284,0.498173278,0.501826722
YER143W,1.45707,0,1,0,196,1910,1922,72,0.516585366,0.093067426,0.731343284,0.498434238,0.501565762
YDL075W,1.457,0,1,0,196,1911,1921,72,0.516341463,0.093023256,0.731343284,0.498695198,0.501304802
YOR291W,1.45677,0,1,0,196,1912,1920,72,0.516097561,0.092979127,0.731343284,0.498956159,0.501043841
YHR129C,1.45658,0,1,0,196,1913,1919,72,0.515853659,0.09293504,0.731343284,0.499217119,0.500782881
YJL153C,1.45513,0,1,0,196,1914,1918,72,0.515609756,0.092890995,0.731343284,0.499478079,0.500521921
YKL134C,1.45465,1,0,0,197,1914,1918,71,0.515853659,0.093320701,0.735074627,0.499478079,0.500521921
YOR310C,1.45458,0,1,0,197,1915,1917,71,0.515609756,0.093276515,0.735074627,0.49973904,0.50026096
YDR328C,1.45435,0,1,0,197,1916,1916,71,0.515365854,0.093232371,0.735074627,0.5,0.5
YOR319W,1.45388,0,1,0,197,1917,1915,71,0.515121951,0.093188269,0.735074627,0.50026096,0.49973904
YIL101C,1.45294,0,1,0,197,1918,1914,71,0.514878049,0.093144208,0.735074627,0.500521921,0.499478079
YHR036W,1.45167,0,1,0,197,1919,1913,71,0.514634146,0.093100189,0.735074627,0.500782881,0.499217119
YIR042C,1.45128,0,0,1,197,1919,1913,71,0.514634146,0.093100189,0.735074627,0.500782881,0.499217119
YOR056C,1.45098,0,1,0,197,1920,1912,71,0.514390244,0.093056212,0.735074627,0.501043841,0.498956159
YPL249C,1.45095,0,1,0,197,1921,1911,71,0.514146341,0.093012276,0.735074627,0.501304802,0.498695198
YDR028C,1.45043,0,1,0,197,1922,1910,71,0.513902439,0.092968381,0.735074627,0.501565762,0.498434238
YHR063C,1.44961,0,1,0,197,1923,1909,71,0.513658537,0.092924528,0.735074627,0.501826722,0.498173278
YLR407W,1.4473,0,1,0,197,1924,1908,71,0.513414634,0.092880717,0.735074627,0.502087683,0.497912317
YNL145W,1.44671,0,1,0,197,1925,1907,71,0.513170732,0.092836946,0.735074627,0.502348643,0.497651357
YIL075C,1.44534,0,1,0,197,1926,1906,71,0.512926829,0.092793217,0.735074627,0.502609603,0.497390397
YLR181C,1.44494,0,1,0,197,1927,1905,71,0.512682927,0.092749529,0.735074627,0.502870564,0.497129436
YBR057C,1.44475,0,1,0,197,1928,1904,71,0.512439024,0.092705882,0.735074627,0.503131524,0.496868476
YLR049C,1.44444,0,0,1,197,1928,1904,71,0.512439024,0.092705882,0.735074627,0.503131524,0.496868476
YDL019C,1.44437,0,1,0,197,1929,1903,71,0.512195122,0.092662277,0.735074627,0.503392484,0.496607516
YFL010W-A,1.44359,0,1,0,197,1930,1902,71,0.51195122,0.092618712,0.735074627,0.503653445,0.496346555
YPR128C,1.44303,0,1,0,197,1931,1901,71,0.511707317,0.092575188,0.735074627,0.503914405,0.496085595
YML069W,1.44216,0,1,0,197,1932,1900,71,0.511463415,0.092531705,0.735074627,0.504175365,0.495824635
YOL123W,1.44178,0,1,0,197,1933,1899,71,0.511219512,0.092488263,0.735074627,0.504436326,0.495563674
YHR092C,1.44159,0,1,0,197,1934,1898,71,0.51097561,0.092444862,0.735074627,0.504697286,0.495302714
YGR238C,1.44143,0,1,0,197,1935,1897,71,0.510731707,0.092401501,0.735074627,0.504958246,0.495041754
YMR035W,1.44028,1,0,0,198,1935,1897,70,0.51097561,0.092827004,0.73880597,0.504958246,0.495041754
YPR173C,1.43838,0,1,0,198,1936,1896,70,0.510731707,0.092783505,0.73880597,0.505219207,0.494780793
YER025W,1.43831,0,1,0,198,1937,1895,70,0.510487805,0.092740047,0.73880597,0.505480167,0.494519833
YGL196W,1.4365,0,1,0,198,1938,1894,70,0.510243902,0.092696629,0.73880597,0.505741127,0.494258873
YHR069C,1.43646,0,1,0,198,1939,1893,70,0.51,0.092653252,0.73880597,0.506002088,0.493997912
YJL126W,1.43644,0,0,1,198,1939,1893,70,0.51,0.092653252,0.73880597,0.506002088,0.493997912
YJR143C,1.43633,0,1,0,198,1940,1892,70,0.509756098,0.092609916,0.73880597,0.506263048,0.493736952
YDL142C,1.43548,1,0,0,199,1940,1892,69,0.51,0.093034128,0.742537313,0.506263048,0.493736952
YML057W,1.43383,0,1,0,199,1941,1891,69,0.509756098,0.092990654,0.742537313,0.506524008,0.493475992
YPL255W,1.43377,0,1,0,199,1942,1890,69,0.509512195,0.092947221,0.742537313,0.506784969,0.493215031
YAL023C,1.43252,0,1,0,199,1943,1889,69,0.509268293,0.092903828,0.742537313,0.507045929,0.492954071
YMR052W,1.42987,0,1,0,199,1944,1888,69,0.50902439,0.092860476,0.742537313,0.507306889,0.492693111
YLL011W,1.42842,0,1,0,199,1945,1887,69,0.508780488,0.092817164,0.742537313,0.50756785,0.49243215
YGR203W,1.42722,0,1,0,199,1946,1886,69,0.508536585,0.092773893,0.742537313,0.50782881,0.49217119
YAL035W,1.42701,0,1,0,199,1947,1885,69,0.508292683,0.092730662,0.742537313,0.50808977,0.49191023
YMR259C,1.4265,0,1,0,199,1948,1884,69,0.50804878,0.092687471,0.742537313,0.508350731,0.491649269
YNL039W,1.4256,0,1,0,199,1949,1883,69,0.507804878,0.09264432,0.742537313,0.508611691,0.491388309
YKR004C,1.42458,0,0,1,199,1949,1883,69,0.507804878,0.09264432,0.742537313,0.508611691,0.491388309
YJR072C,1.42414,0,1,0,199,1950,1882,69,0.507560976,0.09260121,0.742537313,0.508872651,0.491127349
YER122C,1.42279,0,1,0,199,1951,1881,69,0.507317073,0.09255814,0.742537313,0.509133612,0.490866388
YDL134C,1.42244,0,1,0,199,1952,1880,69,0.507073171,0.092515109,0.742537313,0.509394572,0.490605428
YNL152W,1.4214,0,1,0,199,1953,1879,69,0.506829268,0.092472119,0.742537313,0.509655532,0.490344468
YOR196C,1.42123,0,1,0,199,1954,1878,69,0.506585366,0.092429169,0.742537313,0.509916493,0.490083507
YGL091C,1.41915,0,1,0,199,1955,1877,69,0.506341463,0.092386258,0.742537313,0.510177453,0.489822547
YJL148W,1.4184,0,1,0,199,1956,1876,69,0.506097561,0.092343387,0.742537313,0.510438413,0.489561587
YAR018C,1.41838,0,1,0,199,1957,1875,69,0.505853659,0.092300557,0.742537313,0.510699374,0.489300626
YJR009C,1.41772,0,1,0,199,1958,1874,69,0.505609756,0.092257765,0.742537313,0.510960334,0.489039666
YML006C,1.41733,0,1,0,199,1959,1873,69,0.505365854,0.092215014,0.742537313,0.511221294,0.488778706
YIL044C,1.41726,0,1,0,199,1960,1872,69,0.505121951,0.092172302,0.742537313,0.511482255,0.488517745
YNL300W,1.41685,0,1,0,199,1961,1871,69,0.504878049,0.09212963,0.742537313,0.511743215,0.488256785
YMR212C,1.41665,0,1,0,199,1962,1870,69,0.504634146,0.092086997,0.742537313,0.512004175,0.487995825
YML031W,1.41663,0,1,0,199,1963,1869,69,0.504390244,0.092044403,0.742537313,0.512265136,0.487734864
YMR316W,1.41594,0,1,0,199,1964,1868,69,0.504146341,0.092001849,0.742537313,0.512526096,0.487473904
YOR250C,1.41521,0,1,0,199,1965,1867,69,0.503902439,0.091959335,0.742537313,0.512787056,0.487212944
YKL046C,1.41479,0,1,0,199,1966,1866,69,0.503658537,0.091916859,0.742537313,0.513048017,0.486951983
YOR173W,1.41397,0,1,0,199,1967,1865,69,0.503414634,0.091874423,0.742537313,0.513308977,0.486691023
YPL066W,1.41394,0,1,0,199,1968,1864,69,0.503170732,0.091832026,0.742537313,0.513569937,0.486430063
YDL072C,1.41359,0,1,0,199,1969,1863,69,0.502926829,0.091789668,0.742537313,0.513830898,0.486169102
YNL062C,1.41345,0,1,0,199,1970,1862,69,0.502682927,0.091747349,0.742537313,0.514091858,0.485908142
YGR090W,1.41264,0,1,0,199,1971,1861,69,0.502439024,0.091705069,0.742537313,0.514352818,0.485647182
YGL049C,1.41198,0,1,0,199,1972,1860,69,0.502195122,0.091662828,0.742537313,0.514613779,0.485386221
YPL011C,1.4118,0,1,0,199,1973,1859,69,0.50195122,0.091620626,0.742537313,0.514874739,0.485125261
YIR030C,1.41175,0,1,0,199,1974,1858,69,0.501707317,0.091578463,0.742537313,0.515135699,0.484864301
YDR180W,1.41098,0,1,0,199,1975,1857,69,0.501463415,0.091536339,0.742537313,0.51539666,0.48460334
YLR089C,1.40896,0,0,1,199,1975,1857,69,0.501463415,0.091536339,0.742537313,0.51539666,0.48460334
YHR080C,1.40895,0,1,0,199,1976,1856,69,0.501219512,0.091494253,0.742537313,0.51565762,0.48434238
YDL190C,1.40814,0,1,0,199,1977,1855,69,0.50097561,0.091452206,0.742537313,0.51591858,0.48408142
YDR363W-A,1.40752,0,1,0,199,1978,1854,69,0.500731707,0.091410198,0.742537313,0.516179541,0.483820459
YJR148W,1.40745,0,0,1,199,1978,1854,69,0.500731707,0.091410198,0.742537313,0.516179541,0.483820459
YLR275W,1.40615,0,1,0,199,1979,1853,69,0.500487805,0.091368228,0.742537313,0.516440501,0.483559499
YBR110W,1.40563,0,1,0,199,1980,1852,69,0.500243902,0.091326296,0.742537313,0.516701461,0.483298539
YPL186C,1.40531,0,1,0,199,1981,1851,69,0.5,0.091284404,0.742537313,0.516962422,0.483037578
YBL091C-A,1.40377,0,1,0,199,1982,1850,69,0.499756098,0.091242549,0.742537313,0.517223382,0.482776618
YIL005W,1.4027,0,1,0,199,1983,1849,69,0.499512195,0.091200733,0.742537313,0.517484342,0.482515658
YGL227W,1.40084,0,1,0,199,1984,1848,69,0.499268293,0.091158956,0.742537313,0.517745303,0.482254697
YGR295C,1.40075,0,1,0,199,1985,1847,69,0.49902439,0.091117216,0.742537313,0.518006263,0.481993737
YDR531W,1.40059,0,1,0,199,1986,1846,69,0.498780488,0.091075515,0.742537313,0.518267223,0.481732777
YJR005W,1.40009,0,1,0,199,1987,1845,69,0.498536585,0.091033852,0.742537313,0.518528184,0.481471816
YLR079W,1.39863,0,1,0,199,1988,1844,69,0.498292683,0.090992227,0.742537313,0.518789144,0.481210856
YER016W,1.39828,0,1,0,199,1989,1843,69,0.49804878,0.09095064,0.742537313,0.519050104,0.480949896
YDR166C,1.39626,0,1,0,199,1990,1842,69,0.497804878,0.090909091,0.742537313,0.519311065,0.480688935
YGL172W,1.39624,0,1,0,199,1991,1841,69,0.497560976,0.09086758,0.742537313,0.519572025,0.480427975
YFR047C,1.39485,0,1,0,199,1992,1840,69,0.497317073,0.090826107,0.742537313,0.519832985,0.480167015
YER009W,1.39375,0,0,1,199,1992,1840,69,0.497317073,0.090826107,0.742537313,0.519832985,0.480167015
YOR298C-A,1.39322,0,1,0,199,1993,1839,69,0.497073171,0.090784672,0.742537313,0.520093946,0.479906054
