Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YGL004C,0.172669,0,1,0,244,1968,2842,47,0.604979416,0.110307414,0.838487973,0.409147609,0.590852391
YMR233W,0.172669,0,1,0,244,1969,2841,47,0.604783376,0.110257569,0.838487973,0.409355509,0.590644491
YLR157C-C,0.172669,0,0,1,244,1969,2841,47,0.604783376,0.110257569,0.838487973,0.409355509,0.590644491
YMR162C,0.172669,0,1,0,244,1970,2840,47,0.604587336,0.110207769,0.838487973,0.40956341,0.59043659
YGL036W,0.172669,0,0,1,244,1970,2840,47,0.604587336,0.110207769,0.838487973,0.40956341,0.59043659
YDR092W,0.172669,0,1,0,244,1971,2839,47,0.604391296,0.110158014,0.838487973,0.40977131,0.59022869
YGL222C,0.172669,0,1,0,244,1972,2838,47,0.604195256,0.110108303,0.838487973,0.40997921,0.59002079
YHR157W,0.172669,0,1,0,244,1973,2837,47,0.603999216,0.110058638,0.838487973,0.41018711,0.58981289
YNL099C,0.172669,0,1,0,244,1974,2836,47,0.603803176,0.110009017,0.838487973,0.41039501,0.58960499
YHR103W,0.172669,0,1,0,244,1975,2835,47,0.603607136,0.109959441,0.838487973,0.410602911,0.589397089
YAL001C,0.172669,0,1,0,244,1976,2834,47,0.603411096,0.10990991,0.838487973,0.410810811,0.589189189
YOL155W-A,0.172669,0,0,1,244,1976,2834,47,0.603411096,0.10990991,0.838487973,0.410810811,0.589189189
YOR034C-A,0.172669,0,0,1,244,1976,2834,47,0.603411096,0.10990991,0.838487973,0.410810811,0.589189189
YOR293C-A,0.172669,0,0,1,244,1976,2834,47,0.603411096,0.10990991,0.838487973,0.410810811,0.589189189
YKL023C-A,0.172669,0,0,1,244,1976,2834,47,0.603411096,0.10990991,0.838487973,0.410810811,0.589189189
YKL065W-A,0.172669,0,1,0,244,1977,2833,47,0.603215056,0.109860423,0.838487973,0.411018711,0.588981289
YLR146W-A,0.172669,0,0,1,244,1977,2833,47,0.603215056,0.109860423,0.838487973,0.411018711,0.588981289
YOR376W-A,0.172669,0,0,1,244,1977,2833,47,0.603215056,0.109860423,0.838487973,0.411018711,0.588981289
YOR381W-A,0.172669,0,0,1,244,1977,2833,47,0.603215056,0.109860423,0.838487973,0.411018711,0.588981289
YPL038W-A,0.172669,0,0,1,244,1977,2833,47,0.603215056,0.109860423,0.838487973,0.411018711,0.588981289
YNL093W,0.172669,0,1,0,244,1978,2832,47,0.603019016,0.109810981,0.838487973,0.411226611,0.588773389
YPL152W-A,0.172669,0,0,1,244,1978,2832,47,0.603019016,0.109810981,0.838487973,0.411226611,0.588773389
YPL119C-A,0.172669,0,0,1,244,1978,2832,47,0.603019016,0.109810981,0.838487973,0.411226611,0.588773389
YPR108W-A,0.172669,0,0,1,244,1978,2832,47,0.603019016,0.109810981,0.838487973,0.411226611,0.588773389
YCL057C-A,0.172669,1,0,0,245,1978,2832,46,0.603215056,0.110211426,0.841924399,0.411226611,0.588773389
YPR159C-A,0.172669,0,0,1,245,1978,2832,46,0.603215056,0.110211426,0.841924399,0.411226611,0.588773389
YPR145C-A,0.172669,0,0,1,245,1978,2832,46,0.603215056,0.110211426,0.841924399,0.411226611,0.588773389
YDL045C,0.172669,0,1,0,245,1979,2831,46,0.603019016,0.110161871,0.841924399,0.411434511,0.588565489
YLR162W-A,0.172669,0,0,1,245,1979,2831,46,0.603019016,0.110161871,0.841924399,0.411434511,0.588565489
YOR173W,0.172669,0,1,0,245,1980,2830,46,0.602822976,0.11011236,0.841924399,0.411642412,0.588357588
YLL006W-A,0.172669,0,0,1,245,1980,2830,46,0.602822976,0.11011236,0.841924399,0.411642412,0.588357588
YMR251W,0.172669,0,0,1,245,1980,2830,46,0.602822976,0.11011236,0.841924399,0.411642412,0.588357588
YLR063W,0.172669,0,1,0,245,1981,2829,46,0.602626936,0.110062893,0.841924399,0.411850312,0.588149688
YDL115C,0.172669,0,0,1,245,1981,2829,46,0.602626936,0.110062893,0.841924399,0.411850312,0.588149688
YOR396W,0.172669,0,1,0,245,1982,2828,46,0.602430896,0.110013471,0.841924399,0.412058212,0.587941788
YAL054C,0.172669,0,1,0,245,1983,2827,46,0.602234856,0.109964093,0.841924399,0.412266112,0.587733888
YCL001W-B,0.172669,0,1,0,245,1984,2826,46,0.602038816,0.10991476,0.841924399,0.412474012,0.587525988
YDL159W-A,0.172669,0,0,1,245,1984,2826,46,0.602038816,0.10991476,0.841924399,0.412474012,0.587525988
YKR095W-A,0.172669,0,1,0,245,1985,2825,46,0.601842776,0.109865471,0.841924399,0.412681913,0.587318087
YMR258C,0.172669,0,1,0,245,1986,2824,46,0.601646736,0.109816226,0.841924399,0.412889813,0.587110187
YFR012W-A,0.172669,0,0,1,245,1986,2824,46,0.601646736,0.109816226,0.841924399,0.412889813,0.587110187
YGL258W-A,0.172669,0,1,0,245,1987,2823,46,0.601450696,0.109767025,0.841924399,0.413097713,0.586902287
YJL052C-A,0.172669,0,0,1,245,1987,2823,46,0.601450696,0.109767025,0.841924399,0.413097713,0.586902287
YKL106C-A,0.172669,0,0,1,245,1987,2823,46,0.601450696,0.109767025,0.841924399,0.413097713,0.586902287
YLR099W-A,0.172669,1,0,0,246,1987,2823,45,0.601646736,0.110165696,0.845360825,0.413097713,0.586902287
YOL086W-A,0.172669,0,1,0,246,1988,2822,45,0.601450696,0.110116383,0.845360825,0.413305613,0.586694387
YPR036W-A,0.172669,0,1,0,246,1989,2821,45,0.601254656,0.110067114,0.845360825,0.413513514,0.586486486
YCL005W-A,0.172669,0,1,0,246,1990,2820,45,0.601058616,0.110017889,0.845360825,0.413721414,0.586278586
YIL156W-B,0.172669,0,1,0,246,1991,2819,45,0.600862576,0.109968708,0.845360825,0.413929314,0.586070686
YNL138W-A,0.172669,0,1,0,246,1992,2818,45,0.600666536,0.109919571,0.845360825,0.414137214,0.585862786
YBL039W-B,0.172669,0,1,0,246,1993,2817,45,0.600470496,0.109870478,0.845360825,0.414345114,0.585654886
YBL008W-A,0.172669,0,1,0,246,1994,2816,45,0.600274456,0.109821429,0.845360825,0.414553015,0.585446985
YAR035C-A,0.172669,0,0,1,246,1994,2816,45,0.600274456,0.109821429,0.845360825,0.414553015,0.585446985
YBL071C-B,0.172669,0,0,1,246,1994,2816,45,0.600274456,0.109821429,0.845360825,0.414553015,0.585446985
YAL063C-A,0.172669,0,0,1,246,1994,2816,45,0.600274456,0.109821429,0.845360825,0.414553015,0.585446985
YCL058W-A,0.172669,0,1,0,246,1995,2815,45,0.600078416,0.109772423,0.845360825,0.414760915,0.585239085
YCR075W-A,0.172669,0,1,0,246,1996,2814,45,0.599882376,0.109723461,0.845360825,0.414968815,0.585031185
YDL160C-A,0.172669,0,1,0,246,1997,2813,45,0.599686336,0.109674543,0.845360825,0.415176715,0.584823285
YBR072C-A,0.172669,0,0,1,246,1997,2813,45,0.599686336,0.109674543,0.845360825,0.415176715,0.584823285
YBR196C-A,0.172669,0,1,0,246,1998,2812,45,0.599490296,0.109625668,0.845360825,0.415384615,0.584615385
YBR200W-A,0.172669,0,1,0,246,1999,2811,45,0.599294256,0.109576837,0.845360825,0.415592516,0.584407484
YJL205C,0.172669,0,0,1,246,1999,2811,45,0.599294256,0.109576837,0.845360825,0.415592516,0.584407484
YNL146W,0.172669,0,1,0,246,2000,2810,45,0.599098216,0.10952805,0.845360825,0.415800416,0.584199584
YKL183C-A,0.172669,0,0,1,246,2000,2810,45,0.599098216,0.10952805,0.845360825,0.415800416,0.584199584
YOL024W,0.172669,0,0,1,246,2000,2810,45,0.599098216,0.10952805,0.845360825,0.415800416,0.584199584
YKL024C,0.172669,0,1,0,246,2001,2809,45,0.598902176,0.109479306,0.845360825,0.416008316,0.583991684
YKR077W,0.172669,0,1,0,246,2002,2808,45,0.598706136,0.109430605,0.845360825,0.416216216,0.583783784
YDR248C,0.172669,0,1,0,246,2003,2807,45,0.598510096,0.109381948,0.845360825,0.416424116,0.583575884
YPL247C,0.172669,0,0,1,246,2003,2807,45,0.598510096,0.109381948,0.845360825,0.416424116,0.583575884
YGR201C,0.172669,0,1,0,246,2004,2806,45,0.598314056,0.109333333,0.845360825,0.416632017,0.583367983
YDR256C,0.172669,0,1,0,246,2005,2805,45,0.598118016,0.109284762,0.845360825,0.416839917,0.583160083
YJR097W,0.172669,0,1,0,246,2006,2804,45,0.597921976,0.109236234,0.845360825,0.417047817,0.582952183
YLR195C,0.172669,0,0,1,246,2006,2804,45,0.597921976,0.109236234,0.845360825,0.417047817,0.582952183
YML051W,0.172669,0,1,0,246,2007,2803,45,0.597725936,0.10918775,0.845360825,0.417255717,0.582744283
YLR144C,0.172669,0,1,0,246,2008,2802,45,0.597529896,0.109139308,0.845360825,0.417463617,0.582536383
YNL246W,0.172669,0,1,0,246,2009,2801,45,0.597333856,0.109090909,0.845360825,0.417671518,0.582328482
YBR066C,0.172669,0,1,0,246,2010,2800,45,0.597137816,0.109042553,0.845360825,0.417879418,0.582120582
YKR043C,0.172669,0,1,0,246,2011,2799,45,0.596941776,0.10899424,0.845360825,0.418087318,0.581912682
YPR062W,0.172669,0,0,1,246,2011,2799,45,0.596941776,0.10899424,0.845360825,0.418087318,0.581912682
YNR032W,0.172669,1,0,0,247,2011,2799,44,0.597137816,0.10938884,0.848797251,0.418087318,0.581912682
YML118W,0.172669,0,1,0,247,2012,2798,44,0.596941776,0.109340416,0.848797251,0.418295218,0.581704782
YGL113W,0.172669,0,1,0,247,2013,2797,44,0.596745736,0.109292035,0.848797251,0.418503119,0.581496881
YOR134W,0.172669,0,1,0,247,2014,2796,44,0.596549696,0.109243697,0.848797251,0.418711019,0.581288981
YER035W,0.172669,0,1,0,247,2015,2795,44,0.596353656,0.109195402,0.848797251,0.418918919,0.581081081
YDR213W,0.172669,0,1,0,247,2016,2794,44,0.596157616,0.10914715,0.848797251,0.419126819,0.580873181
YMR161W,0.172669,0,1,0,247,2017,2793,44,0.595961576,0.10909894,0.848797251,0.419334719,0.580665281
YPR152C,0.172669,0,1,0,247,2018,2792,44,0.595765536,0.109050773,0.848797251,0.41954262,0.58045738
YGR268C,0.172669,0,0,1,247,2018,2792,44,0.595765536,0.109050773,0.848797251,0.41954262,0.58045738
YGR126W,0.172669,0,0,1,247,2018,2792,44,0.595765536,0.109050773,0.848797251,0.41954262,0.58045738
YPL070W,0.172669,0,1,0,247,2019,2791,44,0.595569496,0.109002648,0.848797251,0.41975052,0.58024948
YHR126C,0.172669,0,1,0,247,2020,2790,44,0.595373456,0.108954566,0.848797251,0.41995842,0.58004158
YHR063C,0.172669,0,1,0,247,2021,2789,44,0.595177416,0.108906526,0.848797251,0.42016632,0.57983368
YDR437W,0.172669,0,1,0,247,2022,2788,44,0.594981376,0.108858528,0.848797251,0.42037422,0.57962578
YLR445W,0.172669,0,1,0,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YCR108C,0.172669,0,0,1,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YDR169C-A,0.172669,0,0,1,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YDR182W-A,0.172669,0,0,1,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YDR194W-A,0.172669,0,0,1,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YGR204C-A,0.172669,0,0,1,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YHR022C-A,0.172669,0,0,1,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YJL077W-B,0.172669,0,0,1,247,2023,2787,44,0.594785336,0.108810573,0.848797251,0.420582121,0.579417879
YDR524C-B,0.172669,0,1,0,247,2024,2786,44,0.594589296,0.10876266,0.848797251,0.420790021,0.579209979
YDR524W-C,0.172669,0,0,1,247,2024,2786,44,0.594589296,0.10876266,0.848797251,0.420790021,0.579209979
YJL047C-A,0.172669,0,0,1,247,2024,2786,44,0.594589296,0.10876266,0.848797251,0.420790021,0.579209979
YJL133C-A,0.172669,0,1,0,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YGR035W-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YHL015W-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YHL048C-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YHR007C-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YHR050W-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YIL002W-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YIL046W-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YIR018C-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YIR021W-A,0.172669,0,0,1,247,2025,2785,44,0.594393256,0.108714789,0.848797251,0.420997921,0.579002079
YHR199C-A,0.172669,0,1,0,247,2026,2784,44,0.594197216,0.10866696,0.848797251,0.421205821,0.578794179
YGR161W-C,0.172669,0,0,1,247,2026,2784,44,0.594197216,0.10866696,0.848797251,0.421205821,0.578794179
YGL194C-A,0.172669,0,1,0,247,2027,2783,44,0.594001176,0.108619173,0.848797251,0.421413721,0.578586279
YDR461C-A,0.172669,0,0,1,247,2027,2783,44,0.594001176,0.108619173,0.848797251,0.421413721,0.578586279
YDR374W-A,0.172669,0,1,0,247,2028,2782,44,0.593805136,0.108571429,0.848797251,0.421621622,0.578378378
YIL102C-A,0.172669,0,1,0,247,2029,2781,44,0.593609096,0.108523726,0.848797251,0.421829522,0.578170478
YJR112W-A,0.172669,0,1,0,247,2030,2780,44,0.593413056,0.108476065,0.848797251,0.422037422,0.577962578
YMR194C-B,0.172669,0,1,0,247,2031,2779,44,0.593217016,0.108428446,0.848797251,0.422245322,0.577754678
YOR072W-B,0.172669,0,0,1,247,2031,2779,44,0.593217016,0.108428446,0.848797251,0.422245322,0.577754678
YKL068W-A,0.172669,0,0,1,247,2031,2779,44,0.593217016,0.108428446,0.848797251,0.422245322,0.577754678
YLR307C-A,0.172669,0,0,1,247,2031,2779,44,0.593217016,0.108428446,0.848797251,0.422245322,0.577754678
YOR020W-A,0.172669,0,1,0,247,2032,2778,44,0.593020976,0.108380869,0.848797251,0.422453222,0.577546778
YJR151W-A,0.172669,0,0,1,247,2032,2778,44,0.593020976,0.108380869,0.848797251,0.422453222,0.577546778
YGR174W-A,0.172669,0,0,1,247,2032,2778,44,0.593020976,0.108380869,0.848797251,0.422453222,0.577546778
YGR146C-A,0.172669,0,0,1,247,2032,2778,44,0.593020976,0.108380869,0.848797251,0.422453222,0.577546778
YGL188C-A,0.172669,0,0,1,247,2032,2778,44,0.593020976,0.108380869,0.848797251,0.422453222,0.577546778
YDR119W-A,0.172669,0,1,0,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBL100W-C,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBR182C-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBR296C-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBR298C-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBR196C-B,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBR221W-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YCR024C-B,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YDR003W-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YCL012C,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBR230W-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YCR095W-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YBR201C-A,0.172669,0,0,1,247,2033,2777,44,0.592824936,0.108333333,0.848797251,0.422661123,0.577338877
YCL048W-A,0.172669,0,1,0,247,2034,2776,44,0.592628896,0.10828584,0.848797251,0.422869023,0.577130977
YDL007C-A,0.172669,0,0,1,247,2034,2776,44,0.592628896,0.10828584,0.848797251,0.422869023,0.577130977
YGL007C-A,0.172669,0,0,1,247,2034,2776,44,0.592628896,0.10828584,0.848797251,0.422869023,0.577130977
YGR169C-A,0.172669,0,1,0,247,2035,2775,44,0.592432856,0.108238387,0.848797251,0.423076923,0.576923077
YJL127C-B,0.172669,1,0,0,248,2035,2775,43,0.592628896,0.108628997,0.852233677,0.423076923,0.576923077
YJR005C-A,0.172669,0,0,1,248,2035,2775,43,0.592628896,0.108628997,0.852233677,0.423076923,0.576923077
YDR246W-A,0.172669,0,0,1,248,2035,2775,43,0.592628896,0.108628997,0.852233677,0.423076923,0.576923077
YER078W-A,0.172669,0,0,1,248,2035,2775,43,0.592628896,0.108628997,0.852233677,0.423076923,0.576923077
YFL041W-A,0.172669,0,0,1,248,2035,2775,43,0.592628896,0.108628997,0.852233677,0.423076923,0.576923077
YGL041C-B,0.172669,0,1,0,248,2036,2774,43,0.592432856,0.108581436,0.852233677,0.423284823,0.576715177
YGR121W-A,0.172669,0,0,1,248,2036,2774,43,0.592432856,0.108581436,0.852233677,0.423284823,0.576715177
YHR086W-A,0.172669,0,0,1,248,2036,2774,43,0.592432856,0.108581436,0.852233677,0.423284823,0.576715177
YHR175W-A,0.172669,0,0,1,248,2036,2774,43,0.592432856,0.108581436,0.852233677,0.423284823,0.576715177
YIL134C-A,0.172669,0,0,1,248,2036,2774,43,0.592432856,0.108581436,0.852233677,0.423284823,0.576715177
YER175W-A,0.172669,0,0,1,248,2036,2774,43,0.592432856,0.108581436,0.852233677,0.423284823,0.576715177
YFR032C-B,0.172669,0,0,1,248,2036,2774,43,0.592432856,0.108581436,0.852233677,0.423284823,0.576715177
YMR226C,0.172669,0,1,0,248,2037,2773,43,0.592236816,0.108533917,0.852233677,0.423492723,0.576507277
YOR192C-C,0.172669,0,0,1,248,2037,2773,43,0.592236816,0.108533917,0.852233677,0.423492723,0.576507277
YER188C-A,0.172669,0,0,1,248,2037,2773,43,0.592236816,0.108533917,0.852233677,0.423492723,0.576507277
YPL245W,0.172669,0,0,1,248,2037,2773,43,0.592236816,0.108533917,0.852233677,0.423492723,0.576507277
YLR213C,0.172669,0,1,0,248,2038,2772,43,0.592040776,0.108486439,0.852233677,0.423700624,0.576299376
YEL035C,0.172669,0,0,1,248,2038,2772,43,0.592040776,0.108486439,0.852233677,0.423700624,0.576299376
YGL263W,0.172669,0,1,0,248,2039,2771,43,0.591844736,0.108439003,0.852233677,0.423908524,0.576091476
YKL075C,0.172669,0,0,1,248,2039,2771,43,0.591844736,0.108439003,0.852233677,0.423908524,0.576091476
YDR173C,0.172669,0,1,0,248,2040,2770,43,0.591648696,0.108391608,0.852233677,0.424116424,0.575883576
YHR144C,0.172669,0,0,1,248,2040,2770,43,0.591648696,0.108391608,0.852233677,0.424116424,0.575883576
YDR381C-A,0.172669,1,0,0,249,2040,2770,42,0.591844736,0.108781127,0.855670103,0.424116424,0.575883576
YAR035W,0.172669,0,1,0,249,2041,2769,42,0.591648696,0.108733624,0.855670103,0.424324324,0.575675676
YBR255C-A,0.172669,0,0,1,249,2041,2769,42,0.591648696,0.108733624,0.855670103,0.424324324,0.575675676
YPL021W,0.172669,0,1,0,249,2042,2768,42,0.591452656,0.108686163,0.855670103,0.424532225,0.575467775
YER047C,0.172669,0,0,1,249,2042,2768,42,0.591452656,0.108686163,0.855670103,0.424532225,0.575467775
YNL195C,0.172669,0,0,1,249,2042,2768,42,0.591452656,0.108686163,0.855670103,0.424532225,0.575467775
YNL072W,0.172669,0,1,0,249,2043,2767,42,0.591256616,0.108638743,0.855670103,0.424740125,0.575259875
YAL044W-A,0.172669,0,0,1,249,2043,2767,42,0.591256616,0.108638743,0.855670103,0.424740125,0.575259875
YDR320C-A,0.172669,0,1,0,249,2044,2766,42,0.591060576,0.108591365,0.855670103,0.424948025,0.575051975
YPR115W,0.172669,0,1,0,249,2045,2765,42,0.590864536,0.108544028,0.855670103,0.425155925,0.574844075
YDR059C,0.172669,0,1,0,249,2046,2764,42,0.590668496,0.108496732,0.855670103,0.425363825,0.574636175
YKL088W,0.172669,0,1,0,249,2047,2763,42,0.590472456,0.108449477,0.855670103,0.425571726,0.574428274
YDL190C,0.172669,0,1,0,249,2048,2762,42,0.590276416,0.108402264,0.855670103,0.425779626,0.574220374
YBR233W-A,0.172669,0,1,0,249,2049,2761,42,0.590080376,0.108355091,0.855670103,0.425987526,0.574012474
YHR072W-A,0.172669,0,1,0,249,2050,2760,42,0.589884336,0.10830796,0.855670103,0.426195426,0.573804574
YGL006W-A,0.172669,0,0,1,249,2050,2760,42,0.589884336,0.10830796,0.855670103,0.426195426,0.573804574
YAL037C-A,0.172669,0,0,1,249,2050,2760,42,0.589884336,0.10830796,0.855670103,0.426195426,0.573804574
YJL136W-A,0.172669,0,0,1,249,2050,2760,42,0.589884336,0.10830796,0.855670103,0.426195426,0.573804574
YIL014C-A,0.172669,0,0,1,249,2050,2760,42,0.589884336,0.10830796,0.855670103,0.426195426,0.573804574
YBR214W,0.172669,0,1,0,249,2051,2759,42,0.589688296,0.10826087,0.855670103,0.426403326,0.573596674
YLR436C,0.172669,0,1,0,249,2052,2758,42,0.589492256,0.10821382,0.855670103,0.426611227,0.573388773
YCL001W-A,0.172669,0,1,0,249,2053,2757,42,0.589296216,0.108166811,0.855670103,0.426819127,0.573180873
YLR415C,0.172669,0,0,1,249,2053,2757,42,0.589296216,0.108166811,0.855670103,0.426819127,0.573180873
YAR027W,0.172669,0,1,0,249,2054,2756,42,0.589100176,0.108119844,0.855670103,0.427027027,0.572972973
YHR087W,0.172669,0,1,0,249,2055,2755,42,0.588904136,0.108072917,0.855670103,0.427234927,0.572765073
YLR264C-A,0.172669,0,0,1,249,2055,2755,42,0.588904136,0.108072917,0.855670103,0.427234927,0.572765073
YHR021W-A,0.172669,0,0,1,249,2055,2755,42,0.588904136,0.108072917,0.855670103,0.427234927,0.572765073
YFR057W,0.172669,0,0,1,249,2055,2755,42,0.588904136,0.108072917,0.855670103,0.427234927,0.572765073
YDL189W,0.172669,0,0,1,249,2055,2755,42,0.588904136,0.108072917,0.855670103,0.427234927,0.572765073
YKL133C,0.172669,0,1,0,249,2056,2754,42,0.588708096,0.10802603,0.855670103,0.427442827,0.572557173
YOR137C,0.172669,0,1,0,249,2057,2753,42,0.588512056,0.107979185,0.855670103,0.427650728,0.572349272
YGL232W,0.172669,0,1,0,249,2058,2752,42,0.588316016,0.10793238,0.855670103,0.427858628,0.572141372
YLR271W,0.172669,0,1,0,249,2059,2751,42,0.588119976,0.107885615,0.855670103,0.428066528,0.571933472
YOL038C-A,0.172669,0,0,1,249,2059,2751,42,0.588119976,0.107885615,0.855670103,0.428066528,0.571933472
YPL226W,0.17228,0,1,0,249,2060,2750,42,0.587923936,0.107838891,0.855670103,0.428274428,0.571725572
YPR173C,0.17228,0,1,0,249,2061,2749,42,0.587727896,0.107792208,0.855670103,0.428482328,0.571517672
YNL164C,0.17228,0,1,0,249,2062,2748,42,0.587531856,0.107745565,0.855670103,0.428690229,0.571309771
YIL121W,0.17228,0,1,0,249,2063,2747,42,0.587335817,0.107698962,0.855670103,0.428898129,0.571101871
YER033C,0.17228,0,1,0,249,2064,2746,42,0.587139777,0.107652399,0.855670103,0.429106029,0.570893971
YDR152W,0.17228,0,1,0,249,2065,2745,42,0.586943737,0.107605877,0.855670103,0.429313929,0.570686071
YBR093C,0.17228,0,1,0,249,2066,2744,42,0.586747697,0.107559395,0.855670103,0.42952183,0.57047817
YMR264W,0.17228,0,1,0,249,2067,2743,42,0.586551657,0.107512953,0.855670103,0.42972973,0.57027027
YNR050C,0.17228,0,1,0,249,2068,2742,42,0.586355617,0.107466552,0.855670103,0.42993763,0.57006237
YJR024C,0.17228,0,1,0,249,2069,2741,42,0.586159577,0.10742019,0.855670103,0.43014553,0.56985447
YDR487C,0.172267,0,1,0,249,2070,2740,42,0.585963537,0.107373868,0.855670103,0.43035343,0.56964657
YPL022W,0.172267,0,1,0,249,2071,2739,42,0.585767497,0.107327586,0.855670103,0.430561331,0.569438669
YJL115W,0.172267,0,1,0,249,2072,2738,42,0.585571457,0.107281344,0.855670103,0.430769231,0.569230769
YML064C,0.172114,0,1,0,249,2073,2737,42,0.585375417,0.107235142,0.855670103,0.430977131,0.569022869
YDR443C,0.170914,0,1,0,249,2074,2736,42,0.585179377,0.10718898,0.855670103,0.431185031,0.568814969
YDL006W,0.170304,1,0,0,250,2074,2736,41,0.585375417,0.10757315,0.859106529,0.431185031,0.568814969
YDR167W,0.170304,0,1,0,250,2075,2735,41,0.585179377,0.107526882,0.859106529,0.431392931,0.568607069
YCL033C,0.170279,0,1,0,250,2076,2734,41,0.584983337,0.107480653,0.859106529,0.431600832,0.568399168
YKR030W,0.170279,0,1,0,250,2077,2733,41,0.584787297,0.107434465,0.859106529,0.431808732,0.568191268
YOR030W,0.170279,0,1,0,250,2078,2732,41,0.584591257,0.107388316,0.859106529,0.432016632,0.567983368
YMR156C,0.170279,0,1,0,250,2079,2731,41,0.584395217,0.107342207,0.859106529,0.432224532,0.567775468
YLR419W,0.170279,0,1,0,250,2080,2730,41,0.584199177,0.107296137,0.859106529,0.432432432,0.567567568
YGL014W,0.170279,0,1,0,250,2081,2729,41,0.584003137,0.107250107,0.859106529,0.432640333,0.567359667
YDR394W,0.170279,0,1,0,250,2082,2728,41,0.583807097,0.107204117,0.859106529,0.432848233,0.567151767
YNL163C,0.170279,0,0,1,250,2082,2728,41,0.583807097,0.107204117,0.859106529,0.432848233,0.567151767
YKL033W,0.170279,0,1,0,250,2083,2727,41,0.583611057,0.107158165,0.859106529,0.433056133,0.566943867
YPR138C,0.170279,0,1,0,250,2084,2726,41,0.583415017,0.107112254,0.859106529,0.433264033,0.566735967
YNR016C,0.169515,0,1,0,250,2085,2725,41,0.583218977,0.107066381,0.859106529,0.433471933,0.566528067
YDR158W,0.169515,0,1,0,250,2086,2724,41,0.583022937,0.107020548,0.859106529,0.433679834,0.566320166
YOL112W,0.169515,0,1,0,250,2087,2723,41,0.582826897,0.106974754,0.859106529,0.433887734,0.566112266
YDR085C,0.169515,0,1,0,250,2088,2722,41,0.582630857,0.106928999,0.859106529,0.434095634,0.565904366
YJR073C,0.169254,0,1,0,250,2089,2721,41,0.582434817,0.106883283,0.859106529,0.434303534,0.565696466
YPR045C,0.168764,0,1,0,250,2090,2720,41,0.582238777,0.106837607,0.859106529,0.434511435,0.565488565
YPL038W,0.168764,0,1,0,250,2091,2719,41,0.582042737,0.106791969,0.859106529,0.434719335,0.565280665
YHR045W,0.168764,0,1,0,250,2092,2718,41,0.581846697,0.106746371,0.859106529,0.434927235,0.565072765
YPL199C,0.168764,0,1,0,250,2093,2717,41,0.581650657,0.106700811,0.859106529,0.435135135,0.564864865
YNL245C,0.168764,0,1,0,250,2094,2716,41,0.581454617,0.10665529,0.859106529,0.435343035,0.564656965
