Gene,Index
YMR136W,3233
YMR137C,3234
YMR138W,3235
YMR139W,3236
YMR140W,3237
YMR142C,3238
YMR143W,3239
YMR145C,3240
YMR146C,3241
YMR149W,3242
YMR152W,3243
YMR153W,3244
YMR154C,3245
YMR156C,3246
YMR159C,3247
YMR161W,3248
YMR162C,3249
YMR163C,3250
YMR164C,3251
YMR165C,3252
YMR166C,3253
YMR167W,3254
YMR168C,3255
YMR169C,3256
YMR170C,3257
YMR172W,3258
YMR173W,3259
YMR174C,3260
YMR175W,3261
YMR176W,3262
YMR177W,3263
YMR179W,3264
YMR180C,3265
YMR182C,3266
YMR183C,3267
YMR184W,3268
YMR186W,3269
YMR189W,3270
YMR190C,3271
YMR192W,3272
YMR194W,3273
YMR197C,3274
YMR198W,3275
YMR199W,3276
YMR200W,3277
YMR201C,3278
YMR202W,3279
YMR204C,3280
YMR205C,3281
YMR207C,3282
YMR208W,3283
YMR210W,3284
YMR212C,3285
YMR213W,3286
YMR214W,3287
YMR216C,3288
YMR217W,3289
YMR218C,3290
YMR219W,3291
YMR220W,3292
YMR223W,3293
YMR224C,3294
YMR226C,3295
YMR227C,3296
YMR229C,3297
YMR230W,3298
YMR231W,3299
YMR232W,3300
YMR234W,3301
YMR235C,3302
YMR236W,3303
YMR237W,3304
YMR238W,3305
YMR239C,3306
YMR240C,3307
YMR242C,3308
YMR243C,3309
YMR246W,3310
YMR247C,3311
YMR250W,3312
YMR251W,3313
YMR251W-A,3314
YMR255W,3315
YMR256C,3316
YMR260C,3317
YMR261C,3318
YMR263W,3319
YMR264W,3320
YMR266W,3321
YMR268C,3322
YMR270C,3323
YMR271C,3324
YMR272C,3325
YMR273C,3326
YMR274C,3327
YMR276W,3328
YMR277W,3329
YMR280C,3330
YMR281W,3331
YMR283C,3332
YMR284W,3333
YMR285C,3334
YMR287C,3335
YMR288W,3336
YMR290C,3337
YMR292W,3338
YMR294W,3339
YMR296C,3340
YMR297W,3341
YMR298W,3342
YMR299C,3343
YMR300C,3344
YMR301C,3345
YMR303C,3346
YMR304W,3347
YMR305C,3348
YMR306W,3349
YMR307W,3350
YMR308C,3351
YMR309C,3352
YMR310C,3353
YMR311C,3354
YMR312W,3355
YMR313C,3356
YMR314W,3357
YMR316W,3358
YMR318C,3359
YMR319C,3360
YMR322C,3361
YNL001W,3362
YNL002C,3363
YNL003C,3364
YNL004W,3365
YNL006W,3366
YNL007C,3367
YNL008C,3368
YNL009W,3369
YNL012W,3370
YNL014W,3371
YNL015W,3372
YNL016W,3373
YNL021W,3374
YNL022C,3375
YNL025C,3376
YNL027W,3377
YNL029C,3378
YNL030W,3379
YNL031C,3380
YNL032W,3381
YNL036W,3382
YNL037C,3383
YNL038W,3384
YNL039W,3385
YNL041C,3386
YNL042W,3387
YNL044W,3388
YNL045W,3389
YNL046W,3390
YNL047C,3391
YNL048W,3392
YNL049C,3393
YNL051W,3394
YNL052W,3395
YNL053W,3396
YNL054W,3397
YNL054W-A,3398
YNL054W-B,3399
YNL059C,3400
YNL061W,3401
YNL062C,3402
YNL065W,3403
YNL067W,3404
YNL068C,3405
YNL069C,3406
YNL071W,3407
YNL072W,3408
YNL074C,3409
YNL075W,3410
YNL076W,3411
YNL078W,3412
YNL080C,3413
YNL082W,3414
YNL083W,3415
YNL084C,3416
YNL085W,3417
YNL088W,3418
YNL090W,3419
YNL091W,3420
YNL093W,3421
YNL094W,3422
YNL096C,3423
YNL097C,3424
YNL098C,3425
YNL099C,3426
YNL101W,3427
YNL102W,3428
YNL103W,3429
YNL104C,3430
YNL106C,3431
YNL107W,3432
YNL108C,3433
YNL110C,3434
YNL111C,3435
YNL112W,3436
YNL113W,3437
YNL116W,3438
YNL117W,3439
YNL118C,3440
YNL119W,3441
YNL123W,3442
YNL124W,3443
YNL125C,3444
YNL126W,3445
YNL127W,3446
YNL128W,3447
YNL129W,3448
YNL130C,3449
YNL132W,3450
YNL133C,3451
YNL135C,3452
YNL136W,3453
YNL139C,3454
YNL141W,3455
YNL142W,3456
YNL145W,3457
YNL147W,3458
YNL148C,3459
YNL151C,3460
YNL154C,3461
YNL156C,3462
YNL158W,3463
YNL159C,3464
YNL160W,3465
YNL161W,3466
YNL162W,3467
YNL163C,3468
YNL164C,3469
YNL166C,3470
YNL167C,3471
YNL169C,3472
YNL172W,3473
YNL173C,3474
YNL175C,3475
YNL178W,3476
YNL180C,3477
YNL182C,3478
YNL183C,3479
YNL186W,3480
YNL187W,3481
YNL188W,3482
YNL189W,3483
YNL190W,3484
YNL191W,3485
YNL192W,3486
YNL194C,3487
YNL197C,3488
YNL199C,3489
YNL201C,3490
YNL202W,3491
YNL204C,3492
YNL206C,3493
YNL207W,3494
YNL209W,3495
YNL210W,3496
YNL214W,3497
YNL216W,3498
YNL218W,3499
YNL219C,3500
YNL220W,3501
YNL221C,3502
YNL222W,3503
YNL223W,3504
YNL225C,3505
YNL227C,3506
YNL229C,3507
YNL230C,3508
YNL231C,3509
YNL232W,3510
YNL233W,3511
YNL234W,3512
YNL236W,3513
YNL238W,3514
YNL239W,3515
YNL240C,3516
YNL241C,3517
YNL242W,3518
YNL243W,3519
YNL244C,3520
YNL245C,3521
YNL246W,3522
YNL247W,3523
YNL248C,3524
YNL250W,3525
YNL251C,3526
YNL253W,3527
YNL255C,3528
YNL256W,3529
YNL257C,3530
YNL258C,3531
YNL259C,3532
YNL261W,3533
YNL262W,3534
YNL263C,3535
YNL264C,3536
YNL265C,3537
YNL267W,3538
YNL268W,3539
YNL270C,3540
YNL271C,3541
YNL272C,3542
YNL273W,3543
YNL274C,3544
YNL275W,3545
YNL277W,3546
YNL278W,3547
YNL279W,3548
YNL280C,3549
YNL281W,3550
YNL282W,3551
YNL283C,3552
YNL284C-A,3553
YNL284C-B,3554
YNL286W,3555
YNL287W,3556
YNL288W,3557
YNL289W,3558
YNL290W,3559
YNL291C,3560
YNL292W,3561
YNL293W,3562
YNL294C,3563
YNL297C,3564
YNL298W,3565
YNL299W,3566
YNL301C,3567
YNL302C,3568
YNL307C,3569
YNL308C,3570
YNL309W,3571
YNL311C,3572
YNL312W,3573
YNL313C,3574
YNL314W,3575
YNL316C,3576
YNL317W,3577
YNL318C,3578
YNL322C,3579
YNL323W,3580
YNL325C,3581
YNL326C,3582
YNL327W,3583
YNL329C,3584
YNL330C,3585
YNL331C,3586
YNL332W,3587
YNL333W,3588
YNL334C,3589
YNL339C,3590
YNR002C,3591
YNR003C,3592
YNR006W,3593
YNR007C,3594
YNR008W,3595
YNR009W,3596
YNR010W,3597
YNR011C,3598
YNR012W,3599
YNR013C,3600
YNR015W,3601
YNR016C,3602
YNR019W,3603
YNR020C,3604
YNR023W,3605
YNR026C,3606
YNR027W,3607
YNR030W,3608
YNR031C,3609
YNR032C-A,3610
YNR032W,3611
YNR033W,3612
YNR034W,3613
YNR038W,3614
YNR039C,3615
YNR041C,3616
YNR043W,3617
YNR044W,3618
YNR046W,3619
YNR047W,3620
YNR048W,3621
YNR049C,3622
YNR050C,3623
YNR051C,3624
YNR052C,3625
YNR053C,3626
YNR054C,3627
YNR055C,3628
YNR056C,3629
YNR057C,3630
YNR058W,3631
YNR059W,3632
YNR060W,3633
YNR064C,3634
YNR067C,3635
YNR070W,3636
YNR072W,3637
YNR074C,3638
YNR075W,3639
YOL001W,3640
YOL002C,3641
YOL003C,3642
YOL004W,3643
YOL005C,3644
YOL006C,3645
YOL008W,3646
YOL010W,3647
YOL011W,3648
YOL012C,3649
YOL013C,3650
YOL016C,3651
YOL017W,3652
YOL018C,3653
YOL020W,3654
YOL021C,3655
YOL025W,3656
YOL028C,3657
YOL031C,3658
YOL032W,3659
YOL034W,3660
YOL038W,3661
YOL039W,3662
YOL040C,3663
YOL041C,3664
YOL043C,3665
YOL044W,3666
YOL045W,3667
YOL049W,3668
YOL051W,3669
YOL052C,3670
YOL052C-A,3671
YOL054W,3672
YOL055C,3673
YOL058W,3674
YOL059W,3675
YOL061W,3676
YOL062C,3677
YOL063C,3678
YOL064C,3679
YOL065C,3680
YOL066C,3681
YOL067C,3682
YOL068C,3683
YOL069W,3684
YOL072W,3685
YOL075C,3686
YOL077C,3687
YOL078W,3688
YOL080C,3689
YOL081W,3690
YOL082W,3691
YOL086C,3692
YOL088C,3693
YOL089C,3694
YOL090W,3695
YOL091W,3696
YOL093W,3697
YOL094C,3698
YOL096C,3699
YOL097C,3700
YOL100W,3701
YOL101C,3702
YOL102C,3703
YOL103W,3704
YOL103W-A,3705
YOL103W-B,3706
YOL104C,3707
YOL105C,3708
YOL108C,3709
YOL109W,3710
YOL110W,3711
YOL111C,3712
YOL112W,3713
YOL113W,3714
YOL115W,3715
YOL116W,3716
YOL117W,3717
YOL119C,3718
YOL120C,3719
YOL121C,3720
YOL122C,3721
YOL123W,3722
YOL124C,3723
YOL125W,3724
YOL126C,3725
YOL127W,3726
YOL128C,3727
YOL129W,3728
YOL130W,3729
YOL132W,3730
YOL133W,3731
YOL135C,3732
YOL136C,3733
YOL138C,3734
YOL139C,3735
YOL140W,3736
YOL142W,3737
YOL143C,3738
YOL144W,3739
YOL145C,3740
YOL146W,3741
YOL147C,3742
YOL148C,3743
YOL149W,3744
YOL151W,3745
YOL155C,3746
YOL156W,3747
YOL158C,3748
YOL162W,3749
YOL163W,3750
YOL164W,3751
YOL165C,3752
YOR001W,3753
YOR002W,3754
YOR003W,3755
YOR004W,3756
YOR005C,3757
YOR007C,3758
YOR008C,3759
YOR008C-A,3760
YOR010C,3761
YOR011W,3762
YOR014W,3763
YOR016C,3764
YOR017W,3765
YOR018W,3766
YOR020C,3767
YOR021C,3768
YOR023C,3769
YOR025W,3770
YOR026W,3771
YOR027W,3772
YOR028C,3773
YOR030W,3774
YOR031W,3775
YOR032C,3776
YOR033C,3777
YOR034C,3778
YOR035C,3779
YOR036W,3780
YOR038C,3781
YOR039W,3782
YOR040W,3783
YOR043W,3784
YOR046C,3785
YOR047C,3786
YOR048C,3787
YOR049C,3788
YOR054C,3789
YOR056C,3790
YOR057W,3791
YOR058C,3792
YOR061W,3793
YOR063W,3794
YOR064C,3795
YOR065W,3796
YOR067C,3797
YOR068C,3798
YOR069W,3799
YOR070C,3800
YOR071C,3801
YOR073W,3802
YOR074C,3803
YOR075W,3804
YOR076C,3805
YOR078W,3806
YOR079C,3807
YOR080W,3808
YOR081C,3809
YOR083W,3810
YOR084W,3811
YOR085W,3812
YOR087W,3813
YOR089C,3814
YOR090C,3815
YOR091W,3816
YOR092W,3817
YOR094W,3818
YOR095C,3819
YOR096W,3820
YOR098C,3821
YOR099W,3822
YOR100C,3823
YOR101W,3824
YOR103C,3825
YOR106W,3826
YOR107W,3827
YOR108W,3828
YOR109W,3829
YOR110W,3830
YOR112W,3831
YOR113W,3832
YOR115C,3833
YOR116C,3834
YOR117W,3835
YOR119C,3836
YOR120W,3837
YOR122C,3838
YOR123C,3839
YOR124C,3840
YOR125C,3841
YOR126C,3842
YOR127W,3843
YOR128C,3844
YOR129C,3845
YOR132W,3846
YOR133W,3847
YOR134W,3848
YOR136W,3849
YOR137C,3850
YOR138C,3851
YOR140W,3852
YOR142W-A,3853
YOR142W-B,3854
YOR143C,3855
YOR144C,3856
YOR145C,3857
YOR148C,3858
YOR149C,3859
YOR151C,3860
YOR153W,3861
YOR155C,3862
YOR156C,3863
YOR157C,3864
YOR159C,3865
YOR160W,3866
YOR162C,3867
YOR163W,3868
YOR165W,3869
YOR167C,3870
YOR168W,3871
YOR171C,3872
YOR172W,3873
YOR173W,3874
YOR174W,3875
YOR176W,3876
YOR177C,3877
YOR178C,3878
YOR179C,3879
YOR180C,3880
YOR181W,3881
YOR182C,3882
YOR184W,3883
YOR185C,3884
YOR188W,3885
YOR190W,3886
YOR191W,3887
YOR192C,3888
YOR192C-A,3889
YOR192C-B,3890
YOR193W,3891
YOR194C,3892
YOR195W,3893
YOR196C,3894
YOR197W,3895
YOR198C,3896
YOR202W,3897
YOR204W,3898
YOR206W,3899
YOR207C,3900
YOR208W,3901
YOR209C,3902
YOR210W,3903
YOR212W,3904
YOR213C,3905
YOR216C,3906
YOR217W,3907
YOR219C,3908
YOR221C,3909
YOR224C,3910
YOR226C,3911
YOR229W,3912
YOR230W,3913
YOR231W,3914
YOR233W,3915
YOR234C,3916
YOR236W,3917
YOR237W,3918
YOR239W,3919
YOR241W,3920
YOR242C,3921
YOR243C,3922
YOR244W,3923
YOR245C,3924
YOR247W,3925
YOR249C,3926
YOR250C,3927
YOR253W,3928
YOR254C,3929
YOR255W,3930
YOR256C,3931
YOR257W,3932
YOR259C,3933
YOR260W,3934
YOR261C,3935
YOR265W,3936
YOR267C,3937
YOR269W,3938
YOR270C,3939
YOR272W,3940
YOR273C,3941
YOR275C,3942
YOR276W,3943
YOR278W,3944
YOR279C,3945
YOR281C,3946
YOR284W,3947
YOR287C,3948
YOR288C,3949
YOR290C,3950
YOR293W,3951
YOR294W,3952
YOR295W,3953
YOR298C-A,3954
YOR298W,3955
YOR299W,3956
YOR301W,3957
YOR302W,3958
YOR303W,3959
YOR304W,3960
YOR305W,3961
YOR306C,3962
YOR307C,3963
YOR308C,3964
YOR310C,3965
YOR312C,3966
YOR313C,3967
YOR315W,3968
YOR316C,3969
YOR319W,3970
YOR320C,3971
YOR321W,3972
YOR322C,3973
YOR323C,3974
YOR324C,3975
YOR327C,3976
YOR328W,3977
YOR329C,3978
YOR332W,3979
YOR335C,3980
YOR336W,3981
YOR337W,3982
YOR338W,3983
YOR339C,3984
YOR340C,3985
YOR341W,3986
YOR343W-A,3987
YOR343W-B,3988
YOR344C,3989
YOR346W,3990
YOR347C,3991
YOR348C,3992
YOR349W,3993
YOR351C,3994
YOR353C,3995
YOR354C,3996
YOR355W,3997
YOR356W,3998
YOR357C,3999
YOR358W,4000
YOR359W,4001
YOR360C,4002
YOR361C,4003
YOR362C,4004
YOR363C,4005
YOR367W,4006
YOR368W,4007
YOR369C,4008
YOR370C,4009
YOR371C,4010
YOR372C,4011
YOR373W,4012
YOR374W,4013
YOR375C,4014
YOR377W,4015
YOR380W,4016
YOR381W,4017
YOR382W,4018
YOR383C,4019
YOR386W,4020
YOR388C,4021
YPL001W,4022
YPL002C,4023
YPL003W,4024
YPL005W,4025
YPL006W,4026
YPL007C,4027
YPL008W,4028
YPL010W,4029
YPL011C,4030
YPL012W,4031
YPL015C,4032
YPL016W,4033
YPL018W,4034
YPL019C,4035
YPL020C,4036
YPL021W,4037
YPL022W,4038
YPL023C,4039
YPL024W,4040
YPL026C,4041
YPL027W,4042
YPL028W,4043
YPL029W,4044
YPL031C,4045
YPL032C,4046
YPL033C,4047
YPL036W,4048
YPL037C,4049
YPL038W,4050
YPL040C,4051
YPL041C,4052
YPL042C,4053
YPL043W,4054
YPL045W,4055
YPL046C,4056
YPL047W,4057
YPL048W,4058
YPL049C,4059
YPL051W,4060
YPL052W,4061
YPL053C,4062
YPL055C,4063
YPL057C,4064
YPL058C,4065
YPL060C-A,4066
YPL061W,4067
YPL065W,4068
YPL069C,4069
YPL070W,4070
YPL075W,4071
YPL076W,4072
YPL079W,4073
YPL081W,4074
YPL082C,4075
YPL084W,4076
YPL085W,4077
YPL086C,4078
YPL088W,4079
YPL089C,4080
YPL090C,4081
YPL091W,4082
YPL092W,4083
YPL093W,4084
YPL094C,4085
YPL095C,4086
YPL096C-A,4087
YPL096W,4088
YPL100W,4089
YPL101W,4090
YPL106C,4091
YPL110C,4092
YPL111W,4093
YPL112C,4094
YPL113C,4095
YPL115C,4096
YPL116W,4097
YPL117C,4098
YPL119C,4099
YPL120W,4100
YPL121C,4101
YPL122C,4102
YPL123C,4103
YPL124W,4104
YPL125W,4105
YPL126W,4106
YPL127C,4107
YPL128C,4108
YPL129W,4109
YPL130W,4110
YPL131W,4111
YPL133C,4112
YPL135W,4113
YPL137C,4114
YPL138C,4115
YPL139C,4116
YPL140C,4117
YPL143W,4118
YPL144W,4119
YPL145C,4120
YPL146C,4121
YPL147W,4122
YPL148C,4123
YPL149W,4124
YPL151C,4125
YPL152W,4126
YPL153C,4127
YPL154C,4128
YPL155C,4129
YPL156C,4130
YPL157W,4131
YPL160W,4132
YPL161C,4133
YPL163C,4134
YPL164C,4135
YPL166W,4136
YPL167C,4137
YPL169C,4138
YPL170W,4139
YPL171C,4140
YPL174C,4141
YPL175W,4142
YPL176C,4143
YPL177C,4144
YPL178W,4145
YPL179W,4146
YPL180W,4147
YPL181W,4148
YPL187W,4149
YPL188W,4150
YPL189W,4151
YPL190C,4152
YPL192C,4153
YPL193W,4154
YPL194W,4155
YPL195W,4156
YPL196W,4157
YPL198W,4158
YPL200W,4159
YPL201C,4160
YPL202C,4161
YPL203W,4162
YPL204W,4163
YPL206C,4164
YPL208W,4165
YPL209C,4166
YPL210C,4167
YPL211W,4168
YPL212C,4169
YPL213W,4170
YPL214C,4171
YPL217C,4172
YPL218W,4173
YPL219W,4174
YPL220W,4175
YPL221W,4176
YPL223C,4177
YPL224C,4178
YPL226W,4179
YPL227C,4180
YPL228W,4181
YPL231W,4182
YPL232W,4183
YPL233W,4184
YPL234C,4185
YPL235W,4186
YPL237W,4187
YPL239W,4188
YPL241C,4189
YPL242C,4190
YPL243W,4191
YPL244C,4192
YPL248C,4193
YPL249C,4194
YPL249C-A,4195
YPL252C,4196
YPL253C,4197
YPL254W,4198
YPL255W,4199
YPL256C,4200
YPL257W-A,4201
YPL257W-B,4202
YPL258C,4203
YPL259C,4204
YPL265W,4205
YPL266W,4206
YPL267W,4207
YPL268W,4208
YPL269W,4209
YPL270W,4210
YPL273W,4211
YPL274W,4212
YPL275W,4213
YPL276W,4214
YPL283C,4215
YPR001W,4216
YPR002W,4217
YPR005C,4218
YPR006C,4219
YPR007C,4220
YPR008W,4221
YPR009W,4222
YPR010C,4223
YPR011C,4224
YPR016C,4225
YPR017C,4226
YPR018W,4227
YPR019W,4228
YPR021C,4229
YPR023C,4230
YPR025C,4231
YPR026W,4232
YPR028W,4233
YPR029C,4234
YPR030W,4235
YPR031W,4236
YPR032W,4237
YPR033C,4238
YPR034W,4239
YPR035W,4240
YPR036W,4241
YPR036W-A,4242
YPR037C,4243
YPR040W,4244
YPR041W,4245
YPR042C,4246
YPR043W,4247
YPR046W,4248
YPR049C,4249
YPR051W,4250
YPR052C,4251
YPR054W,4252
YPR055W,4253
YPR056W,4254
YPR057W,4255
YPR060C,4256
YPR062W,4257
YPR065W,4258
YPR066W,4259
YPR068C,4260
YPR069C,4261
YPR070W,4262
YPR072W,4263
YPR073C,4264
YPR074C,4265
YPR075C,4266
YPR078C,4267
YPR079W,4268
YPR080W,4269
YPR081C,4270
YPR082C,4271
YPR086W,4272
YPR088C,4273
YPR093C,4274
YPR094W,4275
YPR095C,4276
YPR101W,4277
YPR102C,4278
YPR103W,4279
YPR104C,4280
YPR105C,4281
YPR107C,4282
YPR108W,4283
YPR110C,4284
YPR111W,4285
YPR112C,4286
YPR113W,4287
YPR118W,4288
YPR119W,4289
YPR120C,4290
YPR121W,4291
YPR122W,4292
YPR124W,4293
YPR128C,4294
YPR129W,4295
YPR132W,4296
YPR133C,4297
YPR134W,4298
YPR135W,4299
YPR137C-A,4300
YPR137C-B,4301
YPR137W,4302
YPR138C,4303
YPR139C,4304
YPR141C,4305
YPR143W,4306
YPR144C,4307
YPR145W,4308
YPR149W,4309
YPR151C,4310
YPR154W,4311
YPR156C,4312
YPR158C-C,4313
YPR158C-D,4314
YPR158W-A,4315
YPR158W-B,4316
YPR159W,4317
YPR160W,4318
YPR161C,4319
YPR162C,4320
YPR163C,4321
YPR164W,4322
YPR165W,4323
YPR167C,4324
YPR168W,4325
YPR169W,4326
YPR171W,4327
YPR173C,4328
YPR175W,4329
YPR176C,4330
YPR178W,4331
YPR179C,4332
YPR180W,4333
YPR181C,4334
YPR182W,4335
YPR184W,4336
YPR185W,4337
YPR186C,4338
YPR187W,4339
YPR188C,4340
YPR189W,4341
YPR190C,4342
YPR191W,4343
YPR192W,4344
YPR193C,4345
YPR194C,4346
YPR198W,4347
YPR199C,4348
YPR200C,4349
YPR201W,4350
snR10,4351
snR11,4352
snR128,4353
snR13,4354
snR14,4355
snR161,4356
snR17a,4357
snR17b,4358
snR18,4359
snR189,4360
snR19,4361
snR191,4362
snR20,4363
snR24,4364
snR3,4365
snR30,4366
snR31,4367
snR32,4368
snR33,4369
snR34,4370
snR35,4371
snR36,4372
snR37,4373
snR38,4374
snR39,4375
snR39B,4376
snR40,4377
snR41,4378
snR42,4379
snR43,4380
snR44,4381
snR46,4382
snR47,4383
snR48,4384
snR49,4385
snR5,4386
snR50,4387
snR51,4388
snR52,4389
snR53,4390
snR54,4391
snR55,4392
snR56,4393
snR57,4394
snR58,4395
snR59,4396
snR6,4397
snR60,4398
snR61,4399
snR62,4400
snR63,4401
snR64,4402
snR65,4403
snR66,4404
snR67,4405
snR68,4406
snR69,4407
snR7-L,4408
snR7-S,4409
snR70,4410
snR71,4411
snR72,4412
snR73,4413
snR74,4414
snR75,4415
snR76,4416
snR77,4417
snR78,4418
snR79,4419
snR8,4420
snR80,4421
snR81,4422
snR82,4423
snR83,4424
snR84,4425
snR85,4426
snR86,4427
snR87,4428
snR9,4429
tA(AGC)D,4430
tA(AGC)F,4431
tA(AGC)G,4432
tA(AGC)H,4433
tA(AGC)J,4434
tA(AGC)K1,4435
tA(AGC)K2,4436
tA(AGC)L,4437
tA(AGC)M1,4438
tA(AGC)M2,4439
tA(AGC)P,4440
tA(UGC)A,4441
tA(UGC)E,4442
tA(UGC)G,4443
tA(UGC)L,4444
tA(UGC)O,4445
tA(UGC)Q,4446
tC(GCA)B,4447
tC(GCA)G,4448
tC(GCA)P1,4449
tC(GCA)P2,4450
tC(GCA)Q,4451
tD(GUC)B,4452
tD(GUC)D,4453
tD(GUC)G1,4454
tD(GUC)G2,4455
tD(GUC)I1,4456
tD(GUC)I2,4457
tD(GUC)J1,4458
tD(GUC)J2,4459
tD(GUC)J3,4460
tD(GUC)J4,4461
tD(GUC)K,4462
tD(GUC)L1,4463
tD(GUC)L2,4464
tD(GUC)M,4465
tD(GUC)N,4466
tD(GUC)O,4467
tD(GUC)Q,4468
tE(CUC)D,4469
tE(CUC)I,4470
tE(UUC)B,4471
tE(UUC)C,4472
tE(UUC)E1,4473
tE(UUC)E2,4474
tE(UUC)E3,4475
tE(UUC)G1,4476
tE(UUC)G2,4477
tE(UUC)G3,4478
tE(UUC)I,4479
tE(UUC)J,4480
tE(UUC)K,4481
tE(UUC)L,4482
tE(UUC)M,4483
tE(UUC)P,4484
tE(UUC)Q,4485
tF(GAA)B,4486
tF(GAA)D,4487
tF(GAA)F,4488
tF(GAA)G,4489
tF(GAA)H1,4490
tF(GAA)H2,4491
tF(GAA)M,4492
tF(GAA)N,4493
tF(GAA)P1,4494
tF(GAA)P2,4495
tF(GAA)Q,4496
tG(CCC)D,4497
tG(CCC)O,4498
tG(GCC)B,4499
tG(GCC)C,4500
tG(GCC)D1,4501
tG(GCC)D2,4502
tG(GCC)E,4503
tG(GCC)F1,4504
tG(GCC)F2,4505
tG(GCC)G1,4506
tG(GCC)G2,4507
tG(GCC)J1,4508
tG(GCC)J2,4509
tG(GCC)M,4510
tG(GCC)O1,4511
tG(GCC)O2,4512
tG(GCC)P1,4513
tG(GCC)P2,4514
tG(UCC)G,4515
tG(UCC)N,4516
tG(UCC)O,4517
tG(UCC)Q,4518
tH(GUG)E1,4519
tH(GUG)E2,4520
tH(GUG)G1,4521
tH(GUG)G2,4522
tH(GUG)H,4523
tH(GUG)K,4524
tH(GUG)M,4525
tH(GUG)Q,4526
tI(AAU)B,4527
tI(AAU)D,4528
tI(AAU)E1,4529
tI(AAU)E2,4530
tI(AAU)G,4531
tI(AAU)I1,4532
tI(AAU)I2,4533
tI(AAU)L1,4534
tI(AAU)L2,4535
tI(AAU)N1,4536
tI(AAU)N2,4537
tI(AAU)P1,4538
tI(AAU)P2,4539
tI(GAU)Q,4540
tI(UAU)D,4541
tI(UAU)L,4542
tK(CUU)C,4543
tK(CUU)D1,4544
tK(CUU)D2,4545
tK(CUU)E1,4546
tK(CUU)E2,4547
tK(CUU)F,4548
tK(CUU)G1,4549
tK(CUU)G2,4550
tK(CUU)G3,4551
tK(CUU)I,4552
tK(CUU)J,4553
tK(CUU)K,4554
tK(CUU)M,4555
tK(CUU)P,4556
tK(UUU)D,4557
tK(UUU)G1,4558
tK(UUU)G2,4559
tK(UUU)K,4560
tK(UUU)L,4561
tK(UUU)O,4562
tK(UUU)P,4563
tK(UUU)Q,4564
tL(CAA)A,4565
tL(CAA)C,4566
tL(CAA)D,4567
tL(CAA)G1,4568
tL(CAA)G2,4569
tL(CAA)G3,4570
tL(CAA)K,4571
tL(CAA)L,4572
tL(CAA)M,4573
tL(CAA)N,4574
tL(GAG)G,4575
tL(UAA)B1,4576
tL(UAA)B2,4577
tL(UAA)D,4578
tL(UAA)J,4579
tL(UAA)K,4580
tL(UAA)L,4581
tL(UAA)N,4582
tL(UAA)Q,4583
tL(UAG)J,4584
tL(UAG)L1,4585
tL(UAG)L2,4586
tM(CAU)C,4587
tM(CAU)D,4588
tM(CAU)E,4589
tM(CAU)J1,4590
tM(CAU)J2,4591
tM(CAU)J3,4592
tM(CAU)M,4593
tM(CAU)O1,4594
tM(CAU)O2,4595
tM(CAU)P,4596
tM(CAU)Q1,4597
tM(CAU)Q2,4598
tN(GUU)C,4599
tN(GUU)F,4600
tN(GUU)G,4601
tN(GUU)K,4602
tN(GUU)L,4603
tN(GUU)N1,4604
tN(GUU)N2,4605
tN(GUU)O1,4606
tN(GUU)O2,4607
tN(GUU)P,4608
tN(GUU)Q,4609
tP(AGG)C,4610
tP(AGG)N,4611
tP(UGG)A,4612
tP(UGG)F,4613
tP(UGG)H,4614
tP(UGG)L,4615
tP(UGG)M,4616
tP(UGG)N1,4617
tP(UGG)N2,4618
tP(UGG)O1,4619
tP(UGG)O2,4620
tP(UGG)O3,4621
tP(UGG)Q,4622
tQ(CUG)M,4623
tQ(UUG)B,4624
tQ(UUG)C,4625
tQ(UUG)D1,4626
tQ(UUG)D2,4627
tQ(UUG)D3,4628
tQ(UUG)E1,4629
tQ(UUG)E2,4630
tQ(UUG)H,4631
tQ(UUG)L,4632
tQ(UUG)Q,4633
tR(ACG)D,4634
tR(ACG)E,4635
tR(ACG)J,4636
tR(ACG)K,4637
tR(ACG)L,4638
tR(ACG)O,4639
tR(ACG)Q2,4640
tR(CCG)L,4641
tR(CCU)J,4642
tR(UCU)B,4643
tR(UCU)D,4644
tR(UCU)E,4645
tR(UCU)G1,4646
tR(UCU)G2,4647
tR(UCU)G3,4648
tR(UCU)J1,4649
tR(UCU)J2,4650
tR(UCU)K,4651
tR(UCU)M1,4652
tR(UCU)M2,4653
tR(UCU)Q1,4654
tS(AGA)A,4655
tS(AGA)B,4656
tS(AGA)D1,4657
tS(AGA)D2,4658
tS(AGA)D3,4659
tS(AGA)E,4660
tS(AGA)G,4661
tS(AGA)H,4662
tS(AGA)J,4663
tS(AGA)L,4664
tS(AGA)M,4665
tS(CGA)C,4666
tS(GCU)F,4667
tS(GCU)L,4668
tS(GCU)O,4669
tS(GCU)Q1,4670
tS(UGA)E,4671
tS(UGA)I,4672
tS(UGA)P,4673
tS(UGA)Q2,4674
tT(AGU)B,4675
tT(AGU)C,4676
tT(AGU)D,4677
tT(AGU)H,4678
tT(AGU)I1,4679
tT(AGU)I2,4680
tT(AGU)J,4681
tT(AGU)N1,4682
tT(AGU)N2,4683
tT(AGU)O1,4684
tT(AGU)O2,4685
tT(CGU)K,4686
tT(UGU)G1,4687
tT(UGU)G2,4688
tT(UGU)H,4689
tT(UGU)P,4690
tT(UGU)Q1,4691
tT(XXX)Q2,4692
