Gene,Index
YJL139C,3148
YAL009W,3149
YBR072W,3150
YNL286W,3151
YCR007C,3152
YML015C,3153
YDR195W,3154
YPL263C,3155
YHR042W,3156
YMR075C-A,3157
YCR032W,3158
YFL067W,3159
YDL012C,3160
YGL183C,3161
tV(AAC)L,3162
YBR037C,3163
YJR135C,3164
YBR147W,3165
YOR343W-B,3166
YJL099W,3167
YOL112W,3168
YMR242W-A,3169
YBL022C,3170
YDR064W,3171
YML092C,3172
YOR122C,3173
YGR169C,3174
YER046W,3175
HIR4,3176
YLR204W,3177
YLR375W,3178
YLR099C,3179
YBR158W,3180
YHR192W,3181
tM(CAU)J2,3182
YBR284W,3183
YDL160C-A,3184
YDL063C,3185
tI(AAU)L1,3186
YDR332W,3187
tK(CUU)J,3188
YOR164C,3189
YKL205W,3190
YNL184C,3191
tS(AGA)L,3192
YKL168C,3193
YFL025C,3194
YBR069C,3195
YMR219W,3196
YDR111C,3197
YEL055C,3198
YHR214C-E,3199
YGR194C,3200
snR191,3201
YPR057W,3202
YLR271W,3203
YER188W,3204
YGR046W,3205
YNL049C,3206
YOR022C,3207
YLR226W,3208
YLL001W,3209
YPL218W,3210
YMR217W,3211
YNR057C,3212
YER068W,3213
YGL151W,3214
YKL062W,3215
tA(UGC)G,3216
YGR041W,3217
YHR037W,3218
YJL071W,3219
YDL130W,3220
YLR335W,3221
YHR021W-A,3222
YOL111C,3223
YLR247C,3224
YDR207C,3225
YFR024C,3226
YOL115W,3227
YER004W,3228
YKL106C-A,3229
YPL192C,3230
YLR347C,3231
YBL082C,3232
YGR166W,3233
YDR475C,3234
YPR165W,3235
YDR081C,3236
YOR130C,3237
YBR216C,3238
YDR384C,3239
YDR152W,3240
tG(GCC)O1,3241
YLR100W,3242
OSR6,3243
YPL028W,3244
YMR117C,3245
YNL158W,3246
YPR038W,3247
YDL121C,3248
YIR015W,3249
YMR192W,3250
YBL076C,3251
YOR378W,3252
YKL072W,3253
tV(UAC)D,3254
YMR046C,3255
YJR107C-A,3256
YKR020W,3257
YLR277C,3258
YOR042W,3259
YPR116W,3260
tA(AGC)F,3261
YJR113C,3262
YLR387C,3263
YKL068W-A,3264
YHL015W,3265
YDR178W,3266
YPR014C,3267
YLR440C,3268
YHR108W,3269
YOR229W,3270
YDR228C,3271
YFL054C,3272
YJL012C-A,3273
YOL127W,3274
YLR092W,3275
YPR172W,3276
tH(GUG)Q,3277
YGR235C,3278
YJL077W-A,3279
YCL026C-A,3280
YBR282W,3281
YDL219W,3282
YOR228C,3283
YPR003C,3284
YIL066C,3285
YGL009C,3286
YHR136C,3287
YJL113W,3288
YIL049W,3289
YPR161C,3290
YNL172W,3291
YHR048W,3292
YBL010C,3293
YOR343W-A,3294
YNL204C,3295
YKR062W,3296
YMR322C,3297
YHR086W-A,3298
YLR264C-A,3299
YNL058C,3300
YDL164C,3301
YBR176W,3302
YER173W,3303
YPL116W,3304
YOR391C,3305
YFR023W,3306
YCR067C,3307
YJL206C-A,3308
YBR126W-A,3309
snR59,3310
YJL166W,3311
YGR171C,3312
YPR176C,3313
YHR010W,3314
YOR264W,3315
YGL058W,3316
YGL212W,3317
YDR363W-A,3318
YOR206W,3319
YCL054W-A,3320
YLR240W,3321
YJL014W,3322
YGR033C,3323
YIL021W,3324
YHL024W,3325
YBR044C,3326
YML058W-A,3327
YOL032W,3328
YGL209W,3329
YNL131W,3330
YML093W,3331
tT(AGU)I2,3332
YPL129W,3333
YDR460W,3334
YGR146C,3335
YEL049W,3336
YPL227C,3337
tL(CAA)N,3338
YOR262W,3339
YHR213W,3340
YBL052C,3341
YCL062W,3342
YJR078W,3343
YDR395W,3344
YBR167C,3345
YHR186C,3346
YER041W,3347
YEL042W,3348
YGR013W,3349
YMR262W,3350
YLR409C,3351
YBL001C,3352
YJL214W,3353
YBR063C,3354
YOR290C,3355
YER009W,3356
YOR205C,3357
YOR054C,3358
YDR393W,3359
YJR069C,3360
YBL005W-B,3361
YPL043W,3362
YIL144W,3363
YJL083W,3364
YPL133C,3365
YPL255W,3366
YOR117W,3367
YJR068W,3368
YIL014W,3369
YFL003C,3370
URR4,3371
YLR132C,3372
YHR029C,3373
YLL006W,3374
YBL105C,3375
YEL054C,3376
YMR092C,3377
YML041C,3378
YMR237W,3379
YOR069W,3380
YKL183W,3381
YPL145C,3382
YMR244C-A,3383
YOR271C,3384
YBR198C,3385
YDR162C,3386
YGL125W,3387
YNL006W,3388
YJL093C,3389
YPR068C,3390
YOR265W,3391
YBR021W,3392
YDL216C,3393
YOR192C,3394
tQ(UUG)C,3395
YNR029C,3396
YMR075W,3397
YML123C,3398
YBR141C,3399
YMR312W,3400
YLR156W,3401
YPL109C,3402
YJR070C,3403
YLR361C,3404
YJL203W,3405
YGL088W,3406
YLR066W,3407
YNL267W,3408
YBL074C,3409
YPL216W,3410
YIR010W,3411
YGR237C,3412
YOL019W,3413
YMR195W,3414
YLR462W,3415
YDR298C,3416
YKL051W,3417
YBR169C,3418
YJL084C,3419
YBR269C,3420
YKR094C,3421
YBL004W,3422
YKR042W,3423
YHR070W,3424
YIL077C,3425
YOL164W,3426
YLR289W,3427
YFR052W,3428
tT(AGU)J,3429
YPL134C,3430
YDL007W,3431
YDL213C,3432
YHR074W,3433
YDL014W,3434
YOR243C,3435
YCR030C,3436
snR37,3437
YDR501W,3438
tD(GUC)M,3439
YLR168C,3440
YOR017W,3441
YDL013W,3442
YMR127C,3443
YIL016W,3444
YDR259C,3445
YMR131C,3446
YBR293W,3447
YBR163W,3448
YLR443W,3449
STA2,3450
YDR416W,3451
YHR201C,3452
YIL061C,3453
YMR253C,3454
YGL021W,3455
YDR113C,3456
YMR009W,3457
YDR002W,3458
YFL039C,3459
YOR099W,3460
YGR286C,3461
YMR280C,3462
YKL091C,3463
YGL164C,3464
YBR301W,3465
YFL049W,3466
YER043C,3467
YBL101W-C,3468
YML014W,3469
YDR285W,3470
YLL015W,3471
YHR160C,3472
YMR239C,3473
YOR062C,3474
tQ(UUG)Q,3475
YPL007C,3476
YPL150W,3477
YGR102C,3478
YER085C,3479
YFR001W,3480
YGL242C,3481
YOL130W,3482
YHL020C,3483
YML009C,3484
YML079W,3485
YGL106W,3486
YMR153W,3487
YDL081C,3488
YNR009W,3489
YPL081W,3490
YKR104W,3491
YMR175W-A,3492
YOL014W,3493
YDR116C,3494
YDR034C-C,3495
YGR155W,3496
YHR207C,3497
YBL024W,3498
YML115C,3499
YML067C,3500
YOL092W,3501
YDR454C,3502
YFR032C-B,3503
YML066C,3504
YOR154W,3505
YML081W,3506
YMR047C,3507
tP(UGG)Q,3508
YJL052C-A,3509
YMR067C,3510
YPL161C,3511
YNR068C,3512
YBL069W,3513
tA(AGC)G,3514
YML055W,3515
YLR191W,3516
YLR174W,3517
YLR365W,3518
YPL093W,3519
YOR332W,3520
YHL048C-A,3521
YPL132W,3522
YFL006W,3523
YOR040W,3524
YNL111C,3525
YKL180W,3526
YOL070C,3527
YGL127C,3528
YMR210W,3529
YOR181W,3530
YER134C,3531
tR(ACG)O,3532
tL(UAA)D,3533
YGL086W,3534
YNL177C,3535
YPL112C,3536
YMR004W,3537
YOR128C,3538
YJR021C,3539
YMR186W,3540
YBR036C,3541
YFL008W,3542
YER087C-A,3543
YHL009W-A,3544
YDR196C,3545
YPL002C,3546
YGR202C,3547
YDR330W,3548
YJL133C-A,3549
YJL171C,3550
YHR197W,3551
YGR209C,3552
YGL094C,3553
YNL127W,3554
YMR275C,3555
YDR210C-D,3556
YJL012C,3557
YER096W,3558
YGL137W,3559
YKL095W,3560
YNL239W,3561
YMR098C,3562
YAR044W,3563
YOR236W,3564
YLR051C,3565
YFR032C-A,3566
YGL147C,3567
YJL044C,3568
YJR084W,3569
YMR086W,3570
YJL127C,3571
YJL091C,3572
YNR034W,3573
YLR291C,3574
YPR066W,3575
YBR047W,3576
YAL007C,3577
snR39,3578
YPL242C,3579
YDR102C,3580
YOL123W,3581
YDR519W,3582
YGR250C,3583
YNL178W,3584
YNR035C,3585
YNL059C,3586
YPL162C,3587
YGL162W,3588
MAL61,3589
YDR032C,3590
YHR142W,3591
YGR063C,3592
YLL019C,3593
tG(GCC)B,3594
YNL185C,3595
YBR292C,3596
YML091C,3597
YKL022C,3598
YBL064C,3599
YKL152C,3600
YIL033C,3601
tD(GUC)L2,3602
tI(AAU)P1,3603
YDL077C,3604
YPR193C,3605
YKR061W,3606
YOR005C,3607
YKR030W,3608
YML013W,3609
YBR202W,3610
YHR204W,3611
YHL043W,3612
YMR235C,3613
YLL053C,3614
YHR167W,3615
YCL049C,3616
YPL203W,3617
YER160C,3618
YLR150W,3619
YIL019W,3620
YJR019C,3621
YKL038W,3622
YNL129W,3623
YMR319C,3624
YGL033W,3625
YBR258C,3626
YJR082C,3627
YDR069C,3628
YOR160W,3629
YGR023W,3630
YGR227W,3631
YER138C,3632
YJR151C,3633
YOR187W,3634
YDR407C,3635
YOR001W,3636
YOL158C,3637
YGL078C,3638
YDL174C,3639
YER140W,3640
YBL008W-A,3641
YDL084W,3642
YIL113W,3643
YFL035C,3644
YDL244W,3645
YDR020C,3646
YLL007C,3647
tL(UAG)J,3648
YDR359C,3649
tC(GCA)Q,3650
YPL280W,3651
YOR043W,3652
YLR038C,3653
YIL085C,3654
YGR079W,3655
YGR253C,3656
YKL182W,3657
YNL145W,3658
YEL009C,3659
YLL054C,3660
YLR130C,3661
YKR022C,3662
YOR185C,3663
YBR255C-A,3664
YER108C,3665
YHR056C,3666
YMR011W,3667
YIL105C,3668
YGR074W,3669
YIR008C,3670
tV(AAC)O,3671
YFR021W,3672
YDL155W,3673
YGR289C,3674
YLR099W-A,3675
YDR529C,3676
YDR208W,3677
YCR001W,3678
YMR005W,3679
YOR341W,3680
YGL160W,3681
YMR203W,3682
YJL121C,3683
YNL154C,3684
YDL092W,3685
YNL292W,3686
YDR253C,3687
YLR157C,3688
YJR094C,3689
tF(GAA)P2,3690
YLR069C,3691
YJL057C,3692
YCR027C,3693
YER078C,3694
YMR220W,3695
YCR086W,3696
YNR007C,3697
YNL142W,3698
YGR143W,3699
YPL072W,3700
YDR379W,3701
YKL133C,3702
YDR400W,3703
YGL093W,3704
YEL076C-A,3705
YCR021C,3706
YJL027C,3707
YLR057W,3708
YDR229W,3709
YJL205C,3710
YIL010W,3711
GRD3,3712
YAL024C,3713
YCR055C,3714
YGL051W,3715
YLR266C,3716
YBR182C,3717
YFR033C,3718
YGL041W-A,3719
YBR196C-B,3720
YDL074C,3721
YHR218W,3722
tC(GCA)G,3723
YKL119C,3724
YMR177W,3725
YHL012W,3726
YFL021W,3727
YEL003W,3728
YIR019C,3729
YDL035C,3730
YGR038C-A,3731
tM(CAU)E,3732
YHR175W-A,3733
YLR324W,3734
YLR286C,3735
YLR218C,3736
YJL059W,3737
YNL134C,3738
YDL189W,3739
tI(AAU)N2,3740
YDL135C,3741
YDR316W-A,3742
YBL031W,3743
YAR050W,3744
YJR145C,3745
YFR049W,3746
tW(CCA)M,3747
YEL039C,3748
YDL042C,3749
tE(UUC)P,3750
YLR412C-A,3751
YDL177C,3752
YER180C-A,3753
YGL258W-A,3754
YML047C,3755
YCR039C,3756
YAL023C,3757
YLR012C,3758
YDR441C,3759
YBR233W-A,3760
YNL009W,3761
YDR485C,3762
YDR168W,3763
YDR482C,3764
YJR156C,3765
YMR158C-B,3766
YHR154W,3767
YLR411W,3768
YKL087C,3769
YPR097W,3770
YML051W,3771
YOR039W,3772
YDR165W,3773
YCR077C,3774
YFL026W,3775
YBR209W,3776
YBL051C,3777
ANC4,3778
YLR162W-A,3779
YJL011C,3780
YHR077C,3781
YPL202C,3782
YBR129C,3783
YKR069W,3784
YPL181W,3785
YDL212W,3786
YLR166C,3787
YBR016W,3788
YMR024W,3789
tR(UCU)J2,3790
YDR018C,3791
YJL013C,3792
YGR161C-D,3793
YJL019W,3794
YJL072C,3795
YKL214C,3796
tK(CUU)G2,3797
YPR170W-B,3798
YMR120C,3799
YOL067C,3800
YLL011W,3801
YER048W-A,3802
YGL184C,3803
YOR087W,3804
YPL141C,3805
YDL175C,3806
YNL138W,3807
YML021C,3808
YER156C,3809
YGL257C,3810
YDR245W,3811
YBR055C,3812
YNR051C,3813
YOL083W,3814
YDR299W,3815
YBL086C,3816
YGL215W,3817
YKR016W,3818
YPR159C-A,3819
YKL181W,3820
YHR102W,3821
YGR045C,3822
YHL016C,3823
YPR163C,3824
YGL079W,3825
YLR249W,3826
YOR118W,3827
YNL024C-A,3828
YLR137W,3829
YLL029W,3830
DEX2,3831
YCR004C,3832
YER007W,3833
YIL132C,3834
YOR074C,3835
YBR107C,3836
YDR267C,3837
YHL009C,3838
YEL059C-A,3839
YLR340W,3840
YBL066C,3841
YOL116W,3842
YAL065C,3843
YJR011C,3844
YDL123W,3845
YGL011C,3846
YOR059C,3847
YML027W,3848
YGL118C,3849
YOR353C,3850
YLR133W,3851
YLR268W,3852
YNL282W,3853
YMR095C,3854
YAR061W,3855
YOR088W,3856
YER174C,3857
YBR168W,3858
YLR370C,3859
YDR030C,3860
YDL129W,3861
YDL227C,3862
YKR049C,3863
YLR048W,3864
YPL250C,3865
tQ(UUG)B,3866
YMR260C,3867
YIL095W,3868
snR80,3869
tL(CAA)L,3870
YBL035C,3871
YER090W,3872
YDR171W,3873
YHL037C,3874
YOR268C,3875
YDR045C,3876
tA(UGC)Q,3877
YKR064W,3878
YLR131C,3879
tG(GCC)E,3880
YHR052C-B,3881
YGR146C-A,3882
YJL092W,3883
YHR213W-A,3884
YNL160W,3885
YDR394W,3886
YOR207C,3887
MAL63,3888
YGL145W,3889
YDR517W,3890
tG(GCC)O2,3891
YLR383W,3892
tT(AGU)H,3893
YGL246C,3894
YLR078C,3895
YBL098W,3896
tE(UUC)G1,3897
YLR157W-D,3898
YJL052W,3899
YIL119C,3900
YDL112W,3901
YER007C-A,3902
YIL152W,3903
YHR079C-B,3904
YDL153C,3905
YER185W,3906
YDR406W,3907
YER035W,3908
YDR029W,3909
YPL003W,3910
YLR243W,3911
Q0160,3912
YCL033C,3913
YCL056C,3914
YPR145W,3915
YDR125C,3916
YPR168W,3917
YGR203W,3918
YML006C,3919
YGR006W,3920
YPR132W,3921
YBL030C,3922
YDL105W,3923
YOL021C,3924
YER005W,3925
YIL091C,3926
YDL211C,3927
YBR166C,3928
YDR146C,3929
YGL157W,3930
tS(AGA)E,3931
YPL020C,3932
YBR194W,3933
YMR230W,3934
tP(UGG)H,3935
YJL136C,3936
YPR046W,3937
YMR012W,3938
YCL048W-A,3939
YML001W,3940
YMR208W,3941
YKL117W,3942
YHR114W,3943
YER060W,3944
YOR375C,3945
YNL123W,3946
YLR176C,3947
YBR159W,3948
YML131W,3949
YKL008C,3950
YDL199C,3951
YLR281C,3952
YPL041C,3953
YKR048C,3954
YGR053C,3955
YMR022W,3956
YML035C,3957
YIL102C-A,3958
snR68,3959
YOR291W,3960
YOR357C,3961
snR70,3962
YMR298W,3963
YLR020C,3964
YJR141W,3965
YHR121W,3966
YDR159W,3967
YLR083C,3968
YNL038W,3969
YLR225C,3970
tI(AAU)G,3971
YOR156C,3972
YIL071W,3973
YPL184C,3974
YLR017W,3975
tN(GUU)F,3976
tX(XXX)D,3977
YGL171W,3978
YCR052W,3979
YBR254C,3980
YDR022C,3981
YNL274C,3982
YNL121C,3983
snR66,3984
YLL066W-B,3985
YBR027C,3986
YDR458C,3987
YER001W,3988
YOL053C-A,3989
YFL016C,3990
YNR034W-A,3991
YDL218W,3992
YAR002C-A,3993
YJL142C,3994
YDR449C,3995
YCR040W,3996
YOL136C,3997
YBR184W,3998
snR128,3999
YLR381W,4000
YJL010C,4001
YDR348C,4002
YCR082W,4003
YAL062W,4004
YGL028C,4005
YNL194C,4006
YNR052C,4007
YNL302C,4008
YOL055C,4009
YGR162W,4010
YGR059W,4011
YDL085C-A,4012
YPL278C,4013
YDL069C,4014
YAR002W,4015
YCL003W,4016
YIL133C,4017
YPR064W,4018
YER172C,4019
YIL105W-A,4020
YGL210W-A,4021
tW(CCA)K,4022
YDR477W,4023
YJR148W,4024
YER062C,4025
YNL223W,4026
YGL226C-A,4027
YOL151W,4028
YBR186W,4029
YKL048C,4030
YER052C,4031
YJL118W,4032
YDL108W,4033
YDR058C,4034
YDR258C,4035
YJL024C,4036
YDR520C,4037
YLR272C,4038
YLR248W,4039
YJL080C,4040
YOL073C,4041
YGR106C,4042
YEL072W,4043
YPL040C,4044
YPL228W,4045
YOR312C,4046
YNR045W,4047
YKL154W,4048
YGR040W,4049
YPR115W,4050
YGL250W,4051
YMR122W-A,4052
MAL21,4053
YKL141W,4054
YDR319C,4055
YOR334W,4056
YNR012W,4057
YNL155W,4058
YPL005W,4059
YPR010C-A,4060
YLR016C,4061
YCR020C,4062
YOR370C,4063
YHR120W,4064
YDR051C,4065
YLR224W,4066
YLL056C,4067
R0020C,4068
YPL083C,4069
YGL053W,4070
YOL006C,4071
YDR219C,4072
YPL111W,4073
snR8,4074
YMR088C,4075
YMR085W,4076
YER025W,4077
YOR093C,4078
YER028C,4079
YPR143W,4080
YMR128W,4081
YLR179C,4082
YGR131W,4083
YGR005C,4084
YHR170W,4085
YJR005W,4086
YPL154C,4087
YMR242C,4088
YDR033W,4089
YKL216W,4090
YBR135W,4091
YMR268C,4092
YKL199C,4093
YLR263W,4094
YDL209C,4095
YKR015C,4096
YGR239C,4097
YLR326W,4098
YPR006C,4099
YDR448W,4100
YGL238W,4101
YPL169C,4102
YKR023W,4103
YOR273C,4104
YOR255W,4105
snR72,4106
YHR096C,4107
YKR070W,4108
YHR165C,4109
YNL291C,4110
YGL144C,4111
YOR219C,4112
YNR062C,4113
YMR106C,4114
YER060W-A,4115
YIL071C,4116
YOR281C,4117
YMR076C,4118
YNL093W,4119
tP(UGG)L,4120
YMR255W,4121
snR38,4122
YJL149W,4123
YJR142W,4124
YNL021W,4125
YOR256C,4126
YNL096C,4127
YJR058C,4128
YMR126C,4129
YOL128C,4130
YNL244C,4131
YDR500C,4132
YBR251W,4133
YOL142W,4134
YAL043C,4135
YMR097C,4136
YDR221W,4137
YDL044C,4138
YBR105C,4139
YDR106W,4140
YML107C,4141
YMR054W,4142
YNL067W-A,4143
YNL197C,4144
YBR296C,4145
YBR237W,4146
YDR141C,4147
YKR054C,4148
YML112W,4149
YMR016C,4150
YER175C,4151
YKR079C,4152
YHR203C,4153
YCR065W,4154
YNR038W,4155
YCL016C,4156
YLR446W,4157
YDL087C,4158
YBL078C,4159
tW(CCA)G1,4160
YKL220C,4161
YER132C,4162
tK(UUU)Q,4163
YPR104C,4164
YGR035C,4165
YDR421W,4166
YNL054W-B,4167
YEL027W,4168
YIL002C,4169
YGL082W,4170
YOL103W,4171
YOL045W,4172
YDR303C,4173
tM(CAU)O1,4174
tS(UGA)P,4175
YNL106C,4176
YDR252W,4177
YPR169W,4178
YLR227W-A,4179
tS(UGA)I,4180
snR17a,4181
YKR097W,4182
YCL011C,4183
tK(CUU)P,4184
YLR466W,4185
YGR050C,4186
YFR003C,4187
YBL056W,4188
YNL025C,4189
tR(UCU)E,4190
snR49,4191
YNL268W,4192
YGR062C,4193
YPL237W,4194
YNL253W,4195
YAL042W,4196
YGR189C,4197
YLR459W,4198
YIL015W,4199
tL(CAA)C,4200
YMR150C,4201
YHR085W,4202
YOR031W,4203
YOR237W,4204
YLL005C,4205
YNL087W,4206
YBR125C,4207
YGL172W,4208
YOR048C,4209
YLR259C,4210
YKL097W-A,4211
YFL058W,4212
YEL043W,4213
YAL005C,4214
YDL109C,4215
YLL010C,4216
YML005W,4217
YNL257C,4218
YFL015C,4219
YPR067W,4220
YDL022C-A,4221
YLR073C,4222
SUC7,4223
YDR486C,4224
YNR018W,4225
YBL058W,4226
YPL236C,4227
YLR149C,4228
YBR144C,4229
YJR090C,4230
YNL310C,4231
YOL132W,4232
YNL280C,4233
YGL154C,4234
YOL078W,4235
YGL134W,4236
YLR350W,4237
YNL181W,4238
YPL233W,4239
YPL219W,4240
YER022W,4241
tS(AGA)B,4242
YDR050C,4243
HRA1,4244
YGR015C,4245
YKL009W,4246
BIO6,4247
YOL114C,4248
YPL092W,4249
YFR002W,4250
YGR236C,4251
YEL007W,4252
YGR261C,4253
YCL035C,4254
YLR045C,4255
YGR123C,4256
tD(GUC)L1,4257
tQ(UUG)D3,4258
YPL097W,4259
YIR011C,4260
YDR218C,4261
YMR225C,4262
YLR453C,4263
YGL169W,4264
YNR041C,4265
YKR086W,4266
YOL155C,4267
YIL046W,4268
YMR033W,4269
YKL096W-A,4270
YDR523C,4271
YBR220C,4272
YBR164C,4273
YMR010W,4274
YLR221C,4275
MUP2,4276
YOR047C,4277
YGR082W,4278
YAL029C,4279
YDR317W,4280
YOR019W,4281
YBR201W,4282
YLR163C,4283
YFL022C,4284
YPR024W,4285
YJL213W,4286
YOR010C,4287
YBR263W,4288
snR73,4289
YDR019C,4290
YPL096C-A,4291
YIL062C,4292
YJL100W,4293
tT(AGU)D,4294
YOR148C,4295
YNL284C-A,4296
YOL145C,4297
YOL133W,4298
YJL170C,4299
YIR014W,4300
YDR528W,4301
YDR411C,4302
YDL138W,4303
YPL006W,4304
YOL097C,4305
YPL151C,4306
tV(AAC)K2,4307
YJR102C,4308
YLR008C,4309
YGR097W,4310
YCR031C,4311
YGR042W,4312
YHL028W,4313
YLR422W,4314
YCR024C-A,4315
YKR036C,4316
YNL329C,4317
YPR160W,4318
YKR057W,4319
YHR153C,4320
YNL195C,4321
YLR009W,4322
YNL333W,4323
YLR216C,4324
YBL002W,4325
YKR063C,4326
YLR358C,4327
YLR116W,4328
YMR032W,4329
YOR023C,4330
YBR078W,4331
YMR082C,4332
YOL101C,4333
YGL133W,4334
YNR074C,4335
tE(UUC)G2,4336
YHL032C,4337
YDL144C,4338
YAL036C,4339
YDR075W,4340
YBR061C,4341
snR65,4342
YJL078C,4343
snR161,4344
YHR072W,4345
YDR003W,4346
YPL246C,4347
YFL059W,4348
YLR227C,4349
Q0045,4350
YAR042W,4351
YLR128W,4352
snR81,4353
YBR001C,4354
YDR533C,4355
YDR418W,4356
YBR217W,4357
YLR408C,4358
YLL030C,4359
YGL015C,4360
MAL43,4361
YLR144C,4362
YDR404C,4363
YHR178W,4364
YEL034W,4365
YEL061C,4366
YGR267C,4367
YGR183C,4368
YKL053C-A,4369
YOR338W,4370
YML016C,4371
YHR141C,4372
YDR261C-D,4373
YNL237W,4374
YDR163W,4375
YHR063C,4376
YOR301W,4377
YNR022C,4378
YGR055W,4379
YLR423C,4380
YOR142W-A,4381
YIL129C,4382
YMR323W,4383
YLR039C,4384
YLR094C,4385
YDR374C,4386
YGR283C,4387
YDR294C,4388
YHR013C,4389
YML124C,4390
YLR068W,4391
YDR034W-B,4392
YPR061C,4393
YDR128W,4394
YDR322C-A,4395
YIR006C,4396
YAL060W,4397
YGR225W,4398
tL(UAA)L,4399
YBL102W,4400
YDL237W,4401
YDR057W,4402
YCL012W,4403
YKL162C,4404
YOR159C,4405
YDR530C,4406
YOL118C,4407
YML061C,4408
YEL073C,4409
YMR244W,4410
YLR395C,4411
YMR286W,4412
YIL076W,4413
YBR257W,4414
YOR335C,4415
YAL010C,4416
YJR047C,4417
YLR238W,4418
YPR083W,4419
YDR374W-A,4420
YGR092W,4421
YKR029C,4422
YGR294W,4423
YDR052C,4424
YJR063W,4425
YMR007W,4426
YNR065C,4427
YOR261C,4428
YPL049C,4429
YER176W,4430
YHR028C,4431
YAL034W-A,4432
YCL044C,4433
YML062C,4434
YJL124C,4435
YKR065C,4436
YNL146C-A,4437
YLR091W,4438
YGR268C,4439
YEL017W,4440
YKL086W,4441
YOR092W,4442
YPR113W,4443
YOR193W,4444
YKL116C,4445
YGL142C,4446
YJR015W,4447
YDR143C,4448
YJL193W,4449
YBR299W,4450
YFR026C,4451
YNL325C,4452
YML017W,4453
YGL061C,4454
YDR216W,4455
YDR444W,4456
YOR124C,4457
YOR045W,4458
YPL018W,4459
YMR110C,4460
tM(CAU)P,4461
YDL245C,4462
YOR161C,4463
YJR137C,4464
YMR201C,4465
YMR251W,4466
YER093C-A,4467
YDL202W,4468
YBL039W-A,4469
YER107C,4470
YBR241C,4471
YER092W,4472
tS(AGA)D3,4473
YGR241C,4474
YMR303C,4475
YML010W,4476
tR(ACG)E,4477
YFL034C-A,4478
YML022W,4479
YOL090W,4480
YGL247W,4481
YJR035W,4482
YER145C,4483
YDR492W,4484
YLR197W,4485
YNL162W-A,4486
YLR161W,4487
YJR053W,4488
YOL022C,4489
YDR527W,4490
YFL050C,4491
YMR042W,4492
YOR244W,4493
YML002W,4494
YPR079W,4495
YCR019W,4496
YDR494W,4497
YIL138C,4498
YMR287C,4499
YML075C,4500
YJL180C,4501
YBR041W,4502
YNL246W,4503
YDR212W,4504
YDR268W,4505
YPL066W,4506
YJR098C,4507
YFL045C,4508
YGL181W,4509
YBR298C,4510
YIL106W,4511
YKL138C-A,4512
YNL328C,4513
YGR230W,4514
YPR120C,4515
YDR100W,4516
YLR391W,4517
YJL212C,4518
YCR029C-A,4519
YDR034C-D,4520
YDR260C,4521
tA(AGC)M1,4522
YOR100C,4523
YLR010C,4524
YHR023W,4525
YKR092C,4526
tL(CAA)G2,4527
YDL194W,4528
YNL330C,4529
YMR077C,4530
YKL057C,4531
YLR451W,4532
snR46,4533
PMT7,4534
tN(GUU)O2,4535
YPR129W,4536
YNL308C,4537
YGL227W,4538
YIR030C,4539
YPR158W-A,4540
tA(AGC)M2,4541
YML074C,4542
YGL148W,4543
YGL122C,4544
YAR035W,4545
YIL060W,4546
YOR167C,4547
YPL009C,4548
YKL213C,4549
YLR189C,4550
YPL282C,4551
YDR035W,4552
YBR278W,4553
YPL036W,4554
YDR502C,4555
YPL144W,4556
YOR090C,4557
YIL153W,4558
YGR031C-A,4559
YDR054C,4560
YMR272C,4561
YLL008W,4562
YJL018W,4563
YDR153C,4564
YPR022C,4565
YLR182W,4566
YDR072C,4567
YGL107C,4568
YBR015C,4569
YGL192W,4570
YBR298C-A,4571
YOR137C,4572
YMR027W,4573
YER024W,4574
YDR301W,4575
YDR083W,4576
YPL262W,4577
YML127W,4578
YDL204W,4579
YHR214C-D,4580
YPR133C,4581
YER165W,4582
YDL073W,4583
YOR020C,4584
YKR058W,4585
YCR097W,4586
YBR173C,4587
YIR013C,4588
YDR087C,4589
YDR142C,4590
YJL017W,4591
YJL028W,4592
YOR184W,4593
snR17b,4594
YJL021C,4595
tS(AGA)M,4596
YBR025C,4597
YBL075C,4598
YKR066C,4599
YDR009W,4600
YBL085W,4601
YML023C,4602
snR32,4603
YPL052W-A,4604
YOL011W,4605
YCR069W,4606
YMR062C,4607
YNR003C,4608
YBL103C-A,4609
YLR227W-B,4610
YER183C,4611
YDR286C,4612
YOL094C,4613
YDR082W,4614
YMR302C,4615
tH(GUG)G2,4616
YIL102C,4617
YDR235W,4618
YMR119W,4619
YDR462W,4620
YKL186C,4621
YKL063C,4622
YOR336W,4623
YIL001W,4624
YHL039W,4625
YCR096C,4626
YGR138C,4627
YLR467W,4628
YDR503C,4629
YML070W,4630
YBL037W,4631
YOL162W,4632
YMR252C,4633
YLL038C,4634
YML082W,4635
YCR062W,4636
snR62,4637
YCL055W,4638
YNR016C,4639
YIL115C,4640
YFL010C,4641
YCR035C,4642
YBR236C,4643
YJL054W,4644
YOR239W,4645
YKR025W,4646
YOL152W,4647
YOR038C,4648
YBR230W-A,4649
YER034W,4650
YDR289C,4651
YNL262W,4652
YGR273C,4653
YKL125W,4654
YLL049W,4655
YBR200W,4656
YDR453C,4657
YPR179C,4658
YDL159W-B,4659
YNL130C-A,4660
YJR138W,4661
YGL089C,4662
YMR290C,4663
YHR214W,4664
YML064C,4665
YNL251C,4666
YBR091C,4667
