GO Term ID,GO Term Name,Num GO Term Annos,NN_-_- Nes,NN_-_- q-value,SPELL_-_- NES,SPELL_-_- q-value,NES Difference
GO:0042797,tRNA transcription by RNA polymerase III,19,-2.280944256347497,0.0001984396314244,-2.2060990959612905,0.0016962947421208,-0.07484516038620637
GO:0022618,ribonucleoprotein complex assembly,176,-2.3013848503615426,0.0001566804497273,-2.5805149441785056,0.0,0.27913009381696297
GO:0071826,ribonucleoprotein complex subunit organization,182,-2.31553051615943,0.0001477272811715,-2.6481086419111413,0.0,0.3325781257517111
GO:0009304,tRNA transcription,19,-2.3158023884349426,0.0001477272811715,-2.1628793468210774,0.0028925811292619,-0.15292304161386516
GO:0000027,ribosomal large subunit assembly,41,-2.390118236385413,4.689754957826471e-05,-3.0987147301500277,0.0,0.7085964937646145
GO:0071025,RNA surveillance,36,-2.394919155838279,4.689754957826471e-05,-1.4147380040679165,0.2787531928981698,-0.9801811517703625
GO:0006278,RNA-templated DNA biosynthetic process,78,-2.420558813676407,2.4217587077300628e-05,-0.9573364993374204,0.8969869323927976,-1.4632223143389864
GO:0006400,tRNA modification,83,-2.4253653318889583,1.2310606764294484e-05,-1.0735310827227336,0.7109899973363579,-1.3518342491662247
GO:0071028,nuclear mRNA surveillance,28,-2.4429640005060858,0.0,-1.3209952603803603,0.3737382077098924,-1.1219687401257254
GO:0042255,ribosome assembly,80,-2.457204774551904,0.0,-3.2672368844611124,0.0,0.8100321099092085
GO:0071027,nuclear RNA surveillance,34,-2.4809033449933047,0.0,-1.524245337700968,0.2051636837725264,-0.9566580072923367
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",18,-2.4820156624464857,0.0,-1.2566710760772368,0.4436484090062619,-1.225344586369249
GO:0071034,CUT catabolic process,14,-2.49024349727751,0.0,-1.376031226766744,0.3144671870376418,-1.1142122705107658
GO:0071043,CUT metabolic process,14,-2.5141548058555103,0.0,-1.3414789788901649,0.3543416127495849,-1.1726758269653454
GO:0000459,exonucleolytic trimming involved in rRNA processing,20,-2.5550542698003045,0.0,-1.435964133304218,0.2701362431428178,-1.1190901364960866
GO:0034475,U4 snRNA 3'-end processing,15,-2.557292626459997,0.0,-1.5691468295182065,0.1861170749272437,-0.9881457969417906
GO:0071051,polyadenylation-dependent snoRNA 3'-end processing,15,-2.563450840922837,0.0,-1.2973133658002465,0.3955417828282063,-1.2661374751225907
GO:0016078,tRNA catabolic process,17,-2.5638225065685534,0.0,-1.0886236779669782,0.6808256728694364,-1.4751988286015751
GO:0031125,rRNA 3'-end processing,23,-2.5815050662633188,0.0,-1.7022406859432972,0.0989194968418459,-0.8792643803200215
GO:0043634,polyadenylation-dependent ncRNA catabolic process,20,-2.5961645558329827,0.0,-1.5643175218712566,0.1889613196753389,-1.031847033961726
GO:0031126,sno(s)RNA 3'-end processing,32,-2.6003530905087358,0.0,-1.1812626931274623,0.5369418349403665,-1.4190903973812734
GO:0071047,polyadenylation-dependent mRNA catabolic process,15,-2.600431592844006,0.0,-1.3134501504862206,0.3776477884737083,-1.2869814423577852
GO:0071035,nuclear polyadenylation-dependent rRNA catabolic process,19,-2.6012827335766318,0.0,-1.654973102426827,0.1291743069355533,-0.9463096311498047
GO:0016180,snRNA processing,21,-2.602453798106664,0.0,-1.1422364071585809,0.599656942924846,-1.4602173909480831
GO:0016074,sno(s)RNA metabolic process,53,-2.6052973490880413,0.0,-1.2242679936123333,0.4835745005870541,-1.381029355475708
GO:0043628,small regulatory ncRNA 3'-end processing,42,-2.629080667577152,0.0,-1.6012881821282257,0.1619830411453362,-1.0277924854489262
GO:0034472,snRNA 3'-end processing,20,-2.632523207224727,0.0,-1.1259738282881508,0.6214009418580695,-1.5065493789365763
GO:0009451,RNA modification,116,-2.6454278722071054,0.0,-1.5868346095517765,0.1717183565375425,-1.058593262655329
GO:0071042,nuclear polyadenylation-dependent mRNA catabolic process,15,-2.6462524508009024,0.0,-1.3059355207466012,0.3862454100963454,-1.3403169300543012
GO:0071046,nuclear polyadenylation-dependent ncRNA catabolic process,20,-2.648803907113064,0.0,-1.586019062136249,0.1717183565375425,-1.0627848449768147
GO:0071029,nuclear ncRNA surveillance,20,-2.65953300225453,0.0,-1.603369693270906,0.1619830411453362,-1.056163308983624
GO:0043144,sno(s)RNA processing,47,-2.676107020926437,0.0,-1.2965231795210896,0.3955417828282063,-1.3795838414053474
GO:0016073,snRNA metabolic process,34,-2.708364543075859,0.0,-1.986614183823394,0.0156903697004581,-0.721750359252465
GO:0106354,tRNA surveillance,16,-2.746265511995157,0.0,-1.314042774179602,0.3776477884737083,-1.4322227378155552
GO:0071038,nuclear polyadenylation-dependent tRNA catabolic process,16,-2.747739223613161,0.0,-1.328929210941925,0.3673584845578185,-1.418810012671236
GO:0043633,polyadenylation-dependent RNA catabolic process,22,-2.826055271234541,0.0,-1.8396666174772005,0.0419902309363782,-0.9863886537573403
GO:0006396,RNA processing,589,-3.0137372906498614,0.0,-2.329664049374239,0.0002123090338341,-0.6840732412756223
GO:0015074,DNA integration,53,-3.0244978165459755,0.0,-0.865623743232391,0.9890390891967928,-2.1588740733135845
GO:0036260,RNA capping,49,-3.082104232161999,0.0,-2.3634119342461744,0.0001090235579148,-0.7186922979158248
GO:0090305,nucleic acid phosphodiester bond hydrolysis,275,-3.1073163041137977,0.0,-1.9536813803881548,0.0198037885966082,-1.153634923725643
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",53,-3.1690630531941166,0.0,-3.090280381461135,0.0,-0.07878267173298159
GO:0000470,maturation of LSU-rRNA,68,-3.171061037446032,0.0,-3.188264769377909,0.0,0.017203731931877186
GO:0034660,ncRNA metabolic process,538,-3.207950707737484,0.0,-2.6424710057702345,0.0,-0.5654797019672495
GO:0034471,ncRNA 5'-end processing,39,-3.244935001635909,0.0,-2.92298316092232,0.0,-0.3219518407135893
GO:0000966,RNA 5'-end processing,51,-3.245019275792869,0.0,-2.806784195566024,0.0,-0.4382350802268449
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",35,-3.248393717534185,0.0,-2.8653399126491306,0.0,-0.38305380488505447
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",36,-3.271672600891874,0.0,-2.8409611440789826,0.0,-0.4307114568128916
GO:0000967,rRNA 5'-end processing,39,-3.2797562973230696,0.0,-2.9043156596721658,0.0,-0.37544063765090385
GO:0032196,transposition,120,-3.367007699209511,0.0,-1.054396948352152,0.7510896529412054,-2.312610750857359
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",46,-3.386990631394497,0.0,-3.0943875338213505,0.0,-0.2926030975731466
GO:0022613,ribonucleoprotein complex biogenesis,492,-3.3993874871242884,0.0,-3.324803348057133,0.0,-0.07458413906715533
GO:0032197,"transposition, RNA-mediated",114,-3.422891429022973,0.0,-1.1667041226535977,0.5621849656014272,-2.2561873063693754
GO:0042273,ribosomal large subunit biogenesis,129,-3.480544574102449,0.0,-3.726851001349446,0.0,0.24630642724699658
GO:0030490,maturation of SSU-rRNA,120,-3.4938297471089004,0.0,-3.636280530931125,0.0,0.14245078382222465
GO:0034470,ncRNA processing,420,-3.526187446772502,0.0,-3.0382905450184707,0.0,-0.4878969017540311
GO:0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",61,-3.5285907596951813,0.0,-3.181630129791493,0.0,-0.3469606299036885
GO:0000478,endonucleolytic cleavage involved in rRNA processing,61,-3.5452468374266046,0.0,-3.2312450479297743,0.0,-0.31400178949683033
GO:0090501,RNA phosphodiester bond hydrolysis,198,-3.5476636137979853,0.0,-2.1208267303620127,0.0046206166090807,-1.4268368834359726
GO:0042274,ribosomal small subunit biogenesis,145,-3.5691781132885345,0.0,-3.67283556150609,0.0,0.10365744821755563
GO:0016072,rRNA metabolic process,350,-3.602212718305197,0.0,-3.4339884521039914,0.0,-0.16822426620120545
GO:0042254,ribosome biogenesis,405,-3.605561658462043,0.0,-3.5878018841125034,0.0,-0.01775977434953946
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",107,-3.622680077295012,0.0,-3.640962508786508,0.0,0.018282431491496
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",144,-3.669678579578899,0.0,-2.8026548023651,0.0,-0.8670237772137988
GO:0000469,cleavage involved in rRNA processing,86,-3.683824629536705,0.0,-3.266776234413849,0.0,-0.4170483951228561
GO:0006364,rRNA processing,296,-3.711652120156912,0.0,-3.693011386184776,0.0,-0.018640733972135948
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",94,-3.840644005930743,0.0,-3.441290495650692,0.0,-0.39935351028005117
GO:0000460,maturation of 5.8S rRNA,94,-3.847525684642743,0.0,-3.437523479634495,0.0,-0.41000220500824813
