Gene A,Gene B,Type,Correlation
YKR059W,YNL325C,P-N,-0.5619475085136645
YKR059W,YNL327W,P-N,-0.05703881731464217
YKR059W,YNL339C,P-N,-0.21397746320410596
YKR059W,YOL006C,P-N,0.1226080849792106
YKR059W,YOL112W,P-N,-0.09225880402800231
YKR059W,YOL123W,P-N,-0.04779962303840997
YKR059W,YOL155C,P-N,0.09861778331159772
YKR059W,YOR115C,P-N,0.15571270096471196
YKR059W,YOR127W,P-N,0.2778524332299241
YKR059W,YOR210W,P-N,-0.19190300005367955
YKR059W,YOR239W,P-N,0.18337369738978873
YKR059W,YPL018W,P-N,0.02938904846055551
YKR059W,YPL043W,P-N,0.298117595332855
YKR059W,YPL095C,P-N,-0.17155322377831328
YKR059W,YPL124W,P-N,0.09285746210640745
YKR059W,YPL127C,P-N,0.040492881329261106
YKR059W,YPL131W,P-N,-0.09437572456231968
YKR059W,YPL151C,P-N,-0.04396982328860072
YKR059W,YPL201C,P-N,0.02193583918687756
YKR059W,YPL213W,P-N,0.09007538711297218
YKR059W,YPL242C,P-N,0.09454251773872625
YKR059W,YPR010C,P-N,-0.10119586183414102
YKR059W,YPR051W,P-N,0.47074333058556
YKR059W,YPR128C,P-N,-0.17737661567489074
YKR059W,YPR171W,P-N,0.01681914541545449
YKR061W,YLL026W,P-N,0.04616389641462862
YKR061W,YLL040C,P-N,0.136559432117273
YKR061W,YLL060C,P-N,0.07818544352909945
YKR061W,YLR003C,P-N,0.12111327615689474
YKR061W,YLR014C,P-N,-0.1250149307833174
YKR061W,YLR024C,P-N,-0.10146464857486864
YKR061W,YLR055C,P-N,-0.07143228759178352
YKR061W,YLR068W,P-N,-0.1322534244274433
YKR061W,YLR095C,P-N,-0.034100562191863006
YKR061W,YLR138W,P-N,0.14217421697122934
YKR061W,YLR186W,P-N,-0.24227138965811523
YKR061W,YLR220W,P-N,0.22059225566987756
YKR061W,YLR346C,P-N,0.23080552422732556
YKR061W,YLR357W,P-N,-0.29896823720202026
YKR061W,YLR431C,P-N,-0.2550986892980039
YKR061W,YML034W,P-N,-0.352027612461276
YKR061W,YML074C,P-N,-0.0023189525794455727
YKR061W,YML103C,P-N,-0.17137297085832082
YKR061W,YMR020W,P-N,-0.11403137114909047
YKR061W,YMR030W,P-N,0.003756848592160596
YKR061W,YMR046C,P-N,0.2585017902165405
YKR061W,YMR093W,P-N,-0.3617309628050713
YKR061W,YMR227C,P-N,-0.045352173438735564
YKR061W,YMR272C,P-N,-0.08309143847762834
YKR061W,YNL008C,P-N,-0.4164799408748258
YKR061W,YNL031C,P-N,-0.3107980323063264
YKR061W,YNL036W,P-N,-0.12583377842921198
YKR061W,YNL044W,P-N,-0.2182002557521852
YKR061W,YNL098C,P-N,0.3877452855305259
YKR061W,YNL104C,P-N,-0.34057853241104014
YKR061W,YNL164C,P-N,-0.20926467950680142
YKR061W,YNL202W,P-N,-0.4247839273825193
YKR061W,YNL251C,P-N,0.0038304986718658268
YKR061W,YNL257C,P-N,0.27686284624902874
YKR061W,YNL325C,P-N,0.12932077242471757
YKR061W,YNL327W,P-N,0.08995744796775518
YKR061W,YNL339C,P-N,0.12174576924663663
YKR061W,YOL006C,P-N,-0.11909371155641324
YKR061W,YOL112W,P-N,0.12913749228030352
YKR061W,YOL123W,P-N,-0.035705483501764786
YKR061W,YOL155C,P-N,0.10543292493203722
YKR061W,YOR115C,P-N,0.43877164765368637
YKR061W,YOR127W,P-N,0.26431086143154936
YKR061W,YOR210W,P-N,0.4145127034398796
YKR061W,YOR239W,P-N,-0.07318466167422606
YKR061W,YPL018W,P-N,0.11334336587218338
YKR061W,YPL043W,P-N,0.05285747362411233
YKR061W,YPL095C,P-N,0.02013796645772337
YKR061W,YPL124W,P-N,0.20915081162847102
YKR061W,YPL127C,P-N,-0.28011541327954426
YKR061W,YPL131W,P-N,-0.11733579893593526
YKR061W,YPL151C,P-N,-0.12102548578808744
YKR061W,YPL201C,P-N,-0.23103859463419227
YKR061W,YPL213W,P-N,-0.41883734878241247
YKR061W,YPL242C,P-N,0.11881306941969814
YKR061W,YPR010C,P-N,0.06348818388633622
YKR061W,YPR051W,P-N,-0.11464315577077452
YKR061W,YPR128C,P-N,0.1406424669893814
YKR061W,YPR171W,P-N,0.20688756715296336
YLL026W,YLL040C,P-N,-0.07496272454340663
YLL026W,YLL060C,P-N,0.23068322673135308
YLL026W,YLR003C,P-N,0.08782669271839301
YLL026W,YLR014C,P-N,0.08633342644964291
YLL026W,YLR024C,P-N,0.2700070618702042
YLL026W,YLR055C,P-N,-0.11594964239950271
YLL026W,YLR068W,P-N,0.24971338666554746
YLL026W,YLR095C,P-N,-0.2823907332265434
YLL026W,YLR138W,P-N,-0.04714939283676517
YLL026W,YLR186W,P-N,0.05813299952606868
YLL026W,YLR220W,P-N,-0.15987025943692382
YLL026W,YLR346C,P-N,0.016087185045685282
YLL026W,YLR357W,P-N,0.18951802558483438
YLL026W,YLR431C,P-N,0.2341309955824081
YLL026W,YML034W,P-N,0.08758153553000082
YLL026W,YML074C,P-N,0.17441824285870294
YLL026W,YML103C,P-N,0.017040590498850847
YLL026W,YMR020W,P-N,0.24497362738442932
YLL026W,YMR030W,P-N,0.05344588719480281
YLL026W,YMR046C,P-N,0.15039469593925772
YLL026W,YMR093W,P-N,-0.14217003608305712
YLL026W,YMR227C,P-N,0.07520743991053942
YLL026W,YMR272C,P-N,-0.3492466818858673
YLL026W,YNL008C,P-N,-0.08957527759428226
YLL026W,YNL031C,P-N,0.34996623983113756
YLL026W,YNL036W,P-N,0.22324835353176553
YLL026W,YNL044W,P-N,-0.038476410565761114
YLL026W,YNL098C,P-N,-0.0758561459129681
YLL026W,YNL104C,P-N,-0.2781615586072791
YLL026W,YNL164C,P-N,-0.13188404342246365
YLL026W,YNL202W,P-N,0.08208984143517041
YLL026W,YNL251C,P-N,0.20787085145353845
YLL026W,YNL257C,P-N,-0.1853525812083952
YLL026W,YNL325C,P-N,0.3648882872408931
YLL026W,YNL327W,P-N,0.1257249964313885
YLL026W,YNL339C,P-N,0.0035206238082171786
YLL026W,YOL006C,P-N,0.023005984657238247
YLL026W,YOL112W,P-N,0.6842495006609739
YLL026W,YOL123W,P-N,0.1753584955461903
YLL026W,YOL155C,P-N,-0.15272646986671906
YLL026W,YOR115C,P-N,-0.2849713317873909
YLL026W,YOR127W,P-N,-0.09818137593101711
YLL026W,YOR210W,P-N,-0.16557402974212418
YLL026W,YOR239W,P-N,-0.0054575320270440035
YLL026W,YPL018W,P-N,0.2809940533935635
YLL026W,YPL043W,P-N,-0.22871974758266184
YLL026W,YPL095C,P-N,0.2235980196504083
YLL026W,YPL124W,P-N,0.08160779215052102
YLL026W,YPL127C,P-N,-0.042582523782774655
YLL026W,YPL131W,P-N,-0.011256721873319055
YLL026W,YPL151C,P-N,-0.06782635610976077
YLL026W,YPL201C,P-N,-0.026105552653108457
YLL026W,YPL213W,P-N,-0.011448745431256518
YLL026W,YPL242C,P-N,0.2169475417057067
YLL026W,YPR010C,P-N,0.011381221528820606
YLL026W,YPR051W,P-N,-0.11644210118742751
YLL026W,YPR128C,P-N,0.2650131160779484
YLL026W,YPR171W,P-N,-0.147945424411215
YLL040C,YLL060C,P-N,-0.03338184479784387
YLL040C,YLR003C,P-N,-0.3885058429660432
YLL040C,YLR014C,P-N,0.07474984701641196
YLL040C,YLR024C,P-N,-0.24358789862144728
YLL040C,YLR055C,P-N,0.16555938712751467
YLL040C,YLR068W,P-N,-0.16548334528152925
YLL040C,YLR095C,P-N,-0.2570856002389898
YLL040C,YLR138W,P-N,0.24357078224590806
YLL040C,YLR186W,P-N,0.13693073110502194
YLL040C,YLR220W,P-N,0.34664117923270266
YLL040C,YLR346C,P-N,-0.08573824198565785
YLL040C,YLR357W,P-N,-0.3120951087845767
YLL040C,YLR431C,P-N,-0.17909941464881754
YLL040C,YML034W,P-N,0.2699725551235884
YLL040C,YML074C,P-N,-0.024205270945568836
YLL040C,YML103C,P-N,0.2881786010111997
YLL040C,YMR020W,P-N,-0.09401420943965724
YLL040C,YMR030W,P-N,0.03847231221307067
YLL040C,YMR046C,P-N,0.14801206515516666
YLL040C,YMR093W,P-N,0.3277152671729601
YLL040C,YMR227C,P-N,-0.05254865151322648
YLL040C,YMR272C,P-N,0.046565002097388994
YLL040C,YNL008C,P-N,0.12936286803268549
YLL040C,YNL031C,P-N,-0.37181776655344095
YLL040C,YNL036W,P-N,0.03261987826388194
YLL040C,YNL044W,P-N,0.0060290942595869
YLL040C,YNL098C,P-N,-0.057995222568746764
YLL040C,YNL104C,P-N,0.30468807873745307
YLL040C,YNL164C,P-N,-0.09116250913641284
YLL040C,YNL202W,P-N,-0.265554021893742
YLL040C,YNL251C,P-N,0.0747063697302348
YLL040C,YNL257C,P-N,0.3632632943340547
YLL040C,YNL325C,P-N,-0.22022701647717344
YLL040C,YNL327W,P-N,-0.3750634478612687
YLL040C,YNL339C,P-N,-0.13547494013130643
YLL040C,YOL006C,P-N,0.0065343517356694185
YLL040C,YOL112W,P-N,-0.28292617376776114
YLL040C,YOL123W,P-N,0.02286961874814217
YLL040C,YOL155C,P-N,0.022378804001817916
YLL040C,YOR115C,P-N,0.18007088844864816
YLL040C,YOR127W,P-N,-0.06365349801322907
YLL040C,YOR210W,P-N,0.10688026769643738
YLL040C,YOR239W,P-N,0.23401788133179088
YLL040C,YPL018W,P-N,-0.24206309945206206
YLL040C,YPL043W,P-N,0.09524155875948613
YLL040C,YPL095C,P-N,-0.011109914826170134
YLL040C,YPL124W,P-N,0.032491208717515506
YLL040C,YPL127C,P-N,0.05063372696158891
YLL040C,YPL131W,P-N,-0.28088603578346755
YLL040C,YPL151C,P-N,0.16319760039454698
YLL040C,YPL201C,P-N,0.30811669504105305
YLL040C,YPL213W,P-N,-0.19193680003797683
YLL040C,YPL242C,P-N,-0.08687435790127343
YLL040C,YPR010C,P-N,0.16598388830939376
YLL040C,YPR051W,P-N,0.5851851030971624
YLL040C,YPR128C,P-N,-0.09647048348402877
YLL040C,YPR171W,P-N,0.1365859918057714
YLL060C,YLR003C,P-N,-0.1519373720796467
YLL060C,YLR014C,P-N,0.49449352469747676
YLL060C,YLR024C,P-N,0.17498940220252884
YLL060C,YLR055C,P-N,-0.19351164483923922
YLL060C,YLR068W,P-N,-0.0022124691523083438
YLL060C,YLR095C,P-N,-0.16347368924865974
YLL060C,YLR138W,P-N,-0.1441027850996228
YLL060C,YLR186W,P-N,-0.09702842090829794
YLL060C,YLR220W,P-N,0.2731383985338084
YLL060C,YLR346C,P-N,-0.16799132769690847
YLL060C,YLR357W,P-N,0.119910111074277
YLL060C,YLR431C,P-N,0.13565806985480142
YLL060C,YML034W,P-N,0.26477140539771793
YLL060C,YML074C,P-N,-0.2460982114304444
YLL060C,YML103C,P-N,0.029810948401412626
YLL060C,YMR020W,P-N,-0.08090363889313792
YLL060C,YMR030W,P-N,0.0407904352790145
YLL060C,YMR046C,P-N,-0.10549459506759928
YLL060C,YMR093W,P-N,-0.02374870509426851
YLL060C,YMR227C,P-N,0.19362907825989406
YLL060C,YMR272C,P-N,-0.1277608124351438
YLL060C,YNL008C,P-N,0.15151296219008814
YLL060C,YNL031C,P-N,0.007771373783865248
YLL060C,YNL036W,P-N,-0.130464789398315
YLL060C,YNL044W,P-N,-0.09190002086460311
YLL060C,YNL098C,P-N,-0.014243790970887609
YLL060C,YNL104C,P-N,0.3850552032564585
YLL060C,YNL164C,P-N,0.16158401454865043
YLL060C,YNL202W,P-N,0.1998523708597523
YLL060C,YNL251C,P-N,-0.05205848605289957
YLL060C,YNL257C,P-N,0.06130674806057053
YLL060C,YNL325C,P-N,0.21444519395766756
YLL060C,YNL327W,P-N,0.03839702958209306
YLL060C,YNL339C,P-N,-0.23496184169882114
YLL060C,YOL006C,P-N,0.29428773638399264
YLL060C,YOL112W,P-N,0.2710345178912114
YLL060C,YOL123W,P-N,0.16284218631890676
YLL060C,YOL155C,P-N,-0.1118674961198302
YLL060C,YOR115C,P-N,0.04898916477356137
YLL060C,YOR127W,P-N,-0.0037553103514193016
YLL060C,YOR210W,P-N,0.0946198970908293
YLL060C,YOR239W,P-N,0.04883123772234745
YLL060C,YPL018W,P-N,-0.10818525446314067
YLL060C,YPL043W,P-N,-0.24717934922633814
YLL060C,YPL095C,P-N,0.12309854477253358
YLL060C,YPL124W,P-N,0.18569193460278013
YLL060C,YPL127C,P-N,-0.15249771138853804
YLL060C,YPL131W,P-N,0.08668418126349954
YLL060C,YPL151C,P-N,0.3186616623491737
YLL060C,YPL201C,P-N,0.0027614916868205345
YLL060C,YPL213W,P-N,-0.17815460398529884
YLL060C,YPL242C,P-N,-0.1384180429631257
YLL060C,YPR010C,P-N,0.13944538400043768
YLL060C,YPR051W,P-N,-0.1648549142392022
YLL060C,YPR128C,P-N,0.046463140156165275
YLL060C,YPR171W,P-N,0.0062284794940266315
YLR003C,YLR014C,P-N,-0.34981875830053816
YLR003C,YLR024C,P-N,0.1764425930812841
YLR003C,YLR055C,P-N,0.00657256288087219
YLR003C,YLR068W,P-N,-0.1817201905548509
YLR003C,YLR095C,P-N,0.034284967033895275
YLR003C,YLR138W,P-N,-0.4260506092820907
YLR003C,YLR186W,P-N,-0.18492199137622475
YLR003C,YLR220W,P-N,-0.36422778386379967
YLR003C,YLR346C,P-N,0.49434058093395866
YLR003C,YLR357W,P-N,0.11701795005462497
YLR003C,YLR431C,P-N,0.032682812949731986
YLR003C,YML034W,P-N,-0.2368560347883642
YLR003C,YML074C,P-N,0.04343268631167164
YLR003C,YML103C,P-N,0.046237050996893174
YLR003C,YMR020W,P-N,0.08727677338243105
YLR003C,YMR030W,P-N,0.10108394565877757
YLR003C,YMR046C,P-N,-0.06981383100696513
YLR003C,YMR093W,P-N,0.11739911680069365
YLR003C,YMR227C,P-N,-0.019848837873676684
YLR003C,YMR272C,P-N,-0.06639353071833815
YLR003C,YNL008C,P-N,-0.08235565193838912
YLR003C,YNL031C,P-N,-0.0313870192945613
YLR003C,YNL036W,P-N,0.1423511369701774
YLR003C,YNL044W,P-N,-0.26287435925087105
YLR003C,YNL098C,P-N,-0.2070777517215503
YLR003C,YNL104C,P-N,-0.3106247354818732
YLR003C,YNL164C,P-N,0.25015972546577153
YLR003C,YNL202W,P-N,0.24382145388259274
YLR003C,YNL251C,P-N,0.2896438535804552
YLR003C,YNL257C,P-N,-0.1259370102838527
YLR003C,YNL325C,P-N,0.09944795915283296
YLR003C,YNL327W,P-N,0.005867084592429461
YLR003C,YNL339C,P-N,0.352220984417152
YLR003C,YOL006C,P-N,0.12979908958897438
YLR003C,YOL112W,P-N,0.14547077637748076
YLR003C,YOL123W,P-N,0.19235867050262873
YLR003C,YOL155C,P-N,0.02284471298530473
YLR003C,YOR115C,P-N,-0.34804531398245225
YLR003C,YOR127W,P-N,-0.37499373608356945
YLR003C,YOR210W,P-N,-0.26433552404222527
YLR003C,YOR239W,P-N,-0.18739797508670508
YLR003C,YPL018W,P-N,0.04108882781056721
YLR003C,YPL043W,P-N,-0.18979404723808627
YLR003C,YPL095C,P-N,-0.21037394224773018
YLR003C,YPL124W,P-N,-0.03635373956298188
YLR003C,YPL127C,P-N,0.028902420884206984
YLR003C,YPL131W,P-N,0.24438830604729475
YLR003C,YPL151C,P-N,-0.01578355602651558
YLR003C,YPL201C,P-N,-0.20097395145170374
YLR003C,YPL213W,P-N,0.2018004344134554
YLR003C,YPL242C,P-N,0.4112082653775981
YLR003C,YPR010C,P-N,-0.12040116256866826
YLR003C,YPR051W,P-N,0.05649490513462713
YLR003C,YPR128C,P-N,0.08302640879009274
YLR003C,YPR171W,P-N,-0.3702432349471736
YLR014C,YLR024C,P-N,-0.17168901150935467
YLR014C,YLR055C,P-N,0.08442346317245765
YLR014C,YLR068W,P-N,0.09584219601473758
YLR014C,YLR095C,P-N,-0.16158200302852616
YLR014C,YLR138W,P-N,-0.20911390461181
YLR014C,YLR186W,P-N,0.029697443911890727
YLR014C,YLR220W,P-N,0.27104964212367055
YLR014C,YLR346C,P-N,-0.061512962562673745
YLR014C,YLR357W,P-N,-0.06522668405596273
YLR014C,YLR431C,P-N,0.045619385098876655
YLR014C,YML034W,P-N,0.21233566778314047
YLR014C,YML074C,P-N,-0.11991260403749711
YLR014C,YML103C,P-N,-0.09184707724940301
YLR014C,YMR020W,P-N,-0.21813233932509168
YLR014C,YMR030W,P-N,0.04997533406704551
YLR014C,YMR046C,P-N,-0.34325405035414286
YLR014C,YMR093W,P-N,0.06132423295203497
YLR014C,YMR227C,P-N,0.28957919688482087
YLR014C,YMR272C,P-N,-0.2104308053237574
YLR014C,YNL008C,P-N,-0.28405841898676987
YLR014C,YNL031C,P-N,0.0014265048235879876
YLR014C,YNL036W,P-N,-0.25415372333850217
YLR014C,YNL044W,P-N,-0.028496473967989284
YLR014C,YNL098C,P-N,0.2811635306606933
YLR014C,YNL104C,P-N,-0.009815510738811302
YLR014C,YNL164C,P-N,0.025644024751299444
YLR014C,YNL202W,P-N,0.16582001437194602
YLR014C,YNL251C,P-N,-0.06926075763239495
YLR014C,YNL257C,P-N,0.2483740865778615
YLR014C,YNL325C,P-N,0.23117865510640342
YLR014C,YNL327W,P-N,-0.002159852941245684
YLR014C,YNL339C,P-N,-0.11321216574397899
YLR014C,YOL006C,P-N,0.3067001641706508
YLR014C,YOL112W,P-N,-0.11441461613392062
YLR014C,YOL123W,P-N,0.21701675115212476
YLR014C,YOL155C,P-N,-0.08321091047178905
YLR014C,YOR115C,P-N,0.03827297781142056
YLR014C,YOR127W,P-N,-0.2446970229515231
YLR014C,YOR210W,P-N,0.09692818834859608
YLR014C,YOR239W,P-N,-0.04367290812507113
YLR014C,YPL018W,P-N,-0.0713926957651379
YLR014C,YPL043W,P-N,-0.41853784424324986
YLR014C,YPL095C,P-N,-0.02579905201683073
YLR014C,YPL124W,P-N,0.1524447916062267
YLR014C,YPL127C,P-N,-0.07344558977516658
YLR014C,YPL131W,P-N,0.26947887379793967
YLR014C,YPL151C,P-N,0.3241450876123227
YLR014C,YPL201C,P-N,0.2490037813056245
YLR014C,YPL213W,P-N,-0.19728813809868925
YLR014C,YPL242C,P-N,-0.06271215004484751
YLR014C,YPR010C,P-N,0.020961281371062696
YLR014C,YPR051W,P-N,-0.4511318183395771
YLR014C,YPR128C,P-N,0.01484523376522266
YLR014C,YPR171W,P-N,-0.17825146505472378
YLR024C,YLR055C,P-N,0.20637769377749168
YLR024C,YLR068W,P-N,0.17792556504795426
YLR024C,YLR095C,P-N,-0.30953097665400164
YLR024C,YLR138W,P-N,-0.12073107184557845
YLR024C,YLR186W,P-N,-0.2626893155508879
YLR024C,YLR220W,P-N,0.037227300106233596
YLR024C,YLR346C,P-N,-0.2970566191236088
YLR024C,YLR357W,P-N,0.5295280442972399
YLR024C,YLR431C,P-N,0.2710123861254552
YLR024C,YML034W,P-N,-0.22468942693080304
YLR024C,YML074C,P-N,0.5199897564696414
YLR024C,YML103C,P-N,-0.2916934725643668
YLR024C,YMR020W,P-N,0.45215887819773687
YLR024C,YMR030W,P-N,-0.12321935151721218
YLR024C,YMR046C,P-N,0.28389354799239774
YLR024C,YMR093W,P-N,0.01756551701424909
YLR024C,YMR227C,P-N,0.05542174731422134
YLR024C,YMR272C,P-N,-0.13629003239137547
YLR024C,YNL008C,P-N,0.1034583469008297
YLR024C,YNL031C,P-N,0.3303279310922433
YLR024C,YNL036W,P-N,0.11922166240714269
YLR024C,YNL044W,P-N,-0.1648326377560466
YLR024C,YNL098C,P-N,0.017052423900398097
YLR024C,YNL104C,P-N,0.09786138362459093
YLR024C,YNL164C,P-N,0.12157346716337965
YLR024C,YNL202W,P-N,-0.21583519373495327
YLR024C,YNL251C,P-N,0.016156653608178608
YLR024C,YNL257C,P-N,-0.06088806428418779
YLR024C,YNL325C,P-N,0.6271928489771633
YLR024C,YNL327W,P-N,0.17984723510628317
YLR024C,YNL339C,P-N,-0.06652268704000774
YLR024C,YOL006C,P-N,0.21641043618010997
YLR024C,YOL112W,P-N,0.4237018968670814
YLR024C,YOL123W,P-N,0.0034756277270692414
YLR024C,YOL155C,P-N,-0.09191196460953674
YLR024C,YOR115C,P-N,0.06954781223337927
YLR024C,YOR127W,P-N,0.1564555193767387
YLR024C,YOR210W,P-N,-0.02179517860519095
YLR024C,YOR239W,P-N,-0.07343779471148461
YLR024C,YPL018W,P-N,0.03274462252182836
YLR024C,YPL043W,P-N,-0.11374101452951002
YLR024C,YPL095C,P-N,0.1769695916393415
YLR024C,YPL124W,P-N,0.11956054985905316
YLR024C,YPL127C,P-N,0.20332932714385474
YLR024C,YPL131W,P-N,-0.12779633347053293
YLR024C,YPL151C,P-N,-0.08870843946763288
YLR024C,YPL201C,P-N,0.12551647793043744
YLR024C,YPL213W,P-N,0.1387065459297432
YLR024C,YPL242C,P-N,0.28093399258983687
YLR024C,YPR010C,P-N,0.36744048126291406
YLR024C,YPR051W,P-N,0.07887954674127652
YLR024C,YPR128C,P-N,0.3047679955239656
YLR024C,YPR171W,P-N,-0.03806162544511289
YLR055C,YLR068W,P-N,-0.013888085212363694
YLR055C,YLR095C,P-N,0.03230242914409041
YLR055C,YLR138W,P-N,0.12727186341051247
YLR055C,YLR186W,P-N,-0.1373021812519656
YLR055C,YLR220W,P-N,-0.06799280174128217
YLR055C,YLR346C,P-N,-0.28969519430082796
YLR055C,YLR357W,P-N,0.0470726742148025
YLR055C,YLR431C,P-N,-0.16739725654924428
YLR055C,YML034W,P-N,-0.14255614847506887
YLR055C,YML074C,P-N,0.09168701087612724
YLR055C,YML103C,P-N,-0.3776523285029892
YLR055C,YMR020W,P-N,-0.19392416043624422
YLR055C,YMR030W,P-N,-0.3424245535848182
YLR055C,YMR046C,P-N,0.27514014510319085
YLR055C,YMR093W,P-N,0.16305976771889036
YLR055C,YMR227C,P-N,0.17952269804357512
YLR055C,YMR272C,P-N,0.13912383929536604
YLR055C,YNL008C,P-N,-0.09964082811715529
YLR055C,YNL031C,P-N,0.3682174505941834
YLR055C,YNL036W,P-N,0.1703149371666136
YLR055C,YNL044W,P-N,-0.15156511713140705
YLR055C,YNL098C,P-N,0.13785656381515296
YLR055C,YNL104C,P-N,0.10286384567761382
YLR055C,YNL164C,P-N,0.18544702561859475
YLR055C,YNL202W,P-N,-0.38271915596464134
YLR055C,YNL251C,P-N,-0.38480945098470526
YLR055C,YNL257C,P-N,0.042909498040237
YLR055C,YNL325C,P-N,0.4890677423674055
YLR055C,YNL327W,P-N,-0.605573411680565
YLR055C,YNL339C,P-N,-0.029517801741265726
YLR055C,YOL006C,P-N,0.014671344590884032
YLR055C,YOL112W,P-N,-0.18599062727783405
YLR055C,YOL123W,P-N,0.32399623525821464
YLR055C,YOL155C,P-N,0.16432167235383788
YLR055C,YOR115C,P-N,-0.08516534544472622
YLR055C,YOR127W,P-N,-0.06130194663217962
YLR055C,YOR210W,P-N,0.1676656098167746
YLR055C,YOR239W,P-N,-0.03868779356813866
YLR055C,YPL018W,P-N,-0.11021193276299873
YLR055C,YPL043W,P-N,0.17072621367674332
YLR055C,YPL095C,P-N,0.10039670396048109
YLR055C,YPL124W,P-N,-0.2736722333423183
YLR055C,YPL127C,P-N,0.17878930344719315
YLR055C,YPL131W,P-N,-0.2511231738735078
YLR055C,YPL151C,P-N,-0.11790505693340833
YLR055C,YPL201C,P-N,0.3373069476637259
YLR055C,YPL213W,P-N,0.20274693168933391
YLR055C,YPL242C,P-N,0.03433420580836279
YLR055C,YPR010C,P-N,0.18463706984448303
YLR055C,YPR051W,P-N,0.06461555129892023
YLR055C,YPR128C,P-N,0.129923223238144
YLR055C,YPR171W,P-N,0.3257915186975437
YLR068W,YLR095C,P-N,-0.02850420829068464
YLR068W,YLR138W,P-N,-0.11318430673103375
YLR068W,YLR186W,P-N,-0.09987427392925904
YLR068W,YLR220W,P-N,0.03369468204791135
YLR068W,YLR346C,P-N,-0.20171781246996692
YLR068W,YLR357W,P-N,-0.013288222412889
YLR068W,YLR431C,P-N,0.1102982203485249
YLR068W,YML034W,P-N,-0.17044634822356786
YLR068W,YML074C,P-N,-0.013753306210603562
YLR068W,YML103C,P-N,-0.16109489380202655
YLR068W,YMR020W,P-N,-0.022797097512815962
YLR068W,YMR030W,P-N,-0.2264232301959586
YLR068W,YMR046C,P-N,0.4411974045912963
YLR068W,YMR093W,P-N,-0.22643197654343006
YLR068W,YMR227C,P-N,0.1570923126492132
YLR068W,YMR272C,P-N,-0.0725231241335203
YLR068W,YNL008C,P-N,-0.15231211695506672
YLR068W,YNL031C,P-N,0.1798765055266067
YLR068W,YNL036W,P-N,-0.1771903437862955
YLR068W,YNL044W,P-N,-0.24075068823210521
YLR068W,YNL098C,P-N,0.2516433593076634
YLR068W,YNL104C,P-N,-0.06723279792010016
YLR068W,YNL164C,P-N,0.04937136821525981
YLR068W,YNL202W,P-N,-0.00387370876313361
YLR068W,YNL251C,P-N,0.008931827129952663
YLR068W,YNL257C,P-N,-0.31493173469087177
YLR068W,YNL325C,P-N,0.22932274416928997
YLR068W,YNL327W,P-N,0.2906735212920698
YLR068W,YNL339C,P-N,0.08692435954370936
YLR068W,YOL006C,P-N,0.015832243131043297
YLR068W,YOL112W,P-N,0.17012060617238983
YLR068W,YOL123W,P-N,-0.14266067837269833
YLR068W,YOL155C,P-N,-0.10587839276250027
YLR068W,YOR115C,P-N,0.1456521371744808
YLR068W,YOR127W,P-N,-0.03259982086285041
YLR068W,YOR210W,P-N,0.3351411649672134
YLR068W,YOR239W,P-N,-0.0490038983493951
YLR068W,YPL018W,P-N,-0.3210077865117412
YLR068W,YPL043W,P-N,0.016463012945004865
YLR068W,YPL095C,P-N,-0.2505686761560181
YLR068W,YPL124W,P-N,-0.11535704284293932
YLR068W,YPL127C,P-N,-0.09140256556906903
YLR068W,YPL131W,P-N,0.38345010608133967
YLR068W,YPL151C,P-N,-0.1550185009284406
YLR068W,YPL201C,P-N,0.1974526574470238
YLR068W,YPL213W,P-N,-0.040342239475323165
YLR068W,YPL242C,P-N,-0.2833292756758505
YLR068W,YPR010C,P-N,0.31739337527176215
YLR068W,YPR051W,P-N,-0.005305721782503824
YLR068W,YPR128C,P-N,0.004679366177239082
YLR068W,YPR171W,P-N,-0.06277017822765109
YLR095C,YLR138W,P-N,0.23614040206202572
YLR095C,YLR186W,P-N,0.01766565500781973
YLR095C,YLR220W,P-N,-0.21101792695875465
YLR095C,YLR346C,P-N,0.24651335989743559
YLR095C,YLR357W,P-N,0.01805992618069556
YLR095C,YLR431C,P-N,-0.1501326458596874
YLR095C,YML034W,P-N,0.05646371636842009
YLR095C,YML074C,P-N,-0.21247715888063654
YLR095C,YML103C,P-N,0.11505018128383583
YLR095C,YMR020W,P-N,-0.17163556458264087
YLR095C,YMR030W,P-N,-0.24747556368716134
YLR095C,YMR046C,P-N,-0.08325164365387389
YLR095C,YMR093W,P-N,0.015790446095126646
YLR095C,YMR227C,P-N,-0.009404893594433935
YLR095C,YMR272C,P-N,0.4020122210262468
YLR095C,YNL008C,P-N,0.35747227478877336
YLR095C,YNL031C,P-N,0.050744571304409264
YLR095C,YNL036W,P-N,0.21931417153675642
YLR095C,YNL044W,P-N,0.22974353247560506
YLR095C,YNL098C,P-N,0.09252926215129341
YLR095C,YNL104C,P-N,-0.14041669316271613
YLR095C,YNL164C,P-N,-0.2859039894272167
YLR095C,YNL202W,P-N,0.03338356461699887
YLR095C,YNL251C,P-N,-0.22699337607276424
YLR095C,YNL257C,P-N,-0.3215296749955766
YLR095C,YNL325C,P-N,-0.25358867343708213
YLR095C,YNL327W,P-N,-0.2210593689937351
YLR095C,YNL339C,P-N,-0.19591215819948815
YLR095C,YOL006C,P-N,-0.5076379776074736
YLR095C,YOL112W,P-N,-0.34122553692864777
