Gene A,Gene B,Type,Correlation
YLL040C,YLR220W,P-N,0.19311633726626526
YLL040C,YLR346C,P-N,0.25706218997579866
YLL040C,YLR357W,P-N,0.07695083533147817
YLL040C,YLR431C,P-N,-0.2047016170116438
YLL040C,YML034W,P-N,-0.5080962997973087
YLL040C,YML074C,P-N,-0.10867004011767807
YLL040C,YML103C,P-N,-0.19638231144910737
YLL040C,YMR020W,P-N,0.005365442981675386
YLL040C,YMR030W,P-N,-0.12827340175512178
YLL040C,YMR046C,P-N,0.04004016736646149
YLL040C,YMR093W,P-N,-0.018921949066395067
YLL040C,YMR227C,P-N,-0.11982590687366074
YLL040C,YMR272C,P-N,0.04868269752979939
YLL040C,YNL008C,P-N,0.0009895265038680752
YLL040C,YNL031C,P-N,0.18951706334331517
YLL040C,YNL036W,P-N,-0.11255651143926869
YLL040C,YNL044W,P-N,0.009050490795881667
YLL040C,YNL098C,P-N,0.2929930477735113
YLL040C,YNL104C,P-N,0.2965275995780139
YLL040C,YNL164C,P-N,0.043709878667028156
YLL040C,YNL202W,P-N,-0.2879448505551049
YLL040C,YNL251C,P-N,0.0552670953579738
YLL040C,YNL257C,P-N,-0.4696266101504802
YLL040C,YNL325C,P-N,-0.11556122005928453
YLL040C,YNL327W,P-N,0.1500275947325715
YLL040C,YNL339C,P-N,0.0009931726769473747
YLL040C,YOL006C,P-N,-0.36823611532487216
YLL040C,YOL112W,P-N,0.08364059194250568
YLL040C,YOL123W,P-N,-0.19377612780555387
YLL040C,YOL155C,P-N,-0.1606201310678203
YLL040C,YOR115C,P-N,-0.29097452093737847
YLL040C,YOR127W,P-N,0.18935163374642597
YLL040C,YOR210W,P-N,-0.05978051969059246
YLL040C,YOR239W,P-N,-0.2294224294549987
YLL040C,YPL018W,P-N,0.027664421773715968
YLL040C,YPL043W,P-N,-0.20191185654619564
YLL040C,YPL095C,P-N,0.2335683784338197
YLL040C,YPL124W,P-N,-0.20747688207710144
YLL040C,YPL127C,P-N,-0.21922203633599416
YLL040C,YPL131W,P-N,0.088072166154238
YLL040C,YPL151C,P-N,-0.3117812401796013
YLL040C,YPL201C,P-N,0.1601065481656668
YLL040C,YPL213W,P-N,-0.033953529965247475
YLL040C,YPL242C,P-N,-0.2987935985078691
YLL040C,YPR010C,P-N,-0.22162775238744528
YLL040C,YPR051W,P-N,0.041140416903739756
YLL040C,YPR128C,P-N,-0.03562877725133561
YLL040C,YPR171W,P-N,-0.4109865598844141
YLL060C,YLR003C,P-N,-0.05762184391169171
YLL060C,YLR014C,P-N,0.15693988026087838
YLL060C,YLR024C,P-N,-0.3726732406476884
YLL060C,YLR055C,P-N,-0.3814706331469363
YLL060C,YLR068W,P-N,0.04409742205240497
YLL060C,YLR095C,P-N,-0.14606309527984437
YLL060C,YLR138W,P-N,-0.00950254948186479
YLL060C,YLR186W,P-N,0.025317496915472918
YLL060C,YLR220W,P-N,0.06373171986409094
YLL060C,YLR346C,P-N,0.055664879832674145
YLL060C,YLR357W,P-N,-0.021300562390205988
YLL060C,YLR431C,P-N,0.19655114818408276
YLL060C,YML034W,P-N,0.013938662020433102
YLL060C,YML074C,P-N,-0.27410718736170864
YLL060C,YML103C,P-N,0.02923813339322231
YLL060C,YMR020W,P-N,0.21905308598774925
YLL060C,YMR030W,P-N,0.2633932010036361
YLL060C,YMR046C,P-N,0.427194507463979
YLL060C,YMR093W,P-N,0.20825023468536297
YLL060C,YMR227C,P-N,0.10669568798103334
YLL060C,YMR272C,P-N,0.4494422917206029
YLL060C,YNL008C,P-N,-0.03851538689769733
YLL060C,YNL031C,P-N,0.18320928838220377
YLL060C,YNL036W,P-N,-0.1817573812965991
YLL060C,YNL044W,P-N,-0.12461267013262226
YLL060C,YNL098C,P-N,-0.08666269919745027
YLL060C,YNL104C,P-N,-0.1169889430833571
YLL060C,YNL164C,P-N,-0.07909023657469821
YLL060C,YNL202W,P-N,-0.288579101176759
YLL060C,YNL251C,P-N,-0.23331434239718227
YLL060C,YNL257C,P-N,-0.15188882831140757
YLL060C,YNL325C,P-N,-0.06242179779294402
YLL060C,YNL327W,P-N,-0.08863970180517614
YLL060C,YNL339C,P-N,-0.04976548102503759
YLL060C,YOL006C,P-N,0.09643374599214673
YLL060C,YOL112W,P-N,-0.04407664406421078
YLL060C,YOL123W,P-N,0.12039767553507935
YLL060C,YOL155C,P-N,0.2010803350989552
YLL060C,YOR115C,P-N,-0.2011527834836464
YLL060C,YOR127W,P-N,-0.24715209926813017
YLL060C,YOR210W,P-N,-0.02866988861534646
YLL060C,YOR239W,P-N,-0.013101239134591788
YLL060C,YPL018W,P-N,-0.10639325963397311
YLL060C,YPL043W,P-N,0.06501940654940944
YLL060C,YPL095C,P-N,-0.26727511627795153
YLL060C,YPL124W,P-N,-0.09601655193368432
YLL060C,YPL127C,P-N,-0.16954022537083696
YLL060C,YPL131W,P-N,0.1701750647500618
YLL060C,YPL151C,P-N,0.005875390764778932
YLL060C,YPL201C,P-N,0.14380525638733885
YLL060C,YPL213W,P-N,0.44241851811760585
YLL060C,YPL242C,P-N,0.29203999816514564
YLL060C,YPR010C,P-N,-0.3093458515318945
YLL060C,YPR051W,P-N,-0.049797797411981044
YLL060C,YPR128C,P-N,0.09264372504118737
YLL060C,YPR171W,P-N,0.3885752596407798
YLR003C,YLR014C,P-N,-0.027343607822334262
YLR003C,YLR024C,P-N,-0.32025327026962586
YLR003C,YLR055C,P-N,-0.0737133934053794
YLR003C,YLR068W,P-N,-0.09332521127080012
YLR003C,YLR095C,P-N,0.23366919717913162
YLR003C,YLR138W,P-N,0.08354891554910492
YLR003C,YLR186W,P-N,0.18162072986799485
YLR003C,YLR220W,P-N,-0.12577016524230616
YLR003C,YLR346C,P-N,-0.026987982484799132
YLR003C,YLR357W,P-N,-0.24047718978650412
YLR003C,YLR431C,P-N,0.057890973251779616
YLR003C,YML034W,P-N,-0.2593733766797707
YLR003C,YML074C,P-N,-0.3162429522080171
YLR003C,YML103C,P-N,-0.25239390738884376
YLR003C,YMR020W,P-N,-0.08574917297947122
YLR003C,YMR030W,P-N,-0.21454633514197186
YLR003C,YMR046C,P-N,-0.16757073773401654
YLR003C,YMR093W,P-N,0.32091431043152296
YLR003C,YMR227C,P-N,0.350498271931719
YLR003C,YMR272C,P-N,-0.19910675979009115
YLR003C,YNL008C,P-N,-0.294683643245236
YLR003C,YNL031C,P-N,-0.11154211789730926
YLR003C,YNL036W,P-N,-0.30721224000659797
YLR003C,YNL044W,P-N,-0.30690941048490167
YLR003C,YNL098C,P-N,-0.2481404114260247
YLR003C,YNL104C,P-N,-0.0900788202397899
YLR003C,YNL164C,P-N,-0.22696135169173312
YLR003C,YNL202W,P-N,-0.08951133777546941
YLR003C,YNL251C,P-N,0.3157080280442957
YLR003C,YNL257C,P-N,-0.05913414791963471
YLR003C,YNL325C,P-N,-0.3424748832981551
YLR003C,YNL327W,P-N,0.22009440380767095
YLR003C,YNL339C,P-N,0.10204786589287597
YLR003C,YOL006C,P-N,0.031536190773790634
YLR003C,YOL112W,P-N,-0.4248788216514349
YLR003C,YOL123W,P-N,-0.030272450437743837
YLR003C,YOL155C,P-N,-0.10508985586424748
YLR003C,YOR115C,P-N,-0.15431965283663196
YLR003C,YOR127W,P-N,-0.037946862726642015
YLR003C,YOR210W,P-N,-0.018870594829930927
YLR003C,YOR239W,P-N,-0.09681489777165668
YLR003C,YPL018W,P-N,0.2620638293289931
YLR003C,YPL043W,P-N,0.07955745319223333
YLR003C,YPL095C,P-N,0.3793124878221926
YLR003C,YPL124W,P-N,0.011489456710282574
YLR003C,YPL127C,P-N,-0.26378898494745284
YLR003C,YPL131W,P-N,-0.28351989713015047
YLR003C,YPL151C,P-N,0.009723069751201512
YLR003C,YPL201C,P-N,0.1751387231213058
YLR003C,YPL213W,P-N,0.04727119838999171
YLR003C,YPL242C,P-N,-0.08820924132599178
YLR003C,YPR010C,P-N,-0.06729742144560541
YLR003C,YPR051W,P-N,0.021225254160700015
YLR003C,YPR128C,P-N,-0.16218618959845205
YLR003C,YPR171W,P-N,-0.15115325860844736
YLR014C,YLR024C,P-N,-0.03946509665859112
YLR014C,YLR055C,P-N,-0.06418768567960989
YLR014C,YLR068W,P-N,-0.027412093935797154
YLR014C,YLR095C,P-N,0.06682588371370293
YLR014C,YLR138W,P-N,-0.10807767960306279
YLR014C,YLR186W,P-N,0.20578199341127112
YLR014C,YLR220W,P-N,0.3656892399969975
YLR014C,YLR346C,P-N,0.39184059540764365
YLR014C,YLR357W,P-N,-0.17769833767745008
YLR014C,YLR431C,P-N,-0.04454761288755785
YLR014C,YML034W,P-N,-0.15714985603550527
YLR014C,YML074C,P-N,-0.009705098714481102
YLR014C,YML103C,P-N,0.17341768994000936
YLR014C,YMR020W,P-N,-0.07617238861894807
YLR014C,YMR030W,P-N,0.41449521799048117
YLR014C,YMR046C,P-N,-0.30571155319649046
YLR014C,YMR093W,P-N,-0.3562188826903119
YLR014C,YMR227C,P-N,0.1904777573239438
YLR014C,YMR272C,P-N,0.17395729374514235
YLR014C,YNL008C,P-N,0.07509161365139418
YLR014C,YNL031C,P-N,-0.02396262107758219
YLR014C,YNL036W,P-N,0.40472360240767147
YLR014C,YNL044W,P-N,-0.16776120283250437
YLR014C,YNL098C,P-N,-0.06305724193412425
YLR014C,YNL104C,P-N,0.1639855105193611
YLR014C,YNL164C,P-N,0.2106389330732801
YLR014C,YNL202W,P-N,-0.2870821762188889
YLR014C,YNL251C,P-N,-0.18448095547423887
YLR014C,YNL257C,P-N,0.0982044586674781
YLR014C,YNL325C,P-N,0.4616852080610163
YLR014C,YNL327W,P-N,-0.09990620555467335
YLR014C,YNL339C,P-N,0.01737282912149454
YLR014C,YOL006C,P-N,0.1797186511090654
YLR014C,YOL112W,P-N,-0.04399341218803551
YLR014C,YOL123W,P-N,0.0834388591123123
YLR014C,YOL155C,P-N,0.33084379284016036
YLR014C,YOR115C,P-N,0.08777655740018349
YLR014C,YOR127W,P-N,-0.04033036330653851
YLR014C,YOR210W,P-N,-0.1366660525065185
YLR014C,YOR239W,P-N,0.042345091845942935
YLR014C,YPL018W,P-N,0.3358401461657505
YLR014C,YPL043W,P-N,0.0011798453909928667
YLR014C,YPL095C,P-N,-0.174535891797605
YLR014C,YPL124W,P-N,0.3633961618186378
YLR014C,YPL127C,P-N,0.1953960040003815
YLR014C,YPL131W,P-N,-0.3136698158956266
YLR014C,YPL151C,P-N,0.19304449387011433
YLR014C,YPL201C,P-N,-0.23978977719890787
YLR014C,YPL213W,P-N,-0.03625381666735118
YLR014C,YPL242C,P-N,-0.1682689370315566
YLR014C,YPR010C,P-N,-0.24229456256445503
YLR014C,YPR051W,P-N,0.4095243113793413
YLR014C,YPR128C,P-N,-0.0643284523687879
YLR014C,YPR171W,P-N,0.3645070857496736
YLR024C,YLR055C,P-N,0.08680646846168778
YLR024C,YLR068W,P-N,0.156274200818553
YLR024C,YLR095C,P-N,0.07906887681839529
YLR024C,YLR138W,P-N,-0.2234554637883609
YLR024C,YLR186W,P-N,-0.10762635858971921
YLR024C,YLR220W,P-N,-0.01002987215138799
YLR024C,YLR346C,P-N,-0.20286760850401278
YLR024C,YLR357W,P-N,0.11433678121962824
YLR024C,YLR431C,P-N,0.11798584572362063
YLR024C,YML034W,P-N,0.003201796979964919
YLR024C,YML074C,P-N,0.06853051369561337
YLR024C,YML103C,P-N,0.02017800193831116
YLR024C,YMR020W,P-N,0.1821819003589675
YLR024C,YMR030W,P-N,-0.025433496710917717
YLR024C,YMR046C,P-N,-0.14940623102749995
YLR024C,YMR093W,P-N,0.020204259145439957
YLR024C,YMR227C,P-N,-0.22184952258392346
YLR024C,YMR272C,P-N,0.03891919820397364
YLR024C,YNL008C,P-N,0.1883121649677389
YLR024C,YNL031C,P-N,0.08577086050192058
YLR024C,YNL036W,P-N,0.08872195978849956
YLR024C,YNL044W,P-N,0.09886466482533998
YLR024C,YNL098C,P-N,0.31512114594578905
YLR024C,YNL104C,P-N,-0.005238560598465614
YLR024C,YNL164C,P-N,-0.1546028161147604
YLR024C,YNL202W,P-N,0.3345784028493034
YLR024C,YNL251C,P-N,0.058036458077361734
YLR024C,YNL257C,P-N,0.3197802380193973
YLR024C,YNL325C,P-N,0.45294405121337833
YLR024C,YNL327W,P-N,0.3275194153966212
YLR024C,YNL339C,P-N,0.22400519995588106
YLR024C,YOL006C,P-N,0.20755016131010198
YLR024C,YOL112W,P-N,0.10859028880252286
YLR024C,YOL123W,P-N,-0.09582226714270523
YLR024C,YOL155C,P-N,-0.023530431847485836
YLR024C,YOR115C,P-N,0.04222846241952135
YLR024C,YOR127W,P-N,0.2159675382943862
YLR024C,YOR210W,P-N,0.14111445973359824
YLR024C,YOR239W,P-N,0.11123329601710083
YLR024C,YPL018W,P-N,-0.01990996660224847
YLR024C,YPL043W,P-N,-0.328185557798143
YLR024C,YPL095C,P-N,-0.010943932196085788
YLR024C,YPL124W,P-N,-0.03899144585777004
YLR024C,YPL127C,P-N,0.24375849914647144
YLR024C,YPL131W,P-N,0.12169442961973168
YLR024C,YPL151C,P-N,-0.19201867764103217
YLR024C,YPL201C,P-N,0.053234464600841455
YLR024C,YPL213W,P-N,-0.13242009330048488
YLR024C,YPL242C,P-N,0.031241023328764734
YLR024C,YPR010C,P-N,0.2581273498022787
YLR024C,YPR051W,P-N,0.00025137511478607146
YLR024C,YPR128C,P-N,0.001475898906947471
YLR024C,YPR171W,P-N,0.09523913733275152
YLR055C,YLR068W,P-N,0.13782915880597177
YLR055C,YLR095C,P-N,0.06780029099185576
YLR055C,YLR138W,P-N,-0.21332859823566308
YLR055C,YLR186W,P-N,-0.36114797994265535
YLR055C,YLR220W,P-N,0.08923454524136433
YLR055C,YLR346C,P-N,-0.25426852243776027
YLR055C,YLR357W,P-N,-0.06446889231850622
YLR055C,YLR431C,P-N,0.07361119616035897
YLR055C,YML034W,P-N,0.11478445677379831
YLR055C,YML074C,P-N,0.23021657986863256
YLR055C,YML103C,P-N,0.3043400306888398
YLR055C,YMR020W,P-N,0.08391807909292608
YLR055C,YMR030W,P-N,-0.022741424282496477
YLR055C,YMR046C,P-N,0.06430033465011739
YLR055C,YMR093W,P-N,-0.1971387532468932
YLR055C,YMR227C,P-N,-0.02773269771257898
YLR055C,YMR272C,P-N,-0.1776965119081468
YLR055C,YNL008C,P-N,-0.2521404393388503
YLR055C,YNL031C,P-N,-0.35733524149035517
YLR055C,YNL036W,P-N,0.35917893585330796
YLR055C,YNL044W,P-N,-0.17810441134524238
YLR055C,YNL098C,P-N,0.2167469735691141
YLR055C,YNL104C,P-N,-0.1545816553577527
YLR055C,YNL164C,P-N,-0.1742609042704721
YLR055C,YNL202W,P-N,0.14258136261406842
YLR055C,YNL251C,P-N,0.2632957987096094
YLR055C,YNL257C,P-N,0.4042142414985839
YLR055C,YNL325C,P-N,0.008584517099623738
YLR055C,YNL327W,P-N,-0.11794166077377098
YLR055C,YNL339C,P-N,-0.18817137477158433
YLR055C,YOL006C,P-N,0.057113393293273924
YLR055C,YOL112W,P-N,-0.14045602084453446
YLR055C,YOL123W,P-N,0.05158557988695299
YLR055C,YOL155C,P-N,-0.18725997759280114
YLR055C,YOR115C,P-N,0.1544179423845291
YLR055C,YOR127W,P-N,-0.06224864120493214
YLR055C,YOR210W,P-N,0.1911687770190256
YLR055C,YOR239W,P-N,0.27940963348028397
YLR055C,YPL018W,P-N,-0.14125752423836346
YLR055C,YPL043W,P-N,0.2581630108798928
YLR055C,YPL095C,P-N,0.02065614935757247
YLR055C,YPL124W,P-N,0.27859727859858907
YLR055C,YPL127C,P-N,-0.08721141282829471
YLR055C,YPL131W,P-N,0.02562316582496104
YLR055C,YPL151C,P-N,-0.057684766019962856
YLR055C,YPL201C,P-N,-0.19608717305280302
YLR055C,YPL213W,P-N,-0.13844678973896607
YLR055C,YPL242C,P-N,0.009991441314410094
YLR055C,YPR010C,P-N,0.38459841620509205
YLR055C,YPR051W,P-N,0.2072015079848293
YLR055C,YPR128C,P-N,-0.12082116358113482
YLR055C,YPR171W,P-N,0.11886723410375137
YLR068W,YLR095C,P-N,0.05964307772332253
YLR068W,YLR138W,P-N,0.16056974492920745
YLR068W,YLR186W,P-N,0.052037258161570364
YLR068W,YLR220W,P-N,-0.4875478986137621
YLR068W,YLR346C,P-N,-0.044307680769488635
YLR068W,YLR357W,P-N,-0.010616495497358738
YLR068W,YLR431C,P-N,0.14822561595099845
YLR068W,YML034W,P-N,0.21345756056218315
YLR068W,YML074C,P-N,0.062457527602316154
YLR068W,YML103C,P-N,-0.015769348512875283
YLR068W,YMR020W,P-N,-0.09867320126103864
YLR068W,YMR030W,P-N,0.29859667963932673
YLR068W,YMR046C,P-N,0.03675550942651807
YLR068W,YMR093W,P-N,0.24600440401780607
YLR068W,YMR227C,P-N,-0.18245834105579986
YLR068W,YMR272C,P-N,0.2090656744523155
YLR068W,YNL008C,P-N,0.025531935708217633
YLR068W,YNL031C,P-N,-0.14404960244794288
YLR068W,YNL036W,P-N,-0.14324347884186955
YLR068W,YNL044W,P-N,0.28899339168279103
YLR068W,YNL098C,P-N,-0.05078111177383191
YLR068W,YNL104C,P-N,-0.2648998705859177
YLR068W,YNL164C,P-N,-0.14257063991032676
YLR068W,YNL202W,P-N,-0.03457605264727303
YLR068W,YNL251C,P-N,-0.08060300408579847
YLR068W,YNL257C,P-N,0.13709835700153267
YLR068W,YNL325C,P-N,-0.034744643495744174
YLR068W,YNL327W,P-N,0.12416985676138668
YLR068W,YNL339C,P-N,-0.10156137523353898
YLR068W,YOL006C,P-N,-0.04591898326657573
YLR068W,YOL112W,P-N,-0.09741372618602612
YLR068W,YOL123W,P-N,0.3900191143117649
YLR068W,YOL155C,P-N,0.33038521671955656
YLR068W,YOR115C,P-N,0.4735601613858919
YLR068W,YOR127W,P-N,-0.11208299202279484
YLR068W,YOR210W,P-N,0.3846729291101441
YLR068W,YOR239W,P-N,0.17957348932414857
YLR068W,YPL018W,P-N,-0.23621189090087596
YLR068W,YPL043W,P-N,-0.0023654845360417606
YLR068W,YPL095C,P-N,0.16540751157599104
YLR068W,YPL124W,P-N,-0.29833293125352583
YLR068W,YPL127C,P-N,0.18078008766087583
YLR068W,YPL131W,P-N,0.10457050082878226
YLR068W,YPL151C,P-N,-0.38801080675675187
YLR068W,YPL201C,P-N,-0.09749726144375973
YLR068W,YPL213W,P-N,0.1030405991871628
YLR068W,YPL242C,P-N,0.014277553583233106
YLR068W,YPR010C,P-N,0.22986961560381403
YLR068W,YPR051W,P-N,0.3072896004644205
YLR068W,YPR128C,P-N,0.1407903388229936
YLR068W,YPR171W,P-N,-0.11711694586274836
YLR095C,YLR138W,P-N,0.060811930525607225
YLR095C,YLR186W,P-N,0.22555017780532644
YLR095C,YLR220W,P-N,-0.242918265990868
YLR095C,YLR346C,P-N,-0.23425044528804323
YLR095C,YLR357W,P-N,-0.11458693632545511
YLR095C,YLR431C,P-N,0.25645851423361904
YLR095C,YML034W,P-N,-0.19414112462447541
YLR095C,YML074C,P-N,0.4214939554974062
YLR095C,YML103C,P-N,0.1124591024495587
YLR095C,YMR020W,P-N,-0.4967957417888851
YLR095C,YMR030W,P-N,-0.07197369367182692
YLR095C,YMR046C,P-N,0.08372165618606943
YLR095C,YMR093W,P-N,-0.3481501558743769
YLR095C,YMR227C,P-N,0.23592163749681405
YLR095C,YMR272C,P-N,-0.11837646229651023
YLR095C,YNL008C,P-N,-0.2805169437063753
YLR095C,YNL031C,P-N,-0.009722975999968993
YLR095C,YNL036W,P-N,0.14889901349345577
YLR095C,YNL044W,P-N,-0.2590802873454105
YLR095C,YNL098C,P-N,-0.22556891196553522
YLR095C,YNL104C,P-N,0.07597005405578149
YLR095C,YNL164C,P-N,-0.10555363743910033
YLR095C,YNL202W,P-N,0.06928872279169838
YLR095C,YNL251C,P-N,-0.05051044763980329
YLR095C,YNL257C,P-N,-0.10343472583579391
YLR095C,YNL325C,P-N,0.05348542591271879
YLR095C,YNL327W,P-N,0.1946433996734392
YLR095C,YNL339C,P-N,-0.018950280016840685
YLR095C,YOL006C,P-N,0.15870903583733664
YLR095C,YOL112W,P-N,-0.06710275599904686
YLR095C,YOL123W,P-N,-0.4162849065112584
YLR095C,YOL155C,P-N,-0.3936419000410144
YLR095C,YOR115C,P-N,0.21227826750095863
YLR095C,YOR127W,P-N,0.028923646711112992
YLR095C,YOR210W,P-N,0.06448121996605406
YLR095C,YOR239W,P-N,0.06587678113191206
YLR095C,YPL018W,P-N,-0.0028879350498936386
YLR095C,YPL043W,P-N,0.18070091343823308
YLR095C,YPL095C,P-N,0.20654720028317716
YLR095C,YPL124W,P-N,0.0954254726464284
YLR095C,YPL127C,P-N,-0.05897295926823618
YLR095C,YPL131W,P-N,-0.2175527119501166
YLR095C,YPL151C,P-N,-0.030274031432032417
YLR095C,YPL201C,P-N,-0.06363992711237287
YLR095C,YPL213W,P-N,-0.133361333911277
YLR095C,YPL242C,P-N,-0.1694726335107949
YLR095C,YPR010C,P-N,-0.11579446310737135
YLR095C,YPR051W,P-N,-0.017020910581598842
YLR095C,YPR128C,P-N,0.43873093304929733
YLR095C,YPR171W,P-N,-0.05745620311258437
YLR138W,YLR186W,P-N,0.22477398493106404
YLR138W,YLR220W,P-N,-0.09325578894774159
YLR138W,YLR346C,P-N,-0.017499817921352828
YLR138W,YLR357W,P-N,0.053121998709773445
YLR138W,YLR431C,P-N,-0.29829384013327787
YLR138W,YML034W,P-N,0.11751194350780614
YLR138W,YML074C,P-N,0.32783770766250686
YLR138W,YML103C,P-N,-0.5545869944182255
YLR138W,YMR020W,P-N,-0.0014949872524667798
YLR138W,YMR030W,P-N,-0.10811763869899962
YLR138W,YMR046C,P-N,0.049929619729260945
YLR138W,YMR093W,P-N,-0.18498190516702748
YLR138W,YMR227C,P-N,0.11279465464955254
YLR138W,YMR272C,P-N,0.25671650819150527
YLR138W,YNL008C,P-N,0.026928009399464478
YLR138W,YNL031C,P-N,0.044770177372767554
YLR138W,YNL036W,P-N,-0.179748404185547
YLR138W,YNL044W,P-N,-0.12862114270823974
YLR138W,YNL098C,P-N,-0.19087456216502224
YLR138W,YNL104C,P-N,-0.1443789311165887
YLR138W,YNL164C,P-N,0.28322311507573944
YLR138W,YNL202W,P-N,0.1912765252700637
YLR138W,YNL251C,P-N,-0.20660159974640524
YLR138W,YNL257C,P-N,0.09118338344861569
YLR138W,YNL325C,P-N,-0.0451840085303252
YLR138W,YNL327W,P-N,-0.00767211370194286
YLR138W,YNL339C,P-N,0.08415249104386559
YLR138W,YOL006C,P-N,-0.06507750363419486
YLR138W,YOL112W,P-N,0.13247671359739008
YLR138W,YOL123W,P-N,0.06123914801417775
YLR138W,YOL155C,P-N,0.36536211339118413
YLR138W,YOR115C,P-N,-0.002820039511596577
YLR138W,YOR127W,P-N,-0.3127176177631682
YLR138W,YOR210W,P-N,-0.1891549361859328
YLR138W,YOR239W,P-N,-0.18222148487399387
YLR138W,YPL018W,P-N,0.13073438214602945
YLR138W,YPL043W,P-N,0.4485428606734107
YLR138W,YPL095C,P-N,-0.22729990538693268
YLR138W,YPL124W,P-N,0.18794734799644283
YLR138W,YPL127C,P-N,0.20228391534352866
YLR138W,YPL131W,P-N,-0.03574875038167173
YLR138W,YPL151C,P-N,-0.11169774112455025
YLR138W,YPL201C,P-N,0.029393637163089827
YLR138W,YPL213W,P-N,0.16247943531145806
YLR138W,YPL242C,P-N,-0.13957632450463883
YLR138W,YPR010C,P-N,-0.0930859759088277
YLR138W,YPR051W,P-N,0.1301529621008996
YLR138W,YPR128C,P-N,-0.0022358511778695477
YLR138W,YPR171W,P-N,-0.20730079671834584
YLR186W,YLR220W,P-N,-0.27500974076078305
YLR186W,YLR346C,P-N,0.15410514874813358
YLR186W,YLR357W,P-N,0.14851288504688254
YLR186W,YLR431C,P-N,0.2507501431277675
YLR186W,YML034W,P-N,0.08478538783182275
YLR186W,YML074C,P-N,0.18203831032666118
YLR186W,YML103C,P-N,-0.07277964391452932
YLR186W,YMR020W,P-N,-0.3293350547735927
YLR186W,YMR030W,P-N,0.061098580909675175
YLR186W,YMR046C,P-N,-0.12182352020076005
YLR186W,YMR093W,P-N,-0.08561266168496973
YLR186W,YMR227C,P-N,0.20416381115314508
YLR186W,YMR272C,P-N,0.06837825816865459
YLR186W,YNL008C,P-N,0.22570731791209372
YLR186W,YNL031C,P-N,-0.1364287409452881
YLR186W,YNL036W,P-N,-0.17563820667919136
YLR186W,YNL044W,P-N,0.06404930381710754
YLR186W,YNL098C,P-N,-0.3618085826466729
YLR186W,YNL104C,P-N,0.1330567931183989
YLR186W,YNL164C,P-N,0.18005287905044084
YLR186W,YNL202W,P-N,0.15034630006542066
YLR186W,YNL251C,P-N,-0.3598821145153889
YLR186W,YNL257C,P-N,0.0032951713143106686
YLR186W,YNL325C,P-N,0.08685955714616435
YLR186W,YNL327W,P-N,-0.08048672443651692
YLR186W,YNL339C,P-N,-0.12426657961357866
YLR186W,YOL006C,P-N,0.31208516656761687
YLR186W,YOL112W,P-N,0.3485839061262552
YLR186W,YOL123W,P-N,-0.011095178415675467
YLR186W,YOL155C,P-N,0.30001910193837517
YLR186W,YOR115C,P-N,0.24926663952225625
YLR186W,YOR127W,P-N,-0.1778023472535908
YLR186W,YOR210W,P-N,0.10002964936540334
YLR186W,YOR239W,P-N,-0.08763862525860522
YLR186W,YPL018W,P-N,-0.0426795705444158
YLR186W,YPL043W,P-N,-0.32640262784609164
YLR186W,YPL095C,P-N,-0.040207907469584955
YLR186W,YPL124W,P-N,-0.17738808820823004
YLR186W,YPL127C,P-N,0.2548379184836251
YLR186W,YPL131W,P-N,-0.2905901500023271
YLR186W,YPL151C,P-N,-0.07839848466409603
YLR186W,YPL201C,P-N,0.007542023029952039
YLR186W,YPL213W,P-N,0.029930393109483696
YLR186W,YPL242C,P-N,0.3376754439586296
YLR186W,YPR010C,P-N,-0.17867147543348377
YLR186W,YPR051W,P-N,0.12426202781185555
YLR186W,YPR128C,P-N,-7.51752806547752e-05
YLR186W,YPR171W,P-N,-0.2320843983396668
YLR220W,YLR346C,P-N,0.28182546001014924
YLR220W,YLR357W,P-N,0.05195689619687338
YLR220W,YLR431C,P-N,-0.2507010109079307
YLR220W,YML034W,P-N,0.010574814665468625
YLR220W,YML074C,P-N,-0.11504147533221659
YLR220W,YML103C,P-N,-0.03085400645013008
YLR220W,YMR020W,P-N,0.3290696285081911
YLR220W,YMR030W,P-N,0.12211509387289546
YLR220W,YMR046C,P-N,-0.12628248145282037
YLR220W,YMR093W,P-N,-0.2102153338921685
YLR220W,YMR227C,P-N,-0.2508951487176437
YLR220W,YMR272C,P-N,0.08540115644379885
YLR220W,YNL008C,P-N,0.24258922599147972
YLR220W,YNL031C,P-N,0.17550953975916717
YLR220W,YNL036W,P-N,0.4637711564318016
YLR220W,YNL044W,P-N,-0.20274004473585938
YLR220W,YNL098C,P-N,0.21376970443366605
YLR220W,YNL104C,P-N,-0.12946173877523648
YLR220W,YNL164C,P-N,-0.18505463791026316
YLR220W,YNL202W,P-N,-0.03515275000916984
YLR220W,YNL251C,P-N,0.06669706526624752
YLR220W,YNL257C,P-N,-0.1346706891921415
YLR220W,YNL325C,P-N,0.20785801720857028
YLR220W,YNL327W,P-N,-0.03577435905535415
YLR220W,YNL339C,P-N,0.05618726746467079
YLR220W,YOL006C,P-N,0.09904248343003062
YLR220W,YOL112W,P-N,-0.10131310233666754
YLR220W,YOL123W,P-N,-0.1749534385400868
YLR220W,YOL155C,P-N,-0.14845037736699981
YLR220W,YOR115C,P-N,-0.20259830267776563
YLR220W,YOR127W,P-N,0.17643192890341783
YLR220W,YOR210W,P-N,-0.23443288609675939
YLR220W,YOR239W,P-N,0.06643933629586343
