Gene,Original Label,Modern Label,Mito Localized,Confidence,Background Confidence,AG bioProcOnly Rank,AG AllTerm Rank,AG Local,AG bioPIXIE,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank
YBR253W,-1,-1,-1,2.8259223967255234,2.30780174902573,2565,908,3736,4687,1402,893.0,773,777
YDR449C,-1,-1,-1,2.825099117384699,1.28253932283136,2566,5277,2692,3256,1537,5005.0,5703,5590
YMR275C,1,1,-1,2.82462627052547,1.7674408893104454,2567,2305,1701,877,73,1373.0,111,250
YNL268W,-1,-1,1,2.8244606830001233,2.0319386251511564,2568,2960,1429,1332,2486,2259.0,5006,4881
YLR150W,-1,-1,-1,2.8191524267553567,1.2715401947115876,2569,1428,979,579,1087,3161.0,3318,4938
YGL237C,0,-1,-1,2.819050481554098,1.4961901378357507,2570,757,4114,3246,401,1688.0,4012,5473
YGR066C,0,-1,-1,2.8190109702106008,2.377601105132328,2571,141,1699,2930,4496,5509.0,3357,2259
YIL167W,0,0,-1,2.8176033746696523,2.578305867959536,2572,648,1966,3153,3255,4195.0,2291,2734
YCL011C,0,-1,-1,2.8167315086204847,2.492086299129907,2573,2336,4285,5051,3065,1062.0,3636,5681
YDR476C,0,0,-1,2.8160863004758685,2.6741902506428668,2574,1378,1282,2245,5798,3243.0,3557,3396
YGR247W,0,0,-1,2.8147061045119863,2.3317771694325473,2575,2813,2801,3643,1026,3688.0,3814,3128
YGR212W,0,0,-1,2.813594305118223,2.6770957465825367,2576,984,2380,3561,3299,4308.0,3675,2810
YJR072C,0,-1,-1,2.8132357821983853,1.849587437690735,2577,693,2882,3504,4598,2584.0,4240,3582
YPR141C,-1,-1,-1,2.813060365751118,2.2349315787159165,2578,2590,5070,5274,2176,1277.0,741,834
YIL104C,0,0,-1,2.812875534246068,2.041310981720927,2579,1794,4539,5138,1550,4110.0,4671,3184
YER007C-A,0,-1,-1,2.8122152898259865,1.526043571237149,2580,3019,2419,2178,1141,4130.0,1813,3204
YGR206W,0,-1,-1,2.8116901454677485,1.5221600722588826,2581,674,1264,921,985,1167.0,904,1981
YGL028C,0,0,-1,2.811367134134213,2.631548296580863,2582,4859,1621,1601,2807,3893.0,1853,1083
YIR005W,-1,-1,-1,2.811309744297209,2.4978234588774098,2583,950,3446,4722,2009,3128.0,3135,2314
YFL034W,0,0,-1,2.810512766197413,2.2658763883702684,2584,464,1990,1645,5935,2864.0,706,800
YKL189W,0,-1,-1,2.8104304559528828,1.877709114994188,2585,726,4241,4844,2047,1893.0,4822,5582
YKL014C,-1,-1,-1,2.8089520670696646,1.5249100983589037,2586,4974,3926,3577,1244,4412.0,5434,5677
YAL062W,0,0,1,2.8088255586202986,3.026930774318961,2587,1976,1344,1418,3100,3293.0,653,532
YFL026W,-1,-1,-1,2.8069250402514805,2.8877869222274213,2588,3579,2438,4502,3604,4149.0,5535,5630
YGL134W,-1,-1,-1,2.8066582674617897,2.069617091151868,2589,955,2803,2894,2592,2929.0,4403,2991
YIL023C,-1,-1,-1,2.8066286422803017,2.717467858458554,2590,1626,1724,2039,1147,2209.0,1594,1757
YJR064W,-1,-1,-1,2.8051218477908724,1.7025816095385615,2591,2750,1209,1274,626,1836.0,1696,1482
YLR133W,-1,-1,-1,2.8049304901572047,2.0168181252449813,2592,1170,3121,2433,294,803.0,2553,4710
YJL031C,0,0,-1,2.8039525296695214,1.9839499516200143,2593,2482,1578,1818,563,901.0,2013,4020
YJL104W,1,1,1,2.803472199304375,1.3204029671893855,2594,467,218,151,6013,369.0,205,238
YKR035W-A,-1,-1,-1,2.802326457050746,2.5480484762289226,2595,2004,2187,1843,75,5558.0,1615,1228
YDL144C,0,0,-1,2.800458367133212,2.36509484404613,2596,805,3910,4659,6025,341.0,1284,2017
YDL174C,-1,0,1,2.7999005407808784,2.56913706341213,2597,847,148,212,323,710.0,673,496
YNL021W,-1,-1,-1,2.799860194503904,2.462291712723956,2598,4548,4540,5097,3831,1165.0,1993,3908
YKL165C,-1,-1,-1,2.799696732513205,2.2710365525960294,2599,2837,898,886,3322,3796.0,1759,1281
YOR043W,-1,1,-1,2.7989173428696428,1.765750281023704,2600,1255,2287,2051,1553,593.0,875,1140
YGR049W,0,1,1,2.798637037505647,3.005685777067005,2601,2479,266,732,3731,4361.0,700,543
YIL083C,0,0,-1,2.7984822272897483,2.6385017938752564,2602,2851,4773,4908,2101,2203.0,3502,3666
YFL004W,-1,-1,-1,2.798029825983647,2.4929771331128285,2603,1992,1265,2383,3847,3587.0,4885,5099
YLL011W,-1,-1,-1,2.7975660536638993,1.4288229129266545,2604,4448,3521,3095,2241,3924.0,5113,4836
YOL112W,-1,-1,-1,2.7968149134320415,1.8782878915496,2605,3328,678,757,3055,1098.0,2079,2699
YGL141W,-1,-1,-1,2.796773026580225,2.393265950730772,2606,1161,4409,4099,1411,4282.0,3081,2251
YPL096W,-1,-1,1,2.795626052214714,1.893126742548518,2607,799,2133,2285,1321,284.0,1338,2217
YKL046C,0,0,-1,2.7941961851037904,2.00684154677265,2608,3348,347,389,2659,386.0,1658,2166
YLR284C,-1,-1,-1,2.794195205954735,2.1164600979936923,2609,2501,3438,3539,2838,3046.0,4265,4065
YOR049C,-1,-1,-1,2.7936054012197222,2.299416794471386,2611,2487,2551,3834,3750,4502.0,5169,4952
YLR118C,-1,-1,-1,2.7935241438939187,1.1967064023014342,2612,777,3730,2974,5573,582.0,1418,2113
YLR119W,-1,-1,-1,2.7930276756604275,1.0319001182527794,2613,640,946,831,863,3022.0,4255,2093
YJR109C,0,0,-1,2.791131988011613,2.5672712299094567,2614,3759,1698,1998,3410,4219.0,4150,2092
YLR222C,-1,-1,-1,2.790725519222592,0.9564249438860457,2615,5239,2477,2907,1618,4346.0,5576,5286
YBR193C,-1,-1,-1,2.789686080090657,2.2725993706704872,2616,3017,2046,1869,2774,1349.0,1382,707
YER146W,-1,-1,-1,2.789171882107586,1.0761321162117978,2617,2870,1050,1050,357,1844.0,3133,5612
YHL044W,0,0,-1,2.7891549254338184,2.3778759608484323,2618,1221,2137,2871,4390,4546.0,3167,3369
YHR106W,-1,-1,1,2.788853541284264,2.1341347525402643,2619,1826,213,297,879,2132.0,886,354
YBR066C,-1,-1,-1,2.7887735938776044,2.853914778744412,2620,897,3335,4452,2052,3928.0,4165,2662
YHR207C,0,0,-1,2.787769738071693,2.241313928844825,2621,2614,4453,4946,4864,3351.0,2093,2031
YBR081C,-1,-1,1,2.7874717796723285,1.5537712296786161,2622,1417,4237,3429,1934,2573.0,975,888
YDR190C,-1,-1,-1,2.786840860670555,1.240367445373419,2623,4939,4346,2896,731,2169.0,4649,5193
YML065W,-1,-1,-1,2.78664112149063,1.4382228953593867,2624,4640,2226,1520,589,2357.0,4345,2854
YNR035C,1,-1,-1,2.7849899539333616,1.684056281652514,2625,2110,529,312,72,387.0,58,12
YBR257W,-1,-1,-1,2.7844680056511284,2.5849693593770944,2626,1748,2192,4058,3794,3368.0,774,620
YPR094W,-1,-1,-1,2.784100202921622,2.331762179176716,2627,2029,1587,1546,1926,3250.0,2097,3765
YOR166C,0,-1,-1,2.783344349952158,2.0971055333916904,2628,909,2303,1831,5244,2027.0,1557,1480
YNL068C,-1,-1,-1,2.7823463359814204,1.8873118304895382,2629,4955,4930,5115,2215,3223.0,5185,4953
YNL125C,0,0,1,2.78223864453103,2.920273022208462,2630,1204,1374,2232,501,1957.0,4319,4177
YJR015W,0,0,-1,2.7811078179939956,2.116942022424262,2632,2441,1296,1164,4425,1411.0,4677,5375
YGL186C,0,0,-1,2.7797052746047517,2.5362729211458266,2633,3421,1856,3290,3424,2370.0,5242,5537
YGL019W,-1,-1,-1,2.777986116528868,2.267546014818841,2634,1851,4244,4643,1390,122.0,1014,4107
YCL032W,-1,-1,-1,2.7772574885162764,2.3401713476969572,2635,1256,3310,3310,768,1483.0,3334,3443
YDR167W,-1,-1,-1,2.773865003116474,2.108606142412956,2636,1436,3903,5071,1442,1918.0,2189,2686
YIL117C,-1,0,-1,2.7737793451297783,1.507294239716059,2637,1115,1136,510,529,4997.0,2142,1862
YJR019C,-1,-1,1,2.7730259551571876,2.70383977987715,2639,838,1004,998,2707,1823.0,1528,1262
YOR188W,0,0,1,2.7723088889957186,1.8534605782829618,2640,5054,3230,4220,562,2814.0,4291,3462
YPL065W,-1,-1,-1,2.771290906844382,2.3783711278184314,2641,2948,1071,742,709,1257.0,1956,2082
YDL215C,0,0,1,2.770770992994487,2.305076266198062,2642,1935,2741,3363,505,3767.0,4638,1995
YOR209C,-1,-1,-1,2.770645804257093,1.9821091998559728,2643,2561,4320,4910,3507,612.0,1368,2322
YER120W,-1,-1,-1,2.770599587948736,1.9799316568077034,2644,1487,1086,2140,3686,2510.0,714,677
YHR168W,0,-1,1,2.7705059083189796,1.7104628385871492,2645,1011,1167,1309,836,1378.0,1372,1356
YDL019C,-1,-1,-1,2.7701336324304164,2.062928771752397,2646,1051,1382,2943,1009,1590.0,2786,1804
YOR334W,-1,-1,1,2.7696066542478377,2.1952585467537546,2647,2560,473,630,4539,1118.0,688,327
YMR003W,0,0,1,2.768344113837459,2.233655924691036,2648,238,429,232,5479,825.0,139,63
YDR315C,-1,-1,-1,2.768205101663124,2.02393301667596,2649,905,1596,3140,1014,2386.0,4243,2880
YIL121W,0,-1,-1,2.767797704228384,2.8151322968969894,2650,1273,1907,3437,3622,4091.0,4953,2678
YHR053C,0,-1,-1,2.7674584943734244,2.758415683369531,2651,434,1551,2762,3789,4890.0,4391,4074
YJL190C,0,-1,-1,2.767356752501634,0.615813133154886,2652,1791,4367,3438,2706,4659.0,2320,5421
YDR161W,0,-1,-1,2.766910463303863,1.3162817497511072,2653,3471,4331,2404,988,5084.0,4744,3833
YBL006C,-1,-1,-1,2.7662316028943317,2.17045414922334,2654,1471,1547,1706,1644,1565.0,313,441
YHR102W,-1,-1,-1,2.765781678839358,2.365703587592385,2655,1771,2687,2524,1010,4114.0,5606,5413
YGR197C,0,-1,-1,2.7655510788192292,1.9277533138556824,2656,1336,1417,1315,2951,3896.0,4271,3694
YNL289W,-1,-1,-1,2.7650071342369755,2.0074303332036325,2657,1043,1492,1385,1267,969.0,2140,4022
YNL223W,-1,1,-1,2.76471142359301,1.598383862433863,2658,968,4416,4786,561,4060.0,3648,2270
YNL077W,-1,-1,1,2.7639629794452003,2.5236219885075615,2659,1458,4146,4753,5379,4154.0,2221,1157
YMR119W,-1,-1,-1,2.7639379327347178,1.930713579226321,2660,2395,3545,3261,1314,390.0,1576,1689
YPR013C,0,-1,-1,2.7613474531489577,2.582986440249637,2661,332,1620,1001,5226,3286.0,5323,5010
YOR233W,-1,-1,-1,2.7612362198843927,1.5344897666772535,2662,5540,3066,4485,1445,3131.0,5159,4783
YDR246W,0,0,-1,2.760596720379091,2.0993065579135695,2663,583,2237,3160,694,2168.0,4985,5273
YHR110W,0,0,-1,2.7598204033638902,1.4947865506191471,2664,1610,1561,817,352,945.0,1554,3495
YER064C,0,0,-1,2.7596176066798366,2.450891688004306,2665,413,4213,4826,2882,2691.0,2811,3650
YIL050W,-1,-1,-1,2.7586886136385496,1.5463347407904215,2667,628,1392,905,1046,836.0,1025,954
YOR361C,-1,-1,-1,2.758281079104204,1.293712083006653,2668,3434,2400,2045,145,3284.0,4387,3846
YGR105W,0,0,-1,2.7578804674530453,2.1215968018900533,2669,1701,1825,4313,1112,2878.0,2414,2845
YOR222W,0,-1,1,2.7572321715112222,2.4771829756093653,2670,2434,1817,1253,4927,3969.0,980,632
YMR080C,-1,-1,-1,2.7569840817662055,1.3375544865844071,2671,5019,2285,1225,1814,2356.0,4947,4415
YDR036C,-1,-1,1,2.7568817112795605,2.861153892729389,2672,2562,404,376,5945,74.0,464,493
YEL072W,0,-1,-1,2.7564152654059635,2.666962662729091,2673,101,1595,1777,4899,3238.0,5182,4223
YAL015C,-1,1,1,2.756282756696204,2.3078489589033926,2674,1509,4275,3992,2177,1447.0,2972,2594
YLR157C,0,0,-1,2.7560283573801647,2.7754846847527603,2675,3627,2899,3652,3061,5408.0,3859,2821
YML124C,-1,-1,-1,2.75558839591142,2.0684065939153866,2676,2722,5043,5044,3016,1502.0,1383,1226
YER095W,-1,1,1,2.7555634622980736,2.4845118901674623,2677,1271,3988,4318,3806,2125.0,1061,709
YOL034W,-1,-1,-1,2.7550309457464843,2.1471481116477955,2678,4015,4953,4151,3135,4188.0,5241,4574
YHR135C,-1,-1,1,2.754982958162973,2.5821999023505575,2679,2462,4830,3971,2547,311.0,1567,4850
YJL035C,-1,-1,-1,2.754846058919758,2.735342718558492,2680,3797,4055,4695,3813,2654.0,2257,1834
YDR162C,-1,0,-1,2.7546869856333305,2.2120143716428924,2681,1812,1763,1736,2590,1384.0,1980,1682
YJR136C,0,-1,-1,2.752397595765348,2.402296803690522,2682,333,2565,2920,2384,1735.0,2389,2036
YDR174W,-1,-1,-1,2.7520825201701267,1.278860274509672,2683,1229,1526,1361,881,980.0,2139,2843
YOL006C,-1,-1,-1,2.7517435614934227,1.781252513913537,2684,3539,5114,5255,1508,3822.0,2979,1431
YCR059C,0,-1,-1,2.7504788614854125,1.7801392583640385,2685,819,4569,3301,3436,3630.0,2542,1316
YJR005W,0,-1,-1,2.7504219160286967,2.100845776780193,2686,1459,3313,2276,1223,572.0,2022,2313
YPL057C,-1,-1,-1,2.7503730405322804,2.777177509249758,2687,2011,907,727,3994,4080.0,1473,1200
YJL082W,0,0,1,2.7499920856319147,2.3649506044864457,2688,1116,4164,4802,4960,3768.0,3465,2056
YLR347C,0,-1,-1,2.749913003719495,2.0869670026746188,2689,5050,2550,1890,1705,1837.0,4778,4970
YDL074C,-1,-1,-1,2.749614830234807,2.1390943543362244,2690,2200,4491,5151,966,1116.0,1907,4594
YGR087C,0,0,-1,2.748842971901337,2.444090766384631,2691,3784,3223,3989,4091,4905.0,2042,1684
YMR212C,0,0,1,2.748038601487161,1.4618400430535197,2692,1579,2986,2174,1263,924.0,2528,2407
YDL078C,-1,-1,1,2.7472137397456313,0.9751868210895831,2693,1200,3931,2773,527,131.0,1101,3755
YKR097W,0,0,-1,2.7471022861089534,2.5525963745388016,2694,1437,1855,3090,1399,4790.0,5137,3156
YHR048W,0,-1,-1,2.7460401133595114,2.144537600755918,2695,381,2725,3545,3647,4810.0,2809,2928
YBR273C,-1,-1,-1,2.7458896679792577,1.6913214340958276,2696,1143,712,700,1047,622.0,826,788
YPL056C,0,0,-1,2.7448032798613617,2.2012231221532326,2697,1527,2210,1605,4950,3524.0,3111,2782
YGL127C,-1,-1,-1,2.744346206059713,2.3128873363413454,2698,2050,3987,3590,2325,1763.0,1633,3169
YKL172W,-1,-1,-1,2.7438949741378518,0.958754383973749,2699,5520,1225,924,2113,4900.0,5574,4912
YOR174W,-1,-1,-1,2.7438054934456315,2.555154636602835,2700,1661,4084,4803,2934,635.0,1916,4928
YLR451W,-1,-1,-1,2.743354642730273,1.8129723286564274,2701,4204,4407,3649,822,3441.0,3900,4167
YPL265W,-1,-1,-1,2.7414727351087294,3.361527732463674,2702,1769,1034,1263,3456,2680.0,382,277
YDR018C,-1,-1,-1,2.7405201879268635,1.9520514433884801,2703,2220,1337,1299,3200,5072.0,289,587
YBL091C,0,0,-1,2.740087908095943,2.1679603376684304,2704,2414,4440,4807,1753,1217.0,1381,724
YLR099C,-1,-1,1,2.7368367304523553,2.0141749164171006,2705,2287,1111,1034,4708,3134.0,4681,2860
YLR239C,-1,0,1,2.7362585928358003,1.2654671466438376,2706,661,236,183,4702,27.0,74,194
YGL137W,-1,-1,-1,2.736026657867931,2.2188515093652073,2707,2897,1947,3803,1979,1479.0,4534,4590
YOR323C,0,0,1,2.7357225405264223,1.911240994744711,2708,3853,4267,3787,652,1639.0,4624,4678
YKR034W,0,-1,-1,2.7356417036342044,2.220874913140225,2709,4633,2843,4140,4062,5418.0,4084,3138
YER143W,-1,-1,-1,2.734509445637643,2.1269234745157704,2710,975,2691,2483,298,415.0,1702,2186
YMR284W,-1,-1,-1,2.733882914938613,0.9089130420336932,2711,932,3791,3341,179,997.0,1283,1128
YLR104W,0,-1,-1,2.7326438493446674,2.289894887336137,2712,469,1902,3314,6047,571.0,1187,1508
YOR092W,0,0,-1,2.732381259208311,2.2652453336418525,2713,2297,580,735,2303,2379.0,5172,5566
YML011C,-1,-1,-1,2.731025174014761,1.9169454803201635,2714,2096,4173,3279,1985,1022.0,1820,2893
YOR340C,-1,-1,-1,2.7308608662493215,1.039508238993585,2715,4261,3431,3286,1023,3889.0,5681,5538
YGL216W,-1,-1,-1,2.7294364417317563,1.8475526372827735,2716,2854,2875,2715,3268,1460.0,1205,1147
YOR018W,0,-1,-1,2.72817586206212,2.189555317524842,2717,2226,3233,3783,430,2351.0,3187,1986
YDR299W,-1,-1,-1,2.728051369686326,1.4681743708892439,2718,5470,3440,3455,789,4816.0,5564,5501
YDR424C,0,-1,-1,2.728031212787428,2.4022034941733366,2719,1036,818,821,3426,3190.0,399,604
YJL110C,-1,-1,-1,2.727812762255083,1.7555019684139452,2720,3118,4698,4525,1824,1336.0,2152,2227
YPL032C,-1,-1,-1,2.727041058554621,1.74423795435011,2721,2386,728,635,928,2174.0,4619,4516
YPR139C,0,-1,-1,2.725703077223487,2.2982520127530877,2722,170,1017,1384,1262,765.0,1407,4134
YOR386W,-1,-1,1,2.725306987048623,1.6094452815569456,2723,1053,4619,4746,939,3209.0,3501,2157
YOL077W-A,-1,-1,1,2.724351801558169,2.885437029690797,2724,5594,2881,2200,5472,5615.0,2305,985
YHR066W,-1,-1,-1,2.7238603421224807,1.9207854122036763,2725,4369,4829,4291,2427,4992.0,5544,5188
YNL084C,-1,-1,-1,2.7237767424144432,0.9037903289650586,2726,1009,563,391,178,160.0,600,1216
YJL134W,-1,-1,-1,2.7226712666228865,2.3787803220035006,2727,2360,2547,3632,963,2115.0,4594,4465
YDR307W,0,-1,-1,2.7218228767731945,2.33214095328251,2728,884,1269,1943,4418,965.0,2109,4143
YLL062C,0,0,-1,2.721235031853179,2.712175593460368,2729,2024,3235,2804,3243,2479.0,2286,1784
YLR393W,1,1,1,2.720595047948603,2.4372311631114907,2730,2374,457,473,3250,4339.0,829,301
YJL092W,-1,-1,-1,2.719880841538578,2.365212277843734,2731,3828,4400,5050,1224,2896.0,1041,478
YGR059W,-1,-1,-1,2.719476009825033,2.621841799876097,2732,3059,2475,1634,3336,5364.0,5128,3481
YDR222W,-1,-1,-1,2.7149526834666373,3.092607401336894,2733,1028,1197,2968,6080,4271.0,5596,5189
YGL223C,0,0,-1,2.7148930357244914,2.1947201720977154,2734,2522,2160,3489,3260,2215.0,3969,3475
YLR328W,0,0,-1,2.712521400726484,1.9612419858100354,2735,4872,4636,3826,3333,1176.0,1731,2327
YFL048C,0,0,-1,2.711632956109361,2.253646289408136,2736,2135,2706,3770,1690,674.0,1226,1590
YER061C,-1,-1,1,2.711400695368201,2.490676247390844,2737,1434,370,701,2623,3566.0,1765,1538
YIR017C,-1,-1,-1,2.7104521415190783,2.164843825239887,2738,543,4066,4225,1889,4867.0,5646,4591
YDL241W,0,0,-1,2.7102531134011505,2.3033507428670252,2739,2118,3324,4041,5898,5225.0,5514,5064
YBR010W,-1,-1,-1,2.709148283936307,1.9349398496723642,2740,2670,3617,2153,1925,2975.0,1304,5574
YBL025W,-1,-1,-1,2.7088276983467403,2.2202439635400677,2741,2229,4133,4425,1193,3093.0,614,699
YGR054W,-1,-1,-1,2.707468426200801,2.163360916408834,2742,3082,3028,3675,2972,2668.0,4300,2853
YGL027C,-1,-1,-1,2.7071475004721544,2.3439924445633595,2743,2448,2196,1985,2667,892.0,962,1112
YOR129C,-1,-1,-1,2.706911119336853,1.7210844459757564,2744,3431,2879,3132,2337,4226.0,2955,2139
YHR176W,-1,-1,-1,2.70580677763966,2.2023383649108585,2745,1223,1770,1921,2248,1992.0,2915,3519
YLR353W,-1,-1,-1,2.7057761682900128,2.4334479275290564,2746,2777,630,1636,945,1359.0,1927,2312
YPL123C,0,-1,-1,2.7056546057323496,0.7426610757926118,2747,1220,1720,889,405,2737.0,5004,3714
YLR443W,0,-1,-1,2.7046748085203998,1.8866951192219246,2748,3827,2093,2182,2943,1374.0,2132,1735
YAR033W,0,0,-1,2.704605645762232,2.252517902402441,2749,1277,1752,2570,3240,2392.0,2270,2230
YHL003C,-1,-1,-1,2.704347770884187,2.240031394991004,2750,1508,1158,2421,3423,1926.0,2873,4340
YNL133C,-1,-1,-1,2.7036649193057043,1.7270256991682311,2751,1972,3752,3074,2814,2751.0,4571,4945
YPR008W,-1,-1,-1,2.7008837263384264,2.267577926617668,2752,1106,2979,3444,1798,1877.0,924,802
YDL165W,-1,-1,-1,2.700390928720464,2.349899867818666,2753,1515,2678,3315,1887,301.0,994,3310
YBR125C,-1,-1,-1,2.7001824213225327,2.125006637858942,2754,1993,3755,3370,4361,411.0,507,794
YLR362W,-1,-1,-1,2.6985667350584874,2.0409685590534608,2755,1507,3109,3774,437,1573.0,5095,5164
YGL086W,-1,-1,-1,2.697966485256385,1.3514562706852566,2756,3187,4097,3742,3384,2397.0,1316,1242
YCR098C,-1,-1,-1,2.6966642316230045,2.7256485182193493,2758,4033,2723,3180,3621,4552.0,5118,4951
YBL014C,-1,-1,-1,2.696343370138885,2.2484153528828816,2759,4845,4842,4632,2160,3936.0,1125,698
YMR063W,-1,-1,-1,2.6963158729904424,1.9934009791072107,2760,3832,1684,1161,3928,4740.0,428,554
YDR508C,-1,-1,1,2.6939901802354234,2.301064240829063,2761,2636,809,789,2553,2700.0,943,944
YBR071W,0,0,-1,2.6929055346164876,2.6919597518690526,2762,189,2527,3089,5988,2926.0,4935,5243
YBR128C,-1,0,-1,2.6922896309884004,1.9843034986328663,2763,1177,1797,2842,1666,4299.0,4116,4054
YKR030W,0,0,-1,2.691531439161229,2.004136295081913,2764,1792,1714,1673,2112,995.0,2010,2690
YLR200W,-1,-1,-1,2.6913842348281496,2.242357658721974,2765,1747,2232,3587,2425,1520.0,409,366
YKL116C,-1,-1,-1,2.6904052612176557,2.2406670416744263,2766,1726,3411,3591,3172,3205.0,2481,1566
YLR019W,0,-1,-1,2.6900814665470296,2.359214557970417,2767,1175,2118,2159,2981,1966.0,3702,4036
YMR074C,0,0,-1,2.6886287335150256,1.9778011668367248,2768,1679,4026,2749,4997,952.0,1222,2110
YER087C-B,-1,0,-1,2.6872215263857813,2.724705214608645,2769,4513,1866,1986,3558,5609.0,4483,3974
YDR201W,-1,-1,-1,2.685986651944186,2.199004168527293,2770,2175,3142,4298,2349,1545.0,913,1190
YOL009C,1,1,1,2.6849986357603246,1.0691460266121497,2771,1128,289,207,70,536.0,94,49
YKL110C,-1,-1,-1,2.684743593329798,1.611386340083165,2772,4655,2235,2422,2645,4102.0,4651,3731
YLR421C,-1,-1,-1,2.684357950408123,2.2621279021250547,2773,1353,4130,4716,1879,1859.0,1015,886
YKR069W,0,0,-1,2.684328660993519,2.591047078199656,2774,1550,2709,3829,3236,1263.0,4257,4409
YPR067W,-1,0,1,2.6842605791941376,0.6398298994825706,2775,872,283,178,6088,103.0,257,508
YDR210W,0,0,-1,2.6842089081238845,2.5592353848198663,2776,2134,1260,3265,5773,2416.0,2325,4146
YDR447C,-1,-1,-1,2.683215409673438,2.0835305154500636,2777,4096,2749,3912,1676,5452.0,2901,5689
YER071C,0,-1,-1,2.6831417622680434,2.7111264149576937,2778,1269,1579,3844,4439,2334.0,753,1489
YMR087W,-1,-1,-1,2.683105172645189,1.6026239356592638,2779,1345,2327,3583,1948,1496.0,4034,4610
YLR378C,-1,-1,-1,2.68308608813914,1.6126065221112291,2780,1544,2535,705,1242,2219.0,3060,3172
YNR076W,0,0,-1,2.679390649506432,1.7965236828928042,2782,245,2141,1084,5364,4341.0,4715,4368
YGL091C,0,-1,-1,2.6792136335711993,1.0480124469733172,2783,74,3915,3080,2544,1122.0,2258,2336
YPL088W,0,0,-1,2.6786000845719595,2.0862091543439765,2784,3508,1527,1616,2399,2953.0,2158,1373
YDR311W,-1,-1,-1,2.677954612913246,1.8859631378826873,2785,4262,4536,5068,3408,2389.0,5183,5249
YMR189W,0,0,1,2.677544654285658,2.8579811901636707,2786,2748,178,341,3484,3217.0,2892,1572
YJR095W,-1,-1,1,2.6773211031616806,3.12689005891109,2787,1190,2577,1959,4035,4998.0,1487,1386
YHL024W,-1,-1,-1,2.676119986375024,1.5498054625926816,2788,874,1607,941,944,4738.0,4577,4082
YBR089C-A,-1,-1,-1,2.6759057115696505,3.0621473501907386,2789,797,3202,2432,463,5569.0,4572,4194
YDR434W,-1,-1,-1,2.675340322052647,2.6102814259914107,2790,1627,1038,1513,2894,2661.0,3582,2955
YKR064W,-1,-1,1,2.675254617533284,1.6494449506928088,2791,2420,4424,3990,4783,783.0,2500,3772
YDR436W,-1,-1,-1,2.6752146033648248,2.0994305415496854,2792,1445,868,863,2139,2229.0,2589,1559
YIL088C,-1,-1,-1,2.671707746332991,2.385079327095371,2793,1062,716,684,871,616.0,1373,1552
YMR215W,0,0,-1,2.671564946899157,0.864183105723472,2794,3210,2621,733,4266,1579.0,1010,1189
YGL114W,0,0,-1,2.6707952838547215,2.375036019460429,2795,161,2523,3303,2430,2684.0,5184,4694
YEL065W,-1,-1,-1,2.67061249827018,2.7163049058606243,2796,1829,2867,3888,4093,4367.0,1843,1282
YJL049W,0,-1,-1,2.6684104160232813,1.793151656190153,2797,334,2006,1772,5539,3868.0,4809,5272
YGL147C,0,-1,-1,2.667639444955809,0.6630068386873025,2798,1962,1658,627,1561,5077.0,4324,5326
YNR028W,-1,-1,-1,2.667238495820118,2.5160277357962366,2799,1746,3265,4322,5142,208.0,929,3628
YAR007C,-1,-1,-1,2.667201893504508,1.7436324202274982,2800,2630,3889,3600,1873,560.0,2436,5291
YDR182W,-1,-1,-1,2.667171337781195,2.282661912857622,2801,1250,1073,1040,912,500.0,2141,4929
YER023W,0,0,-1,2.6670997585588228,1.9320997961170037,2802,3615,2161,2379,2335,1156.0,416,344
YCR021C,-1,0,-1,2.666733717757785,2.513426828861038,2803,1258,442,486,3459,5257.0,2135,1758
YOR125C,0,0,1,2.6664208610525386,1.0566731817871615,2804,887,1495,883,445,497.0,757,1396
YMR229C,-1,-1,-1,2.665861241653294,1.072078102682239,2805,5536,3107,2390,762,4924.0,5748,5775
YLR209C,0,0,-1,2.665410714458206,1.896946501197159,2806,2689,1461,1128,2289,391.0,1139,3194
YDR137W,-1,-1,-1,2.6643797625860053,2.3652958057562294,2807,1765,2234,3362,1627,2382.0,3610,1974
YPR079W,0,0,-1,2.664375163570136,1.5318233341690393,2808,2677,2509,3171,957,484.0,2355,2384
YKL047W,0,0,-1,2.66378128707052,2.5255177902270236,2809,878,3015,3359,5311,2778.0,4687,3151
YDR019C,0,0,1,2.6631612285168584,3.000836441491309,2810,2406,361,687,3015,2652.0,2448,1470
YDR368W,-1,-1,-1,2.6631402411905234,1.8429858715949803,2811,1932,4301,4083,387,1228.0,3303,3536
YJL192C,0,0,-1,2.661721571610716,1.0691199307085613,2812,4127,816,743,1211,725.0,2054,5127
YHR061C,-1,-1,-1,2.661688191236226,1.7960710483649218,2813,3918,4738,3527,4153,2959.0,4826,4291
YLR303W,0,0,-1,2.661413533066561,3.2691512052245977,2814,153,1426,1311,4010,4231.0,4821,4323
YOL004W,-1,-1,-1,2.6610779198790024,2.166006917577988,2815,1516,426,747,192,1810.0,1042,477
YJL001W,-1,-1,-1,2.6600408209655098,1.750231813868515,2816,1959,3069,3234,177,605.0,890,4662
YLR178C,0,0,-1,2.6594657475006085,0.7592082697338648,2817,487,3318,2196,181,3576.0,5013,5025
YFR032C-A,0,-1,-1,2.65943645850984,2.413657386376462,2818,2362,1112,668,103,5572.0,4489,3721
