Gene,Original Label,Modern Label,Confidence,Background Confidence,AG Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank,ST Diff,SPELL Diff,MEFIT Diff,bioPIXIE Diff
YHR140W,-1,-1,1.604132515540023,1.1900362830569073,2373,5006,3774.0,3296,3784,-2633,-1401.0,-923,-1411
YLR393W,1,1,1.6033444330653923,1.1810833816205402,2374,3250,4339.0,829,301,-876,-1965.0,1545,2073
YPR180W,-1,-1,1.603149143477043,1.0964534734005849,2375,1738,555.0,2343,4098,637,1820.0,32,-1723
YNL110C,-1,-1,1.602931810621016,1.0247740357395985,2376,763,5021.0,4739,5599,1613,-2645.0,-2363,-3223
YKR020W,-1,-1,1.6024398826687283,1.0109244506606725,2377,720,2639.0,1027,1003,1657,-262.0,1350,1374
YBR201W,-1,-1,1.6021295092152263,1.0693631332915086,2378,1241,2398.0,1834,1291,1137,-20.0,544,1087
YOR259C,-1,-1,1.5999940301174531,0.9775453663265674,2379,952,162.0,662,4661,1427,2217.0,1717,-2282
YDR045C,-1,-1,1.599764165831005,1.05236318319124,2380,380,3473.0,3227,4792,2000,-1093.0,-847,-2412
YOR087W,-1,-1,1.5994270945157476,0.9808303300447526,2381,448,2086.0,301,492,1933,295.0,2080,1889
YJR155W,-1,-1,1.599364640358501,1.1653483948040662,2382,703,4599.0,5737,5542,1679,-2217.0,-3355,-3160
YGR019W,0,0,1.598835835913698,1.3297434235801378,2383,333,2373.0,4835,4006,2050,10.0,-2452,-1623
YPL229W,0,0,1.5986418964977036,1.3508273391246775,2384,5157,1943.0,5140,4889,-2773,441.0,-2756,-2505
YMR234W,-1,-1,1.5984417033231186,1.126017268333029,2385,3820,3501.0,2879,2136,-1435,-1116.0,-494,249
YPL032C,-1,-1,1.5983887202814668,1.0662282416190567,2386,928,2174.0,4619,4516,1458,212.0,-2233,-2130
YNL288W,-1,-1,1.5983210840000364,1.23311393858501,2387,1794,1408.0,2850,3919,593,979.0,-463,-1532
YOR337W,-1,-1,1.598288078463363,1.258439270377177,2388,2922,4033.0,4782,3600,-534,-1645.0,-2394,-1212
YHL036W,-1,-1,1.5979730896874815,1.0567244003252836,2389,2007,4723.0,5516,4586,382,-2334.0,-3127,-2197
YMR281W,-1,-1,1.597461675745463,0.9680084085185303,2390,569,929.0,1787,2223,1821,1461.0,603,167
YMR220W,-1,-1,1.597320248623808,1.2274202982702334,2391,657,629.0,420,433,1734,1762.0,1971,1958
YDL055C,-1,-1,1.5972100344715183,1.144135498193763,2392,1039,4074.0,2198,1629,1353,-1682.0,194,763
YER100W,-1,-1,1.597186433519432,1.2632167762640116,2393,601,486.0,1399,4135,1792,1907.0,994,-1742
YFL024C,-1,-1,1.5970670942350955,1.0967619958372727,2394,2975,3329.0,4576,4466,-581,-935.0,-2182,-2072
YMR119W,-1,-1,1.5970595690260034,0.9268704011221536,2395,1314,390.0,1576,1689,1081,2005.0,819,706
YER068W,-1,-1,1.596101618143256,1.1275116997477883,2396,2676,1482.0,4441,4645,-280,914.0,-2045,-2249
YGR085C,-1,-1,1.595942906745358,0.9081061495245113,2397,817,4567.0,2573,5234,1580,-2170.0,-176,-2837
YML087C,-1,-1,1.5958980165734262,0.8181298915779442,2398,4547,1303.0,1218,3489,-2149,1095.0,1180,-1091
YJR117W,-1,-1,1.5956317677335468,1.2063934802504157,2399,870,1563.0,315,303,1529,836.0,2084,2096
YMR133W,-1,-1,1.5953753539277409,1.0039752978622594,2400,3447,5374.0,4456,1792,-1047,-2974.0,-2056,608
YPR103W,-1,-1,1.5953093060253265,1.1815446407032164,2401,1778,482.0,1082,4663,623,1919.0,1319,-2262
YJR159W,-1,-1,1.595259880502067,1.2944341927653757,2402,3553,3604.0,4153,4449,-1151,-1202.0,-1751,-2047
YER032W,-1,-1,1.5952381236021391,1.1993526692111318,2403,356,3226.0,2587,1864,2047,-823.0,-184,539
YPL236C,-1,-1,1.5950954486197697,0.7987797569195835,2404,5665,2121.0,4176,4057,-3261,283.0,-1772,-1653
YKL079W,-1,-1,1.5943938728065012,1.2114515667282708,2405,3656,848.0,933,1148,-1251,1557.0,1472,1257
YDR019C,-1,-1,1.5941561253707923,1.1845084380642967,2406,3015,2652.0,2448,1470,-609,-246.0,-42,936
YPL047W,-1,-1,1.5934865793692852,1.1537200877569334,2407,2827,3520.0,4416,4458,-420,-1113.0,-2009,-2051
YLR333C,-1,-1,1.592323114102829,1.1885141269257815,2408,1965,4729.0,4414,5474,443,-2321.0,-2006,-3066
YJL149W,-1,-1,1.5922544786182349,1.0281979307161433,2409,5840,2760.0,3519,4160,-3431,-351.0,-1110,-1751
YJL070C,0,0,1.5920710299543277,1.2697264087922107,2410,4537,3203.0,3045,2356,-2127,-793.0,-635,54
YMR071C,-1,-1,1.5919765753080388,0.9747020259354755,2411,964,333.0,575,1547,1447,2078.0,1836,864
YDR233C,-1,-1,1.591892785431739,1.2041380167378324,2412,4465,3707.0,1741,1365,-2053,-1295.0,671,1047
YIL099W,-1,-1,1.5913397288340294,0.9896325411829441,2413,566,5158.0,3861,2648,1847,-2745.0,-1448,-235
YBL091C,-1,-1,1.5912332246693488,0.9202708032447686,2414,1753,1217.0,1381,724,661,1197.0,1033,1690
YKL096W,-1,-1,1.5911664691067742,1.0311772673623556,2415,3977,2818.0,1830,1885,-1562,-403.0,585,530
YPL042C,-1,-1,1.591099175150523,1.116853996851579,2416,1117,1419.0,3487,3192,1299,997.0,-1071,-776
YCR092C,-1,-1,1.5908831502059977,1.1337738516011764,2417,3829,3331.0,4719,4472,-1412,-914.0,-2302,-2055
YNL246W,-1,-1,1.5906035776757552,1.1764259940877613,2418,3626,1112.0,1797,2430,-1208,1306.0,621,-12
YDR051C,-1,-1,1.5904783851238424,0.9466340422574424,2419,4748,672.0,1004,1006,-2329,1747.0,1415,1413
YKR064W,-1,-1,1.5904208800036037,1.0757062800477541,2420,4783,783.0,2500,3772,-2363,1637.0,-80,-1352
YPL174C,-1,-1,1.5899082072592245,1.167842134583438,2421,3446,3632.0,1114,942,-1025,-1211.0,1307,1479
YLR180W,0,0,1.5895666406897013,1.3687243087504897,2422,2001,4704.0,2779,1610,421,-2282.0,-357,812
YDR489W,-1,-1,1.5892950947323958,1.1036344287314341,2423,3276,2758.0,2839,1583,-853,-335.0,-416,840
YJR008W,0,0,1.5892883235822894,1.2477247950319612,2424,4857,3757.0,5480,5194,-2433,-1333.0,-3056,-2770
YPR188C,-1,-1,1.589220702157406,1.086409042555708,2425,1893,910.0,910,1341,532,1515.0,1515,1084
YEL062W,-1,-1,1.589028334367775,1.180980371790781,2426,3319,2606.0,1801,1377,-893,-180.0,625,1049
YGL125W,-1,-1,1.588925621243651,1.2078225872597819,2427,5074,3880.0,4250,3026,-2647,-1453.0,-1823,-599
YAL009W,-1,-1,1.5888876308224158,1.1133085117601378,2428,3462,1629.0,1917,3067,-1034,799.0,511,-639
YNL031C,-1,-1,1.5888244669415994,1.1337992095112537,2429,495,2831.0,2232,3180,1934,-402.0,197,-751
YPR119W,-1,-1,1.5887620484088352,0.9770021986589725,2430,1392,2659.0,5641,5651,1038,-229.0,-3211,-3221
YGL213C,-1,-1,1.587888649491939,1.1160964708282473,2431,2109,402.0,1603,4237,322,2029.0,828,-1806
YGL145W,-1,-1,1.587593631428516,1.232931187220789,2432,1713,3388.0,5094,4815,719,-956.0,-2662,-2383
YBR199W,-1,-1,1.5872401836924923,0.9547328243442985,2433,1304,472.0,514,565,1129,1961.0,1919,1868
YOR222W,-1,-1,1.5871580583294351,1.4085832265219336,2434,4927,3969.0,980,632,-2493,-1535.0,1454,1802
YKL164C,-1,-1,1.586976488527959,1.263016012893209,2435,1777,3858.0,1426,905,658,-1423.0,1009,1530
YNL080C,-1,-1,1.5868148812410716,1.2103036891070804,2436,3865,2436.0,3805,1827,-1429,0.0,-1369,609
YKL152C,-1,-1,1.5867666536105607,1.3027858878042902,2437,3932,3157.0,1690,1466,-1495,-720.0,747,971
YER139C,-1,-1,1.586466503201309,0.8832415689717745,2438,5805,2938.0,2827,1653,-3367,-500.0,-389,785
YKR057W,-1,-1,1.5861044700095754,1.0717737664939486,2439,1008,5036.0,4818,5004,1431,-2597.0,-2379,-2565
YKL015W,-1,-1,1.586101270163666,1.0497382622030542,2440,2324,2221.0,4440,3700,116,219.0,-2000,-1260
YJR015W,-1,-1,1.58593307199057,1.337454501984014,2441,4425,1411.0,4677,5375,-1984,1030.0,-2236,-2934
YJL099W,-1,-1,1.5856862209603455,1.1221820380480914,2442,2137,1853.0,60,143,305,589.0,2382,2299
YIL033C,-1,-1,1.5855524776626133,1.005267565445057,2443,1582,1006.0,3341,4736,861,1437.0,-898,-2293
YCL057C-A,-1,1,1.5850952368698077,1.1107776740193114,2444,5371,5596.0,3088,2600,-2927,-3152.0,-644,-156
YBR194W,0,0,1.5850732378260104,1.395071349423309,2445,5264,1254.0,395,550,-2819,1191.0,2050,1895
YJL079C,-1,-1,1.5847086885018262,1.099219209124311,2446,4566,3642.0,3955,4169,-2120,-1196.0,-1509,-1723
YHR136C,-1,-1,1.5839911590436264,1.2831117117268145,2447,4072,4976.0,5423,5014,-1625,-2529.0,-2976,-2567
YGL027C,-1,-1,1.5836001620321216,1.284147879251676,2448,2667,892.0,962,1112,-219,1556.0,1486,1336
YJL029C,-1,-1,1.5834771278621016,0.9996539623331453,2449,773,764.0,1697,1783,1676,1685.0,752,666
YKR036C,1,1,1.5834460818838931,1.1940942228055076,2450,3644,3517.0,617,458,-1194,-1067.0,1833,1992
YBR161W,-1,-1,1.58305480808555,1.2142009527676196,2451,3949,3296.0,967,429,-1498,-845.0,1484,2022
YJR062C,0,0,1.5828322922576687,1.2879732567569298,2452,2575,1895.0,835,339,-123,557.0,1617,2113
YGL045W,-1,-1,1.5825303201814611,1.1093778272365475,2453,3231,4408.0,3659,1878,-778,-1955.0,-1206,575
YDR084C,-1,-1,1.5825194457690872,1.1456425451786927,2454,470,218.0,914,3618,1984,2236.0,1540,-1164
YKL024C,-1,-1,1.5822357395496554,1.2717786036921424,2455,889,2421.0,1951,2432,1566,34.0,504,23
YGL085W,-1,-1,1.5821102768807354,1.0427150112661563,2456,5512,349.0,1251,1250,-3056,2107.0,1205,1206
YNL237W,0,0,1.5819095183989245,1.2478034639362077,2457,4436,1164.0,2751,2753,-1979,1293.0,-294,-296
YLR165C,-1,-1,1.5814396401945345,0.9216700263824371,2458,1817,3207.0,3011,3359,641,-749.0,-553,-901
YOR031W,0,0,1.5813410144723103,1.3159581857933156,2459,2739,3218.0,3529,4161,-280,-759.0,-1070,-1702
YLR061W,-1,-1,1.5810441170445462,0.9432197338026659,2460,920,4973.0,3956,5564,1540,-2513.0,-1496,-3104
YLR257W,0,0,1.580566592112987,1.2959778359549756,2461,5010,2490.0,1860,1983,-2549,-29.0,601,478
YHR135C,-1,-1,1.5805604429748243,1.263607661413493,2462,2547,311.0,1567,4850,-85,2151.0,895,-2388
YCL043C,-1,-1,1.5802022068131112,1.1223359573391154,2463,503,2832.0,1423,982,1960,-369.0,1040,1481
YMR118C,-1,-1,1.5798636420133585,1.2837459694002264,2464,5542,4733.0,4077,3412,-3078,-2269.0,-1613,-948
YIR022W,-1,-1,1.5796182256437348,1.3008705982382727,2465,377,1066.0,1230,1522,2088,1399.0,1235,943
YKL149C,-1,-1,1.579554486774399,1.1700848720845838,2466,2720,1142.0,1561,1935,-254,1324.0,905,531
YMR205C,-1,-1,1.5793475609071954,1.3154193039061397,2467,3245,3389.0,4989,3750,-778,-922.0,-2522,-1283
YPL220W,-1,-1,1.5791011263956567,1.1058818783793323,2468,2165,4752.0,3872,5426,303,-2284.0,-1404,-2958
YNL003C,-1,-1,1.5788637634121372,0.9094026061302026,2469,663,408.0,698,482,1806,2061.0,1771,1987
YNL138W,-1,1,1.5786508086421889,1.212308490032853,2470,5029,517.0,95,33,-2559,1953.0,2375,2437
YIL010W,-1,-1,1.5784544474752007,1.0536154760387553,2471,2410,261.0,1092,3484,61,2210.0,1379,-1013
YOR304C-A,-1,-1,1.578447084583922,1.235880928650369,2472,4264,4681.0,3945,3175,-1792,-2209.0,-1473,-703
YER078C,-1,-1,1.5779754674274051,1.1031001051313136,2473,1540,658.0,546,389,933,1815.0,1927,2084
YIL126W,-1,-1,1.5776935810457446,1.068379629680241,2474,2605,3729.0,5694,5661,-131,-1255.0,-3220,-3187
YNL019C,0,-1,1.577463847010614,1.300183624505458,2475,5697,5436.0,3169,3109,-3222,-2961.0,-694,-634
YLR368W,1,1,1.5772333614260494,1.1750361166501966,2476,59,1117.0,380,392,2417,1359.0,2096,2084
YLL042C,-1,1,1.5770520750366286,1.2623800037178203,2477,2571,3180.0,1815,3064,-94,-703.0,662,-587
YDR064W,-1,-1,1.5769664435954152,0.9309654896072294,2478,900,4262.0,3782,5581,1578,-1784.0,-1304,-3103
YGR049W,-1,1,1.5761227519167755,1.3191420081987002,2479,3731,4361.0,700,543,-1252,-1882.0,1779,1936
YOR270C,-1,-1,1.5759297400088368,1.168413033258669,2480,630,1956.0,2074,1518,1850,524.0,406,962
YBR111C,0,0,1.575494767484551,1.2786728265395841,2481,5260,1657.0,558,506,-2779,824.0,1923,1975
YJL031C,0,-1,1.5751154575786905,1.0625246328660858,2482,563,901.0,2013,4020,1919,1581.0,469,-1538
YIL009C-A,-1,-1,1.5744639786997598,1.3449883814246997,2483,1113,4917.0,1110,684,1370,-2434.0,1373,1799
YDR372C,-1,-1,1.5739983520219605,1.0784087933481192,2484,3233,1259.0,2328,3208,-749,1225.0,156,-724
YNL224C,-1,-1,1.5735291756109564,1.1537099415039471,2485,4437,3005.0,3580,2158,-1952,-520.0,-1095,327
YOR257W,-1,-1,1.572935708134831,1.175343026803661,2486,667,1319.0,2244,5232,1819,1167.0,242,-2746
YOR049C,-1,-1,1.5729334932824452,1.0498598522690505,2487,3750,4502.0,5169,4952,-1263,-2015.0,-2682,-2465
YFR024C-A,-1,-1,1.5728657047325623,1.0318485894689746,2488,317,1852.0,2082,1040,2171,636.0,406,1448
YKL063C,-1,-1,1.572373737586651,1.017282587633412,2489,4348,731.0,804,3752,-1859,1758.0,1685,-1263
YNL331C,-1,-1,1.5722689886471468,1.1078516814979653,2490,2158,859.0,3795,5425,332,1631.0,-1305,-2935
YLR348C,-1,-1,1.5720557733968703,1.3817205585096701,2491,5404,1078.0,287,189,-2913,1413.0,2204,2302
YBR123C,-1,-1,1.571830137359525,1.106848631042732,2492,1792,610.0,1018,774,700,1882.0,1474,1718
YML032C,-1,1,1.5718216354551608,1.1685320855840085,2493,4296,285.0,194,186,-1803,2208.0,2299,2307
YER049W,-1,-1,1.5715103211427877,1.389018802472066,2494,1829,4241.0,5173,4008,665,-1747.0,-2679,-1514
YDL086W,0,0,1.5713699506428427,1.3235552982626273,2495,4833,689.0,781,768,-2338,1806.0,1714,1727
YBR241C,-1,-1,1.5712668319082186,0.9706665825942119,2496,4509,3898.0,5104,4123,-2013,-1402.0,-2608,-1627
YGR081C,-1,-1,1.5712614834397853,1.104992717139339,2497,550,3918.0,4556,4874,1947,-1421.0,-2059,-2377
YOL059W,-1,-1,1.5708893103424661,1.342969705189073,2498,3242,3513.0,5191,4759,-744,-1015.0,-2693,-2261
YMR322C,-1,-1,1.5707149826280193,1.2482666417974133,2499,3924,5407.0,5333,3844,-1425,-2908.0,-2834,-1345
YNL282W,-1,-1,1.5703233225929165,1.2166344011821644,2500,3450,4937.0,1345,793,-950,-2437.0,1155,1707
YLR284C,-1,-1,1.5702407650627241,0.8938843103800765,2501,2838,3046.0,4265,4065,-337,-545.0,-1764,-1564
YML053C,0,0,1.5699861540408906,1.386878033663647,2502,4733,2082.0,2957,4669,-2231,420.0,-455,-2167
YIR043C,0,0,1.5695153064356593,1.2460690082679255,2503,5617,3196.0,2569,3352,-3114,-693.0,-66,-849
YLR248W,-1,-1,1.5690813515625315,0.8429179895431708,2504,838,436.0,2304,4641,1666,2068.0,200,-2137
YLR107W,-1,-1,1.568852811873316,1.3465387330270169,2505,2265,2333.0,3436,4034,240,172.0,-931,-1529
YDR403W,-1,-1,1.5686051978054876,1.1823167360308042,2506,3471,5224.0,5122,4568,-965,-2718.0,-2616,-2062
YML022W,-1,-1,1.5680872733944546,1.02138377534606,2507,795,4029.0,2816,3215,1712,-1522.0,-309,-708
YGL185C,-1,-1,1.568015665061281,0.9758118055100393,2508,2771,1922.0,2928,2244,-263,586.0,-420,264
YGR207C,-1,-1,1.5679961635457897,1.0500191817580233,2509,5047,230.0,394,675,-2538,2279.0,2115,1834
YDR117C,-1,-1,1.5678670919405486,0.9645343366540406,2510,4521,1083.0,2441,3770,-2011,1427.0,69,-1260
YDR339C,-1,-1,1.5673760495700702,1.0647452429341495,2511,43,3837.0,3173,4432,2468,-1326.0,-662,-1921
YCR014C,-1,-1,1.5672749902406138,1.1217495020316388,2512,3461,3505.0,2802,3353,-949,-993.0,-290,-841
YKL081W,-1,-1,1.5669250176204537,0.9334631988190005,2513,2845,4156.0,5033,4120,-332,-1643.0,-2520,-1607
YNL152W,-1,-1,1.56680331143835,1.072063444111467,2514,5363,1905.0,2301,1952,-2849,609.0,213,562
YDR087C,-1,-1,1.5661945204936458,1.0929141578461723,2515,864,4892.0,4963,5142,1651,-2377.0,-2448,-2627
YDR007W,-1,-1,1.5659971292281223,1.0707276656209503,2516,2967,2598.0,2106,1948,-451,-82.0,410,568
YGL021W,-1,-1,1.5659807080815653,1.1162700855699956,2517,2350,2264.0,3243,3656,167,253.0,-726,-1139
YMR034C,-1,-1,1.5656529388161833,1.2021302965003202,2518,4343,4148.0,3362,2363,-1825,-1630.0,-844,155
YDR208W,-1,-1,1.5654929451153663,1.0609713531192297,2519,1137,1455.0,3716,2205,1382,1064.0,-1197,314
YNL012W,-1,-1,1.5641205133033727,0.9539768610503988,2521,641,4422.0,4028,3578,1880,-1901.0,-1507,-1057
YGL223C,-1,-1,1.5636600054309753,1.1334848854696506,2522,3260,2215.0,3969,3475,-738,307.0,-1447,-953
YDR484W,-1,-1,1.5635192615320226,1.0916712931460522,2523,2270,3879.0,611,635,253,-1356.0,1912,1888
YGL065C,-1,-1,1.5632647293993456,1.4086910279152074,2524,3082,558.0,2220,4023,-558,1966.0,304,-1499
YNL281W,-1,-1,1.5625022722040107,1.0059949788711062,2525,1458,1393.0,1420,1175,1067,1132.0,1105,1350
YDR354W,-1,-1,1.5623196032857467,1.1916039096730695,2526,2926,1542.0,2991,3050,-400,984.0,-465,-524
YJR033C,-1,-1,1.5622617508658392,1.100963241208892,2527,1867,2572.0,4072,3043,660,-45.0,-1545,-516
YBL003C,-1,-1,1.5620160009154302,1.0608047299433794,2528,3481,2707.0,3039,4858,-953,-179.0,-511,-2330
YLR079W,-1,-1,1.5620129921746826,1.0751236054777689,2529,3893,753.0,1659,3048,-1364,1776.0,870,-519
YPL119C,-1,-1,1.5617608391863858,0.8143617589711925,2530,3059,4270.0,5244,4305,-529,-1740.0,-2714,-1775
YMR233W,-1,-1,1.5617548061345152,0.8811187222752399,2531,4764,2853.0,1546,2425,-2233,-322.0,985,106
YCL018W,-1,-1,1.561669388328662,1.291071917086921,2532,2977,4512.0,3092,3099,-445,-1980.0,-560,-567
YEL073C,0,0,1.5616143993185665,1.3504399516620695,2533,5651,4793.0,5730,5363,-3118,-2260.0,-3197,-2830
YOR022C,-1,-1,1.561047561645151,0.6998284727724271,2534,4706,2843.0,2350,1181,-2172,-309.0,184,1353
YKR074W,0,0,1.5604544540722214,1.2879957173107286,2535,5635,1208.0,587,726,-3100,1327.0,1948,1809
YBR162W-A,-1,-1,1.560397740163489,1.0432111249777478,2536,2815,3977.0,448,538,-279,-1441.0,2088,1998
YOR304W,-1,-1,1.5594482470950684,0.958979091698801,2537,2312,973.0,2318,4729,225,1564.0,219,-2192
YML126C,-1,-1,1.5590310267724856,1.1951255218782855,2538,1740,2521.0,699,542,798,17.0,1839,1996
YKR087C,-1,1,1.5590124513708545,1.0266541899789976,2539,1504,282.0,939,1074,1035,2257.0,1600,1465
YPR082C,-1,-1,1.558866115677321,1.0781461160272445,2540,3377,322.0,896,4132,-837,2218.0,1644,-1592
YMR305C,-1,-1,1.5584802168259722,0.9976609437994753,2541,1454,3476.0,3837,4040,1087,-935.0,-1296,-1499
YHR161C,-1,-1,1.557657341154928,1.0645973084420168,2542,1905,2686.0,3158,2865,637,-144.0,-616,-323
YDR272W,0,0,1.5574446104600759,1.2398659743272096,2543,264,1328.0,2207,2126,2279,1215.0,336,417
YMR056C,-1,-1,1.55740539171917,1.2700400372133285,2544,5609,1381.0,979,471,-3065,1163.0,1565,2073
YML112W,-1,-1,1.5571265394191542,1.3180042774915985,2545,5631,876.0,188,78,-3086,1669.0,2357,2467
YDR109C,-1,-1,1.5570500668829788,1.1614438286324231,2546,5844,4835.0,3709,2966,-3298,-2289.0,-1163,-420
YGR170W,-1,-1,1.5570390683314401,1.0165157502842892,2547,2291,1534.0,2484,1646,256,1013.0,63,901
YBR245C,-1,-1,1.556592262522903,0.9694950913459804,2548,1338,2620.0,1656,863,1210,-72.0,892,1685
YGL236C,-1,-1,1.5562099465754575,1.3158544345367973,2549,5488,538.0,345,1546,-2939,2011.0,2204,1003
YNL267W,-1,-1,1.5562059597787028,1.0745636697692185,2550,979,310.0,369,612,1571,2240.0,2181,1938
YHR117W,-1,1,1.5561357551438366,1.0149709425416977,2551,4311,125.0,410,455,-1760,2426.0,2141,2096
YIL114C,-1,-1,1.5560756747772593,1.2750108383057408,2552,5355,3358.0,744,297,-2803,-806.0,1808,2255
YBR260C,-1,-1,1.556066092170641,1.2295841332036015,2553,1841,487.0,467,725,712,2066.0,2086,1828
YNL304W,1,1,1.5558771576263948,1.1429978353573098,2554,68,946.0,1049,1113,2486,1608.0,1505,1441
YDL225W,-1,-1,1.5557925301509168,1.081565670372186,2555,2616,504.0,1329,1719,-61,2051.0,1226,836
YJL184W,-1,-1,1.554912715681834,1.1699896162878145,2556,2541,1476.0,2582,3918,15,1080.0,-26,-1362
YDR083W,-1,-1,1.5549058122727686,0.802097958892373,2557,961,5140.0,5639,5068,1596,-2583.0,-3082,-2511
YGR091W,-1,-1,1.5546103451780215,1.2795883763417668,2558,2799,3420.0,5178,4389,-241,-862.0,-2620,-1831
YEL064C,-1,-1,1.5544650599271237,1.1612266368803272,2559,3441,2223.0,4317,2096,-882,336.0,-1758,463
YOR334W,-1,-1,1.5536656657646517,1.1694220660792258,2560,4539,1118.0,688,327,-1979,1442.0,1872,2233
YOR209C,-1,-1,1.5535814718505043,1.126320225391772,2561,3507,612.0,1368,2322,-946,1949.0,1193,239
YDR036C,-1,-1,1.5534832655580457,1.2209939194561839,2562,5945,74.0,464,493,-3383,2488.0,2098,2069
YOR193W,-1,-1,1.553104257110707,1.2018325020055207,2563,3967,2456.0,3345,2257,-1404,107.0,-782,306
YDL155W,-1,-1,1.5530599233900715,1.2073635599473374,2564,896,2035.0,4850,4322,1668,529.0,-2286,-1758
YIL026C,-1,-1,1.5526738219676974,1.088601900686939,2565,2911,3272.0,4904,4620,-346,-707.0,-2339,-2055
YOR278W,-1,-1,1.552598747508433,0.8478540545983568,2566,1201,748.0,1179,3195,1365,1818.0,1387,-629
YML088W,-1,-1,1.5524248028185197,1.4460548969919857,2567,1903,2881.0,2511,2236,664,-314.0,56,331
YGR060W,-1,-1,1.5523627078283333,1.1816737711184462,2568,1229,4791.0,1065,648,1339,-2223.0,1503,1920
YLR011W,-1,-1,1.5522390111031648,1.161000383909229,2569,3097,1205.0,2353,2034,-528,1364.0,216,535
YPL232W,-1,-1,1.5507582451724364,1.1105848028849425,2570,2588,1962.0,2471,4533,-18,608.0,99,-1963
YGR227W,-1,-1,1.549881574915287,1.1075216618687564,2571,1378,2182.0,2354,1505,1193,389.0,217,1066
YLR127C,-1,-1,1.549654786904415,1.1602966397511083,2572,1977,2641.0,4948,4211,595,-69.0,-2376,-1639
YDR425W,-1,-1,1.5495087126504161,1.037036519890103,2573,804,3964.0,4995,3321,1769,-1391.0,-2422,-748
YBL011W,-1,-1,1.5492223756398984,1.2364201439691258,2574,1492,1264.0,1107,838,1082,1310.0,1467,1736
YPR144C,-1,-1,1.549103767003217,1.021000645010698,2575,810,4524.0,5700,5633,1765,-1949.0,-3125,-3058
YPR057W,-1,-1,1.5484270206736233,1.1133459719070042,2576,1731,954.0,1877,3641,845,1622.0,699,-1065
YOL098C,-1,-1,1.5479235373838933,1.239337463556775,2577,5551,922.0,3069,2872,-2974,1655.0,-492,-295
YNL010W,-1,-1,1.5474067931314426,0.977492300395978,2578,5897,2419.0,1720,3636,-3319,159.0,858,-1058
YPR091C,-1,-1,1.5469889037400306,0.7765573158744625,2579,4366,740.0,2527,4933,-1787,1839.0,52,-2354
YHR026W,-1,-1,1.5469288100784053,1.162981899418991,2580,1578,2733.0,1238,1184,1002,-153.0,1342,1396
YNR034W,0,0,1.5462762583158687,1.2947381104387412,2581,1775,3554.0,3581,2059,806,-973.0,-1000,522
YGR278W,-1,-1,1.5460163207200472,1.2766822182236477,2582,3111,3038.0,4348,4179,-529,-456.0,-1766,-1597
YER033C,-1,-1,1.5453223233629843,1.1278219271090517,2583,5559,4712.0,4736,2677,-2976,-2129.0,-2153,-94
YLR183C,-1,-1,1.5449940932546546,1.0456431987900205,2584,1251,1647.0,2322,3912,1333,937.0,262,-1328
YMR142C,-1,-1,1.5447138199460007,0.9740610431385679,2585,1127,4967.0,4140,5198,1458,-2382.0,-1555,-2613
YDL119C,-1,-1,1.5439575132941772,1.0030000117997027,2586,2878,2072.0,1929,1108,-292,514.0,657,1478
YBR086C,-1,-1,1.5438509436915377,1.1958372618458808,2587,3431,2670.0,1296,1116,-844,-83.0,1291,1471
YNL046W,-1,-1,1.5437393563682447,1.020450005106478,2588,3192,2424.0,831,598,-604,164.0,1757,1990
YAL032C,-1,-1,1.5435597762733162,0.9346406439098885,2589,3753,2961.0,5040,5007,-1164,-372.0,-2451,-2418
YPR141C,-1,-1,1.542740576437669,0.7786318062869099,2590,2176,1277.0,741,834,414,1313.0,1849,1756
YIL130W,-1,-1,1.5426433467847145,1.13912738076301,2591,4544,3649.0,4631,4196,-1953,-1058.0,-2040,-1605
YFR040W,-1,-1,1.5421265324432696,1.1188468998056724,2592,2622,1506.0,456,692,-30,1086.0,2136,1900
YHR139C,-1,-1,1.5420580973212947,0.9865578811893864,2593,4089,5415.0,3880,2649,-1496,-2822.0,-1287,-56
YBL079W,-1,-1,1.5420511792564464,1.2109447961772846,2594,2535,4310.0,972,877,59,-1716.0,1622,1717
YKL174C,-1,-1,1.5419840909942182,1.1160294342721933,2595,3601,2014.0,4226,4264,-1006,581.0,-1631,-1669
YMR011W,-1,-1,1.5414997920683937,0.989633752616739,2596,3763,4847.0,5662,5679,-1167,-2251.0,-3066,-3083
YJL111W,-1,-1,1.5413108371912005,1.1994367681121079,2597,247,1121.0,2100,4531,2350,1476.0,497,-1934
YJL030W,-1,-1,1.5412514585399342,1.0941533769432936,2598,2342,1670.0,1823,2402,256,928.0,775,196
YHR194W,1,1,1.5407493504176955,0.8464449999883816,2599,1684,1337.0,28,172,915,1262.0,2571,2427
YBL106C,-1,-1,1.5406300501819856,1.1897999975554698,2600,3321,3556.0,871,822,-721,-956.0,1729,1778
YOR265W,-1,-1,1.5406047812255914,1.0530490598673408,2601,760,1366.0,845,1587,1841,1235.0,1756,1014
YNL272C,-1,-1,1.539533365384012,1.0708645096063318,2602,736,1825.0,4023,4395,1866,777.0,-1421,-1793
YPL017C,-1,-1,1.5393568233637038,1.2187693508978878,2603,4730,4799.0,5327,3325,-2127,-2196.0,-2724,-722
YGR238C,-1,-1,1.5386803818275472,1.1068451670924073,2604,2465,4084.0,2387,1714,139,-1480.0,217,890
